[00:00:00.000] DET
[00:34:36.320] え白から黒に2つ青青じゃないよし
[00:34:46.240] オッケーおいおいおいこんなオバブルマで
[00:34:49.919] いいのか
[00:34:51.399] よ今日拠点かなり手に入りそうな予感する
[00:34:55.200] え本当に拠点か
[00:34:58.400] 点だろほら拠点じゃねえかよ
[00:35:01.800] エウロパエウロパの呪いを解く言葉来た
[00:35:04.680] 笑笑この頃のエルフはまだ真面目だったん
[00:35:07.359] だよあそうなん
[00:35:09.400] だ西のエルフ東のエルフだっけかなんだっ
[00:35:13.040] けエウラといえば確か武器屋の女の子だっ
[00:35:16.560] たあ武器屋の女の子か武器屋の親父が喜ぶ
[00:35:20.160] ぜ何もくれないだろうかなエウロパのあ
[00:35:23.119] エウロパあの子かはいはいはいはいはい
[00:35:26.320] 今日もはりそう今日も墓ソスでちょっと
[00:35:29.160] エッチなシーンちょっと期待たです
[00:35:31.599] ね緑の玉北の玉を借りよさすればえ道は
[00:35:36.760] 開かれんよし北の玉を持ってるぜ置いて
[00:35:42.400] みよう北の玉ってこれ北の玉なんか持って
[00:35:45.119] ねえだろ
[00:35:46.440] えこれ北の玉だったの
[00:35:49.560] これよくわかんないなんかようわかんねえ
[00:35:52.839] なこれえ今の俺北の玉だったの
[00:35:57.800] どういうこと北の玉えちょわかわからんま
[00:36:00.640] とりあえずやもういやもうなんかええねん
[00:36:02.440] なもうなんかいいやとりあえずエチな
[00:36:05.839] 見れればいいえ黒から青に4つ1234
[00:36:11.660] [音楽]
[00:36:13.880] 緑もどんどん点点どんどんください
[00:36:21.680] 点お黒玉の玉をさせれば道は
[00:36:26.560] 引か南の玉そうかこの犬の玉は俺たちは
[00:36:29.520] 持ってないな南ああそういうこと南の玉は
[00:36:35.040] あ水色だああそういうことなな確か北は青
[00:36:39.880] だわああこれそういうこと
[00:36:42.560] ねあそういうことじじゃ緑は緑の玉取って
[00:36:46.040] るってことは今これは
[00:36:47.480] [音楽]
[00:36:48.599] えっと南東の玉を持ってるってことだ俺は
[00:36:51.880] おめえらにはわかんねえよなごめんな俺
[00:36:53.319] おめえらには多分分かんないと思うわかん
[00:36:55.200] ないと思うしいちいち説明もしません面倒
[00:36:57.119] くさいから
[00:36:58.800] 俺がこのギミックを解くのをシクシクと見
[00:37:01.960] てて
[00:37:06.480] くれ多分あと1枚ぐらい手に入るぞ多分
[00:37:09.319] このこのギミッククリアしてる間に点
[00:37:14.119] がエシンだけで大丈夫誰もゲーム見てね
[00:37:18.480] みたい
[00:37:19.319] なえっと青から赤に4つ1234水色
[00:37:24.520] [音楽]
[00:37:29.119] 点くださいおまたおい笑えるおい
[00:37:38.880] 笑える点の一部来たね
[00:37:42.680] またあフェアリーの呪いをく言来た
[00:37:51.160] ねんを求めてきますい
[00:37:54.330] [音楽]
[00:38:00.839] エロ見せ
[00:38:02.440] か北東の弾は持ってない
[00:38:06.210] [音楽]
[00:38:08.440] ねこれさメモってった方がいいかここが
[00:38:11.760] 北東
[00:38:13.560] って北東の玉をよせって言われてたねでと
[00:38:19.280] ままいっかここが北東って言われて
[00:38:22.160] たごめんねあのギミックについて分見てる
[00:38:25.000] みには全然わかんないと思うんだけどっ
[00:38:27.079] てるしかわかんないと思うんだけどこれ
[00:38:28.520] ちょっと説明しないわめどくさいからと
[00:38:31.319] それも俺めどくさいめどくさいギミック
[00:38:32.920] やってます今俺はピンクに3つ123水色
[00:38:36.160] ミばっかなか
[00:38:39.560] な早く点
[00:38:45.550] [音楽]
[00:38:47.839] くれよ
[00:38:50.000] えっと東南のあ南の弾持ってますよ南の弾
[00:38:54.079] は持ってます私ここねえっと南はなんで緑
[00:38:58.359] の玉は持ってますからだからこの赤い玉が
[00:39:01.319] 取れるってことね今ね
[00:39:03.880] 東南東南の弾を取れましたほらの弾持っ
[00:39:07.880] てるね緑
[00:39:08.960] ねあ緑緑の玉を取りましたここは北北東あ
[00:39:15.839] じゃ今度青置いてっを繰り返す作用にそう
[00:39:20.319] 入れ替える入れ替える作業になって
[00:39:21.960] るってこと
[00:39:22.960] 今でこれが北東だ北の赤は北の部屋でしょ
[00:39:27.839] これほら法学的にこ北東だべこの赤の部屋
[00:39:31.599] だから今度北端の弾置けって言われてた
[00:39:33.319] からあじゃあこの青のとこで北斗の弾置け
[00:39:36.599] ばいいんじゃないそういうこっちゃ
[00:39:39.800] なあそん
[00:39:43.400] でそん
[00:39:45.240] でそんでさっきの黒いところは北の玉を置
[00:39:48.839] けって言われたっ
[00:39:55.200] けここで北東の弾けばいいん
[00:39:58.839] でしょ真面目なゲームなってんだなんか
[00:40:02.319] なほら北斗の玉持ってきたほら北斗の玉え
[00:40:06.880] 北東の玉って赤じゃないのあ違うわ赤い
[00:40:10.680] 部屋ってたけど俺さっき白い玉持ってたん
[00:40:12.760] かあ間違えたあああめんど
[00:40:16.760] くせえあすんげえめんどくせえ
[00:40:19.560] これなんかすげえこ柄がある部屋の位置の
[00:40:24.440] 扉の色と玉の色は同じじゃないんだ俺今
[00:40:28.160] 白い玉を取ったから白い玉はえっと西の玉
[00:40:31.640] なんだよ西の部屋だからわかもう
[00:40:35.920] うるせえ
[00:40:40.480] [音楽]
[00:40:42.800] うるせえ多分これ拠点入ってるよこん中
[00:40:46.160] はい
[00:40:48.880] 点ピエロはい本日4枚
[00:40:52.560] 目本日4枚目ですやべえじゃん今日え
[00:40:56.720] くさいということは素晴らしいエロが待っ
[00:40:59.079] てそういうことですよねこんなに焦らされ
[00:41:02.760] てんだからどこゲジですねもうもうもう
[00:41:07.560] 今日もうもうコワいみたいな全部エロ
[00:41:11.040] シーン回収し
[00:41:13.960] てちょっとケイトも見たいんよねケイトあ
[00:41:18.040] 赤い玉来た西の玉は白だからあはいはい
[00:41:21.400] はいでこれが赤赤の玉ってことだこれは
[00:41:24.119] えっと北東北東だから北東の弾だこれ
[00:41:27.560] さっきと入れに行けばいいん
[00:41:29.840] [音楽]
[00:41:32.280] だttch3抜きどメーター実装して
[00:41:36.839] ください抜きとメーターやってほしいよ
[00:41:41.160] なでこれは北斗の球だよ北東の球だから
[00:41:45.590] [音楽]
[00:41:51.200] ここここね
[00:41:54.660] [音楽]
[00:41:59.359] ほらほらほらほらでピンクだからピンクは
[00:42:02.720] これは東東の玉ですこれはピンクは東の
[00:42:07.080] [音楽]
[00:42:12.079] 玉すげえめんどくせえこれ
[00:42:27.930] [音楽]
[00:42:35.400] うんいいですねそのおまけ程度の戦闘ね
[00:42:40.720] 申し訳程度
[00:42:43.359] のあここ拠点入ってたらあちい
[00:42:48.599] なピンクに2つ
[00:42:52.110] [音楽]
[00:42:56.119] 赤あさすがに点投げかさすがにそんな点な
[00:43:00.079] いっすでも4枚手に入ってるよもう東の玉
[00:43:03.559] あピンク持ってますはい東東持って
[00:43:09.670] [音楽]
[00:43:14.480] ま水色これが水色だからえ南の玉を持って
[00:43:21.200] ます南の玉ってどこだっけ南の玉は
[00:43:30.640] 水色は南ね南ってどこで要求されたか
[00:43:34.359] なここかこ
[00:43:38.300] [音楽]
[00:43:57.280] だったかな覚えてない
[00:44:01.000] ねあここはもう用はなしここはもう用なし
[00:44:06.440] ですあよなしのところは全部切ってっ
[00:44:09.599] ちゃおうかねえ取りました取りました取り
[00:44:13.440] ました取りました取りまし
[00:44:16.430] [音楽]
[00:44:25.760] たもう
[00:44:27.559] もうお前らちょっと今日もうちょっと飽き
[00:44:29.760] てきてるでしょお前らエロシーンこなそう
[00:44:32.640] だなまだみたい
[00:44:35.240] などうせお前らあれ
[00:44:37.960] だろあここも取ってんの
[00:44:42.079] かバてるお前らどうせバックグラウンド
[00:44:46.800] 再生にしてTwitterいじってん
[00:44:51.680] だろバックグラウンド再生してんじゃねえ
[00:44:54.119] ぞおらおい合え
[00:44:57.520] なら明日の夕飯はお好み焼きにするかって
[00:45:00.280] 思ってるもう全然それ俺の配信見てへんや
[00:45:02.559] んけドンピし
[00:45:06.160] ですここ
[00:45:09.119] かめ吹いてな俺
[00:45:12.720] もうあ南の玉ですねよしよしよし14の
[00:45:17.400] 日日回すためにクリアしとかないとなので
[00:45:20.319] 黒の球を取りまし
[00:45:22.319] たff14黒の弾は
[00:45:28.839] ちゃま君が絶叫してえが出るのを楽しみに
[00:45:32.040] 仕事してるから
[00:45:34.800] 許し今日はもうでもエチエチだいぶ期待度
[00:45:37.920] 高いっすよだいぶエチエチの期待度高い
[00:45:42.040] もう点がボロボロ手に入るから
[00:45:45.000] さで最後南に入れんじゃなかったかな違う
[00:45:48.319] かな
[00:45:50.210] [音楽]
[00:45:59.760] 北あ来た来た来たたてないはい
[00:46:03.520] 金玉はい金玉バンバン
[00:46:06.920] こんばんはよし金の玉取ったぞ金の玉を手
[00:46:10.079] に入れたエウロパとユニコーン入ってるの
[00:46:12.760] 熱いあちちすぎる
[00:46:15.040] でしょさっきから壁に近づくと壁の真ん中
[00:46:18.599] ら辺にニコニコマークが見えて辛い
[00:46:22.240] キラキラどう壁に近づくと壁の真ん中に
[00:46:25.839] ニコニコ女かソフィア女手に入った女が
[00:46:29.119] 仲間になったどっかで大きな音がした何の
[00:46:32.040] 音だああ確かに何のかの音がしたな私も
[00:46:34.520] 聞きましたとにかくここを出る
[00:46:37.040] か真ん中の部屋が開いたんちゃんなあ金色
[00:46:40.800] の顔だったもん
[00:46:43.910] [音楽]
[00:46:48.599] ねいやいいエビルプリスいい
[00:46:52.280] よこの子もちょっと期待してます私エロ
[00:46:55.960] そう
[00:46:58.240] きもうどっちがお前お前どっちが太きもん
[00:47:01.559] だお前そんな
[00:47:02.839] お前太きな体仕上がっ
[00:47:05.880] てその体生殖者は嘘
[00:47:09.559] だろ全く無口でドアでなんとか言ってみろ
[00:47:13.160] よなんとか言ってくれないとこのドの鍵は
[00:47:15.240] あれれおいバン開いてるぜことは女の子の
[00:47:18.040] 敵1人をボコボコにそうだうんそう分エロ
[00:47:21.280] なったの随分エロなったの違うんよ
[00:47:27.599] ありますおうんちゃんこんばんはあいも
[00:47:30.880] 変わらずエロゲの
[00:47:34.000] 日々巨
[00:47:37.760] だこきっとここに金の玉を
[00:47:40.800] 置く金玉なんで穴が2つあるんでしょう
[00:47:46.400] かあ後ろ側のドアが開いたのねめんど
[00:47:49.800] くせえ仕掛けえ増え
[00:47:53.800] てるえなんだ木のは2個になっ
[00:47:58.040] たえうう弾が増え
[00:48:02.880] たどういうことえこれはどういうことマジ
[00:48:06.400] のなかなか終わらないね長いね弾が増えた
[00:48:11.440] ほ本当だ両方に金の玉が入ってるぞあれね
[00:48:14.920] なんだ塔の下の方から聞こえてた音が一体
[00:48:18.040] 何だったもしか下の方で開かなかったドア
[00:48:20.480] が開くようになってのかもそういえば開か
[00:48:22.559] なかったドア
[00:48:24.040] あああったわ邪魔
[00:48:27.599] あった金の扉あった金玉増殖バグ金玉増殖
[00:48:32.400] バグ来
[00:48:33.800] たあ1階のドアあったね金の玉開かない
[00:48:37.240] とこ
[00:48:38.000] ねあそこ開なったん
[00:48:40.850] [音楽]
[00:48:45.079] だエルフの塔あ魔女の塔なかなか終わんな
[00:48:49.040] いっていうか魔女の塔なかなか終わんな
