[00:00:05.759] ういお
[00:33:15.000] 強てか今思い出したこれPCエンジンだ
[00:33:17.639] からあのBGMループしねえんだよ1分
[00:33:20.880] ぐらいでBGMがフェードアウトしてまた
[00:33:23.320] 始まる
[00:33:24.399] んこれどうしようかなお金貯めるか買うか
[00:33:27.279] だな
[00:33:28.480] これだったら買えるじゃんたださこういう
[00:33:30.399] 時迷うよながやったゲームの中でも
[00:33:32.799] システムそうシステムが本当おもろいよね
[00:33:37.320] これ
[00:33:39.240] てて
[00:33:40.840] ちゃんちゃん
[00:33:42.360] ちゃんちゃんためだよなオ分かったためだ
[00:33:45.440] よな俺もためまんだ500円の武器買っ
[00:33:48.000] たってしょうがねえんだ
[00:33:49.760] よちょっとごめんまだ魔法のレベル上げ
[00:33:52.639] るってよりはこっちのやっぱ肉体をさ育て
[00:33:56.600] ないと肉体を育てないとあのやっぱ魔法
[00:34:01.480] ってあんま最初はダメージ与えれられない
[00:34:05.120] からまだ負けねしまだ負けないよまだ負け
[00:34:09.520] ないと
[00:34:10.560] ジこれねこのゲームねスケルトンも見て
[00:34:14.200] スケルトンって名前見てこれさんだねソに
[00:34:17.639] しか見えん
[00:34:18.800] なんかなんかいつまでいい年こいてさあの
[00:34:21.599] さうんとか書き分けれねえやついるじゃん
[00:34:24.520] それと一緒なが運にしか見えがにしか見え
[00:34:27.919] あれそうだろどう考えてもあの書き方
[00:34:29.960] スケルトさな
[00:34:32.280] えっとまずはじゃあ
[00:34:34.580] [音楽]
[00:34:36.119] え
[00:34:38.280] スケルトの魔法うん攻撃魔法少ねえんだよ
[00:34:44.200] なありそうじゃ
[00:34:46.320] ない全然効果わかんねえよつって
[00:34:49.080] [音楽]
[00:34:52.760] なチソパリかなと思ったらちゃんパリかも
[00:34:55.599] しんね
[00:34:58.440] チソパリかなと思ったらちゃんパリかこれ
[00:35:01.520] もギラなのかギランなのかわから
[00:35:05.079] ないちょっと殴りでちょっと攻撃力高める
[00:35:09.860] [音楽]
[00:35:13.640] われまほぼほぼ雑談枠みたいなもんだな
[00:35:16.880] このゲーム
[00:35:19.599] はいや懐かしい
[00:35:27.760] 上がって総上がっ
[00:35:29.520] ていいっすねやイルになっ
[00:35:34.680] てるこれさダッシュってできないんだっけ
[00:35:37.400] なんか前ダッシュしてた気がすん
[00:35:39.430] [音楽]
[00:35:41.200] だ
[00:35:43.720] のそこじゃなくね普通かき分けて天の向き
[00:35:47.920] だ
[00:35:50.920] よ殴りでちょっとやらせて
[00:35:54.850] [音楽]
[00:35:56.640] もらうララララくそなついこのゲームクソ
[00:36:01.680] なつい
[00:36:02.640] ララいい
[00:36:05.400] ねなんかで高速移動になってたはずなんか
[00:36:09.040] あっ好き
[00:36:11.200] ララララ魔族の代表者まこのゲームをつい
[00:36:15.839] 4ヶ月ぐらい前かなずっやったんだよもう
[00:36:20.119] 金曜の夜なんか朝までさダラダラダラダラ
[00:36:22.359] やったこれまあれも楽しかったなと思って
[00:36:24.440] さえ待ってこれセーブってったんだっけ
[00:36:28.280] セブはここが寂しい
[00:36:31.880] なメッセージ速度はちょっと普通だな戦闘
[00:36:36.160] アニメこれこれでメッセージ速度を早いに
[00:36:39.079] して飛行早くなるんだっけ早いにしてこれ
[00:36:43.079] を先に1回これでやってみる
[00:36:46.880] よそうだよなそれでちょっとこれでやると
[00:36:50.839] めっちゃ戦闘早くな見て
[00:36:54.599] てこれこれすごい早いでしょこれでやれば
[00:36:58.280] 正直レベル上げ早えんだ
[00:37:00.520] よこれでやっちゃう
[00:37:03.040] かこれでやっちゃうかめっちゃ早くない
[00:37:06.680] これエギーエギー
[00:37:11.680] べってたや確かこれ早え
[00:37:14.760] な早えけど見てて重んねえんだよ
[00:37:18.800] な見てて重んねえんだよちょっと
[00:37:23.760] な
[00:37:25.319] けれけれお来た
[00:37:28.560] 来た来た来た渡る始まるぞ何がきてるそう
[00:37:33.400] なんよ早すぎるんだよ
[00:37:37.680] これ
[00:37:39.720] はやいや早えけど楽だな
[00:37:43.280] これ早えけどちょっと楽だなちょっとある
[00:37:47.359] 程度まで逆にこれでレベル上げしちゃうか
[00:37:50.319] あ今日ね地獄のレベル上げないよ戦闘平均
[00:37:53.480] 10秒以内で終わっちゃいますそうこっも
[00:37:57.560] 早いからちょっと気をつけねえとこれ死ぬ
[00:37:59.680] とあのセーブしたとこまで戻されちゃう
[00:38:01.920] から例えば1時間をセーブしないとレベル
[00:38:04.079] 上げするじゃんでなんかミスって死んだら
[00:38:06.920] なんかミスって死んだら1時間前に戻され
[00:38:08.880] ちゃうんだだからそれだけは気をつけない
[00:38:10.079] といけないまちょっとこれである程度の
[00:38:14.240] とこまでレベル上げちゃってもいいかなと
[00:38:15.720] 思うだそうそうそうでこれ高速戦闘だと急
[00:38:19.040] に止まれねえからさ車と一緒でさ1でも
[00:38:21.640] 死んだいや全員だほセブ下手な人じゃない
[00:38:24.960] とならんででもチマゲーム下手じゃんセ
[00:38:28.079] 今までセーブミスで何回死んだこと
[00:38:31.400] かこダシュ滅そうそう全滅
[00:38:37.079] 全滅まだレベル3だ
[00:38:39.640] ぜ余裕で何回もありました何回もあってな
[00:38:43.800] 獲物がいたぜっていいよねあこんなんで
[00:38:46.640] 上がんねえ
[00:38:51.200] よけねえな高速
[00:38:54.960] 戦闘ほらな
[00:38:57.920] ほらな先生クラウともこれだもん回復わ死
[00:39:02.280] ちゃっ
[00:39:03.240] たええわかんねえそこまで詳しくわかん
[00:39:07.599] ねえ
[00:39:09.440] なうんそんな簡単に死んじゃうんだ死んで
[00:39:13.359] もレベルアップするんだよな死んでも
[00:39:15.640] レベルアップするこのルールが分からん
[00:39:17.560] このゲームのって
[00:39:20.560] これれこれさ配信外でやるかレベル上げ
[00:39:24.800] 今回も魔法使わいや魔法使う使う使うだ
[00:39:27.599] まずはまずはちょっと肉体を強くしないと
[00:39:30.200] 魔法弱すぎてさ魔法打ってる間にやられ
[00:39:32.760] ちゃうからダチとかピドしか覚えてねえも
[00:39:36.520] やっててくれてこれ裏でレベルがっつり
[00:39:39.240] 上げてだからそう進化しちゃうんだよね
[00:39:42.400] 頑張ってくれ進化とか合体とかあんのよ
[00:39:45.040] モンスター同士の合体そのはねレベルに
[00:39:49.200] よって来ちゃうからあんまり配信外でやり
[00:39:52.440] たくねえなて験がうんやりたくねえなって
[00:39:56.520] とこがあんだよね
[00:39:58.599] ずっと配信でやって
[00:40:00.599] くれ
[00:40:02.960] 病これはねもうちょっと早くやってかった
[00:40:06.560] あピトさんこんばんはピトさんこんばんは
[00:40:08.400] 今日はえラストハルマゲドンていうゲーム
[00:40:10.560] をね前にね爆でできなくなっちゃったんだ
[00:40:12.680] けどそれをもう1回やりたいということ
[00:40:14.440] 最初から
[00:40:16.119] 信確かにこれだったら俺土日ずっとやっ
[00:40:19.400] てるぞですねこれだったら俺は土日は
[00:40:23.200] ずっとやっ
[00:40:24.599] てる我が魔族表あのねなんで今日俺昼間
[00:40:29.119] から配信できたんだやろうと思えば
[00:40:30.720] ちょっとでも出かけてたんだけどちょっと
[00:40:32.280] 夕方はちょっとでかけてたんだけどまそれ
[00:40:34.680] も別に配信やろうと思えばできたんだけど
[00:40:37.800] なんかね何やろっかなて迷ってて帰ってき
[00:40:41.160] てからあどうしようかなと思っ
[00:40:45.960] てでもなんかもうこれ今じゃねえ
[00:40:50.280] か今ちょっと用意してこれだったらな
[00:40:54.599] なんかもう土日とかも朝からやれるもんな
[00:40:57.640] やること決まってで下あバージョン下げた
[00:41:00.280] よバージョン下げたバージョン
[00:41:02.440] 1.0
[00:41:04.410] [音楽]
[00:41:05.880] 気になっていたからねず
[00:41:11.839] グラディウスさんあいやいいクリアしたよ
[00:41:16.520] アイム
[00:41:18.040] クリアしまし
[00:41:20.200] たクリアしたありがとうクリアしたし
[00:41:27.440] ちょ今日はもう地獄のレベル上げだからし
[00:41:30.240] ました
[00:41:31.400] [音楽]
[00:41:33.640] 笑本当だ本当だカテゴリー雑談になっとる
[00:41:37.480] やんまま間違ってねえけどさ間違っては
[00:41:40.520] ねえんだ
[00:41:40.860] [音楽]
[00:41:42.319] けどえ
[00:41:44.760] レト雑談笑笑ま間違ってねえけどね間違っ
[00:41:49.319] てねえけど雑談みたん
[00:41:52.240] だ直したよあセンキュー
[00:41:55.890] [音楽]
[00:41:58.319] まず行くとこ決まってんだもうね行く
[00:42:00.200] ところ決まってんだよここなんだよここな
[00:42:01.960] んだけどまだ勝てねえんじゃねえかなって
[00:42:04.440] いうちょっと疑念があるここボス出てくる
[00:42:07.319] んだよここなまだ早えよな多分なちょっと
[00:42:11.480] レベル上げしたいもう
[00:42:13.000] ちょっとし
[00:42:15.839] た1回セーブしてから行こうああセーブし
[00:42:19.800] て行ってみるかさんこんばんはちゃん
[00:42:23.010] [音楽]
[00:42:26.119] こんばんはセピアメターワヤに俺引っ張ら
[00:42:28.960] れて
[00:42:29.760] センキューセブてボス行って行けたらボス
[00:42:33.359] ラッシュでいちゃうお
[00:42:35.880] スラッシュ絶対行くなよアルマさ続き続き
[00:42:40.480] じゃない最初からまたやってますいや毒
[00:42:43.960] 食らっとるから1回戻ろうてか魔法育て
[00:42:47.720] て魔法育て
[00:42:50.319] てど新しくあれ仲間変更来ない新し仲間
[00:42:55.720] 変更は10時だね
[00:42:57.330] [音楽]
[00:43:02.319] かこれでけねえさすがにレベル上げ
[00:43:04.280] キアリーとか毒しそうとかないんですかん
[00:43:06.640] ですかそれキアリーってはそんなのない族
[00:43:10.319] の代表者
[00:43:14.160] たまだ仲間が原型をとめてる笑どんどん
[00:43:18.680] ぐちゃぐちゃになってくからね合体とか
[00:43:20.400] 繰り返し
[00:43:24.240] て邪音楽ゲームしてそうなんですよ久し
[00:43:29.640] ぶりにな初めからやってますはさん
[00:43:31.599] こんばんはエリアンそうそうそう魔族V
[00:43:35.359] エイリアンこのね戦闘
[00:43:38.430] [音楽]
[00:43:41.440] がなんでお前覚えてん
[00:43:44.559] のえ毒解除ってキースでしたっけなんで
[00:43:48.760] 覚えてんだよ怖
[00:43:50.640] な本当本当にキス米印調べたいよ笑笑
[00:43:58.800] 本当だキースだマジでキース
[00:44:03.119] だ魔法こいつピドしか覚えてねんだよピ
[00:44:07.319] ドってさ逃げ魔法だからレベル上げんのに
[00:44:10.079] さレベル上げんのにどうしても逃げちゃう
[00:44:13.200] んだよねでも魔法のレベル上げるには使う
[00:44:15.640] しかねんだよちょっと難しいとこだよな
[00:44:18.520] これ
[00:44:20.480] な1回ボス行ってみるかじゃあ最初のボス
[00:44:24.280] 行ってみるか最初のボスしかしラスト
[00:44:27.920] ゲームは通常配信やりさん
[00:44:31.440] のているのがあまあねなんかそのま確かに
