[00:00:12.960] ういお
[00:34:15.480] んじゃないですかそうねこれちょっとさ
[00:34:17.119] 配信の音出そうか出てこん配信の音出し方
[00:34:20.240] がいお願いしますお願いしますパ判明した
[00:34:23.399] 今ちょ難しくないですかお願いしますけ
[00:34:27.320] ます
[00:34:28.560] 何にお願し
[00:34:31.800] て間違学エアマンじゃない良くなったよ
[00:34:41.119] ね
[00:34:47.440] マンマンじゃない全然エアマンじゃないよ
[00:34:54.839] うるさあでもさあもうタサちゃんもうボス
[00:34:58.760] 前でしょこれもうこのあのデブのさロック
[00:35:01.280] マンみた出てきたらもうすぐだ
[00:35:02.960] よゲームがういねゲームうまいねゲームが
[00:35:07.160] うまいささんはまだあの鬼のところ超え
[00:35:11.040] られてないみたいですねいやでもままだ頑
[00:35:14.960] まけこはむいんですよここね結構落ちそう
[00:35:19.119] なんだよこれさトゲでロックバックすると
[00:35:21.800] ねじゃこれどうすいいのこれ賑やかなん
[00:35:25.200] ですけど改めました
[00:35:30.020] [音楽]
[00:35:35.920] でもさあのチャレンジ精神はそう最初に
[00:35:39.880] もうボス行っとるやそうボス
[00:35:43.440] すげ初見でだってまだ10分だよ体力なん
[00:35:47.640] まもうですよねですよねえでもすごいよ
[00:35:52.760] 早い10分でボスまでいけんのがすごい
[00:35:55.040] ける
[00:35:58.880] ゲームうまいなやっぱほんまにゲーム
[00:36:01.640] うまい本当うまいと
[00:36:03.160] 思うたちゃんも褒めてあげ
[00:36:06.440] てちゃんもねありいやもすごいよここまで
[00:36:09.240] 来れてんの
[00:36:10.800] か
[00:36:13.640] リスナー鬼のとこ早く突破できたらいい
[00:36:16.839] けどまでも味自分のペースで行ってもらっ
[00:36:20.240] たら
[00:36:23.000] ねと思いますまでも1時間あったらボス
[00:36:26.560] ぐらいはけそうだねかける
[00:36:28.880] ねあでも緊張であの動かない場合あるから
[00:36:33.040] な俺もうすごいねあの自分で痛いほど
[00:36:36.720] 分かってる
[00:36:38.440] からあの本番はやっぱね練習と違って全然
[00:36:42.560] うくいかない練習持って練習させてない
[00:36:49.040] んなあれやんうまくいったらあの思たい
[00:36:54.720] ですねてこ戻ましたこれを気にだから痩せ
[00:36:58.680] てほしいけどねこれイベント終わったら
[00:37:00.920] そうなんよあの僕ねあの大村でぶちのめさ
[00:37:05.280] れてそれではまりましたからあそうなんだ
[00:37:08.200] そう1回ぶちめされた方が帰ってあのはり
[00:37:11.560] やありがとうれどうりててくさいウルカ
[00:37:15.720] マイスムていやい無限やんちょっと待って
[00:37:19.480] 無限せあゲームオーバーカウントするの私
[00:37:22.079] でしたけ待ってに出てくるこいつ
[00:37:26.280] らはい
[00:37:29.359] はいあの大丈夫です今今からします今から
[00:37:32.000] しますまま僕プレイ見とくん
[00:37:38.160] で
[00:37:39.480] [音楽]
[00:37:40.960] 間反応す
[00:37:50.839] くちゃ頑張ってるけどあのコメントで
[00:37:54.839] 楽しませようとしてお2人されてるじゃ
[00:37:57.000] ないかあすごい感持ますねあの全然なんか
[00:38:00.359] その集中しきるんじゃなくてちゃんとね
[00:38:03.839] 楽しませるってそうそれがマジでさすが
[00:38:06.800] 配信者の方がいやマジでそういやレトロ
[00:38:09.599] ゲームてさ下手でもさやっぱそっちが大事
[00:38:14.400] だよねどんだけ楽しませるて大やっぱ
[00:38:17.920] FPSはうまさも大事になってくると思う
[00:38:19.800] んだけど確かにねこっちはも下手でも
[00:38:22.520] なんかいいんだよなまもちろんFPSも
[00:38:25.200] 下手でもいいんだろうけど
[00:38:28.040] なんか必ずしもうまいが正義じゃないです
[00:38:30.520] かロックマンの顔落ちてたけど今ロック
[00:38:33.560] マンの顔落ちてたけど
[00:38:35.640] 今ワンナップやねんそれこにくるもんそれ
[00:38:39.119] ワンナップやねんなえもうあれだな
[00:38:41.800] ワイリーワイリーステージまで奇跡的に
[00:38:44.280] 行けたすごいよねでもけるかいやもう可能
[00:38:49.359] 性を信じるゼロではないもう0じゃない
[00:38:52.520] からじゃないなてるやろこのテージ落じゃ
[00:38:56.760] ないから違うあのあれはざ
[00:39:06.119] ざ今あれだよね多分あのボス前の方だよね
[00:39:10.839] 多分これあれだよねあのちゃんゲーム
[00:39:13.800] オーバーになってもう1回最初かでもあれ
[00:39:15.920] でしょもんの中間切ってるよね多分ねあ
[00:39:19.440] そうだねさ1
[00:39:26.359] る
[00:39:30.000] マンエアマンじゃないよエマンエアマンが
[00:39:34.119] い
[00:39:34.920] [笑い]
[00:39:44.920] ないやちょっとそこ難しいよ
[00:39:49.079] な雷の乗り継いとむいんだよなあのすごい
[00:39:53.960] ね発狂するよねねジで難しいと思う
[00:40:01.119] してるからねヒットしそうなんだよあの
[00:40:03.640] ノックバックがうざいよねどこ
[00:40:10.400] 行くで
[00:40:12.760] バグで消えてたぞ今
[00:40:19.480] コメンありがと
[00:40:21.920] ごありござい
[00:40:24.760] ますた
[00:40:27.640] どくどうすればいいんですかこんなのてっ
[00:40:30.440] ていやわかるよわかるわたちゃんもう
[00:40:33.680] ちょっと勝てそうだなあのちゃん
[00:40:39.960] やるちゃん
[00:40:42.280] すげえやってもやても倒したうまいね本当
[00:40:47.720] にすげえまだ15分経ってないようまいね
[00:40:51.599] まだ15分経ってないそうそう
[00:40:54.599] そうこれさワイリステージけるちゃあるぞ
[00:40:58.480] えこれ行けると思うよここでたこちゃん
[00:41:01.040] もう1人ぐらいボス倒したらさ全然あと続
[00:41:03.800] これあいつから奪うしかなかっ
[00:41:07.960] た懐しちょっとさびちゃんは頑張って
[00:41:10.839] ほしいですねいやほんまに
[00:41:13.880] ねちゃんは次どこ行くんだろうそうだね
[00:41:16.760] どこ行くんかなま初見やから弱点武器の
[00:41:20.280] わかんないよね多分弱点武器をつくんで
[00:41:22.400] あればえっとクラッシュマンかな
[00:41:26.000] クラッシュマンのジャンプに
[00:41:27.920] マダ入とうから
[00:41:32.359] 確ささまヒントはありやんねヒント
[00:41:37.079] ありありそうそうそうやったらクラッシュ
[00:41:38.880] マン行けるよみたい
[00:41:40.580] [音楽]
[00:41:43.319] なエアシューターじゃきつあれ確かエア
[00:41:48.400] シューターでダメージ結構入ったような気
[00:41:51.119] がすまダメージ入るけど
[00:41:53.200] ねあの結構強いよねウマも強
[00:41:58.400] 草のなんか回ってるや当るとめっちゃ
[00:42:00.200] ダメージ食から
[00:42:02.200] ねいいよみちゃんもあサちゃんあえたねあ
[00:42:07.960] 超えた超えた回復も拾いましてあそうか
[00:42:13.280] パまやっぱメタルブレードがあるとね走走
[00:42:16.839] メタルブレードはマジでからそうこの
[00:42:19.520] ちっちゃい雑魚とかもさ一気に倒せんだ
[00:42:21.200] けどねそうそうそうそっかここで中間
[00:42:25.079] かびここで中間ですね
[00:42:37.160] [音楽]
[00:42:43.160] えたことあります
[00:42:47.359] かちゃん
[00:42:51.079] ういでしょ
[00:42:53.200] レトゲガ
[00:43:00.720] じゃないささんでもしょうがね最初はそう
[00:43:04.920] だよなうんそういうもんよそうもんよね
[00:43:08.040] ちゃんありがとうございますでもみんな
[00:43:11.480] ありがとスでやってほしいねそうだね別に
[00:43:14.079] まだまだこれ言うてもまそんなに差開いて
[00:43:16.800] ないからね言うてもがすごい
[00:43:20.920] ですなんやろ仲間に隠すのもありやしま
[00:43:25.480] 確かにだ最悪だからもう
[00:43:28.000] そうエアマンの人こまでやった感エアマン
[00:43:32.599] にチャレンジしたいな
[00:43:35.200] と頑張っていただきたいねただあの1面
[00:43:39.240] クリアしたらなんやろ自分にとって貢献し
[00:43:42.240] た感がと思うからうんま確かにだ別にこれ
[00:43:46.359] で進めなくてもなんか追いを感じないで
[00:43:49.160] 欲しい初見なんだ
[00:43:52.599] もで1行けへんとやから全あも昨やってさ
[00:43:58.760] 1時間でクリアしてやるよとか言ったら
[00:44:01.040] ワイリーステージの1で1時間使っちゃっ
[00:44:02.960] たワイリーステージまで行ったんだけどあ
[00:44:05.480] やるやっぱでもむいよな1回クリアしても
[00:44:11.160] そうあの順番とかもわからんから女の子が
[00:44:15.280] 頑張ってのいいそういいよね女の子が
[00:44:18.079] 頑張ってるのがいい
[00:44:19.440] わそれい男でも男おるやろこれ
[00:44:27.359] 男の配信者になんか攻撃してんのか
[00:44:31.119] ありがと女の子が女の子が頑張ってわでき
[00:44:34.400] ないよって言ってんのがいいじゃないです
[00:44:36.319] か可愛らしくてねとっても教えたくなっ
[00:44:39.079] ちゃいますよ
[00:44:40.800] ねいよな
[00:44:48.480] 催者今日男性ももちろんねさんさんね
[00:44:53.280] あのと
[00:44:58.640] どうしようそのだけ俺度変わっちゃったら
[00:45:00.240] どうしか下手
[00:45:02.480] やなんだよこれなんでき
[00:45:08.119] やろ絶対やめてやめてくれ大丈夫ですそれ
[00:45:12.119] は怖い
[00:45:15.240] わあさんこばこちこ
[00:45:20.359] こんしてよかまだまだ40分あるからね
[00:45:25.920] 全然わからんよ
[00:45:27.520] ていうのこの犬が強んだよ
[00:45:30.280] なく
[00:45:32.480] て
[00:45:34.040] えあささんいや俺ねささみさんのあれね
[00:45:40.599] 結構気持ち分かるよなわかるわかるでも
[00:45:43.000] しかもこれ焦んないで欲しいな別に全然
[00:45:45.760] 倒せないどうしようってなんなくていいと
[00:45:47.240] 思うマジでまわかる俺もおめえのイベント
[00:45:50.720] だよ10分で全滅した時焦った
[00:45:53.599] もん土下座したあの下座下座したなめて
[00:45:57.240] すいませんですせでし
[00:45:59.800] たあのあん時枠でお釣りて必要ね
[00:46:05.359] ねなんか聴者に切れてたやろめちゃ切れて
[00:46:09.160] たあ俺はお祭り枠なんだよこうのも必要
[00:46:13.720] だろ練練習しろて言われてたコメントにさ
[00:46:17.400] お祭り役必要なんだて視聴者に切れてた
[00:46:21.160] 覚えてる
[00:46:24.640] わさんこんにち
[00:46:30.400] 懐しいでも着実にささんうまくなってき
[00:46:33.480] てるよ
[00:46:35.000] 本当確か
[00:46:40.559] にの話小学校の学校の話し
[00:46:44.680] て森やからテジやから
[00:46:49.359] ね学校
[00:47:01.839] 感じつい
[00:47:08.559] てけん頑張っ
[00:47:10.800] て
[00:47:18.450] [音楽]
