[00:00:00.000] DET
[00:30:00.279] かなんかなんかめちゃくちゃむずかったな
[00:30:03.000] さっきんとこなこっちかん怖いねんこいつ
[00:30:08.000] あこれなんさ物の説明が欲しいんだけど
[00:30:10.919] これ何これ
[00:30:12.120] 水晶これはこれ防御ロとかかこれわかん
[00:30:16.240] なんなんか説明ねえのかそのぐらいの稼ぎ
[00:30:19.200] じゃ売れない
[00:30:21.679] ねななんちょ物の効果ちょっと説明書読み
[00:30:25.880] ますわ説明書これふざけやがってさ
[00:30:29.159] ブックオフでさ安いのあ安いなと思った
[00:30:32.120] 森本言うたこんばんはあの買ったらよこれ
[00:30:34.399] 見て説明書表紙破れてんだよ表紙が破れ
[00:30:39.480] てんの許せなくないたのん引くと思うから
[00:30:43.559] 言わ
[00:30:44.519] ないあこれ引くと思うから言わない月まで
[00:30:48.440] これ箱節好きいくらか知りたいこれいくら
[00:30:51.320] か知り
[00:30:52.200] たい
[00:30:54.880] 8000円いや5万もしない8000円
[00:30:58.480] どう30こんなもんにこんなもんにって
[00:31:01.320] ちゃだめだなこんなもんにいや俺すっきゃ
[00:31:04.279] ねんすっきゃねん俺すっきねんレトロ
[00:31:07.399] ゲームが安いで安いよ月までの中ではでも
[00:31:11.440] 本当はこれ1万いくらすんだけどあ安い
[00:31:13.840] じゃんと思って買ったらのせと思って買っ
[00:31:17.279] たらあのあれだったわあの説明書破れてた
[00:31:21.559] 買いとけ
[00:31:22.880] や買いとけや破れてんだったら
[00:31:30.279] ななんなんなんなんこいつはも世界観に
[00:31:33.399] そやないこの何このロボット
[00:31:35.880] はブックオに何求めてんのいやそん何あれ
[00:31:42.760] 何あのあれ拾っていいのこれ拾えんのあれ
[00:31:54.760] 拾ういやいやもう無理だね1年ぐらい
[00:31:58.960] 寝かせちゃったからあ待て結構金ある
[00:32:01.320] じゃん結構金あるよ
[00:32:05.080] 今あ200円貯まったら武器買いに行くか
[00:32:08.840] なこ敵をさあまった帰るもう帰るも帰り
[00:32:13.120] ますそうもうずっと配信でいつかやろうと
[00:32:16.000] 思っていやそんなんばっかよそんなん
[00:32:18.720] ばっかあのうちにあるレトロゲームいつか
[00:32:21.200] 配信でやりたいつって買って全然やらない
[00:32:23.240] みたい
[00:32:23.960] ななかなかねなかなか難しいですよレトロ
[00:32:26.960] ゲームをやるタイミングっていうの
[00:32:29.840] ももう今じゃやっぱファミコンのゲームに
[00:32:32.440] 触れたいなっていうのがあれどこだっけ
[00:32:34.440] さっきのお
[00:32:35.600] 店こっちだっ
[00:32:38.360] けこっち
[00:32:43.480] かここですねちょっとこれ剣買ってみよう
[00:32:46.600] ぜもう売ってくれんべ多分あ分かんた前
[00:32:51.279] ありよしオッケーこれ
[00:32:53.399] で変えました
[00:32:55.559] よあ増えてるえこれなんかあれなんかな
[00:33:00.679] 自動的に装備されてるんかこれ自動的に今
[00:33:03.120] 装備されて
[00:33:04.320] るってことなんか変わったんか見てみっか
[00:33:06.799] なんか変わったんか
[00:33:12.159] なちょいと見てみますかなんか敵攻撃力
[00:33:15.480] 上がってりゃいいけどね変わってないや
[00:33:18.960] ん変わってなくないバンドマンで試し切り
[00:33:22.639] ちょっとこいつこいつ
[00:33:25.120] でいや変わってないよえ変わっ
[00:33:29.480] た変わった
[00:33:34.000] かいやわかんねちょっと待ってなんか
[00:33:38.000] あんまりあんまり変わってあんまり変わっ
[00:33:40.880] てなく
[00:33:44.720] ない
[00:33:46.240] うわああでもお
[00:33:51.000] おシンプルに俺が下手くそすぎてシンプル
[00:33:54.399] に俺が下手だよあバンド発
[00:33:58.399] ドラモンどうなったあれ
[00:34:02.120] えなんだドラモンっ
[00:34:04.760] てなん
[00:34:18.639] だ
[00:34:20.280] し結構むずいですねドラゴンクエスト
[00:34:23.679] モンスターズのことですかもしかして
[00:34:26.359] うんまあ
[00:34:29.280] 休憩今休憩中ドラゴンクエスト
[00:34:31.679] モンスターズは休憩
[00:34:35.040] 休憩レトロゲームがしたいんや俺は
[00:34:39.320] 今やっぱレトロゲーや休憩大事そうそう
[00:34:44.159] そうやっぱレトロゲームやってる時一番
[00:34:48.000] やっぱ俺や
[00:34:50.159] ねんむずいってむずいってむずいってむず
[00:34:53.079] いっ
[00:34:55.000] てただこれ攻撃は一応上がってはいるね
[00:34:59.040] 攻撃力ね楽しそうなげが好きだよそう
[00:35:02.280] でしょそうでしょえボコスカ2周絶てやめ
[00:35:06.880] てそれだけはいやあでもボコスカウォーズ
[00:35:10.000] 2やりたいかも崩せるようになったりし
[00:35:12.560] ないかこれ攻撃力上がったってことでいい
[00:35:15.480] のこれ攻撃力上がったってことでいい
[00:35:18.839] のボコスカウード2やりたい
[00:35:29.440] あの配信外でさ珍しく俺最近さあのゲーム
[00:35:33.520] ボーイアドバンスにをん2ってねあれ
[00:35:38.599] スーム30年ぶりとかにさん
[00:35:42.800] こんばんはあのゲボアドバンスで
[00:35:45.400] ファミコンをできるようにしたのねでそれ
[00:35:49.480] でボコスカウォーズをベッドで寝ながら
[00:35:51.560] やったんだけどクリアできたよなんか1回
[00:35:54.800] クリアできただよねレトロゲーレトロ
[00:35:57.839] ゲームかこスチームねこっち
[00:36:04.960] かこっちかなこっちです
[00:36:09.000] ねお金貯まったお金貯まったかい50円ね
[00:36:14.480] これさわこれの効果が知りたいんだ
[00:36:20.440] けどとりあえず進むだけ進み
[00:36:24.680] ましょうま多少攻撃力上がってこれ
[00:36:29.079] な取説ないのいや取説に乗ってんのかね
[00:36:33.520] いや取説が破れててさ取説がいきなりさ
[00:36:37.119] 文章から始まっちゃしかもすげえ文章の量
[00:36:39.880] なのねこれ取説見てほしいこれさすげえ
[00:36:44.000] もうなんかデスノートなみに文字が書いて
[00:36:46.079] あるんですよね
[00:36:48.599] これこの取説よこれすごないこれなかなか
[00:36:54.200] 読むのも大変しかもちゃんと左から読むん
[00:36:56.839] だこの取説も
[00:37:00.119] アイテムのさアイテムのさあれが知りたい
[00:37:03.640] んだよねデスノトじゃんデスノートだよね
[00:37:08.359] あある
[00:37:11.160] ね攻撃用
[00:37:13.800] アイテム守り大子何守り大子っていや
[00:37:17.800] なんか
[00:37:19.680] さこれなんかアイテムの説明載ってんだ
[00:37:23.000] けどこれ絵で書かれてもさこのゲームの中
[00:37:26.079] のイラストがねえとどれのことなんだ
[00:37:27.640] わかんなく
[00:37:29.520] ねええ絵がええどれがどれなんだかわかん
[00:37:33.200] ねえんだ
[00:37:34.480] わえゲツフーマの紹介これ主人公ゲツ
[00:37:38.280] フーマですえ身長180cm出身地琉球
[00:37:42.480] 王国あこれあれなんだねメンソールなんだ
[00:37:45.680] ねこの人ねえ体重75km年齢19歳特技
[00:37:50.119] タを3つ一ぺに
[00:37:52.800] 持ち上げれ100mを6秒で走るくそ早え
[00:37:56.920] え弱いもいじめは大嫌い全をめ悪を殺める
[00:38:01.280] 正義感タイプ
[00:38:02.680] へだって
[00:38:05.119] さめちゃくちゃ早えボルト超えてんじゃ
[00:38:07.800] ねえかよあれボルトてもっと早いんだっけ
[00:38:10.880] で何がなんだかわかんないんだけど
[00:38:15.760] これにはあるの確かにインボで9.58秒
[00:38:21.800] なのに6秒で
[00:38:24.599] 100m呪文の青玉ちょっとわからんま
[00:38:28.800] いいやもうなんか買って試してこうぜ
[00:38:31.000] わかりませんわかり
[00:38:34.599] ませまあまあまやってきゃわかるでしょう
[00:38:38.319] このバンドマンマジうぜえ
[00:38:41.040] なバンドマン
[00:38:45.520] がしかもこれ意外とこんな回してさ剣切っ
[00:38:49.720] てるじゃん上とかに当たり判定あんのかな
[00:38:52.359] と思ったらない正面しかねえんだこれ
[00:38:53.920] 当たり判定あでこれがあれかこれがこの変
[00:38:57.560] ななんか浮いてるやつ
[00:38:59.200] が浮いてるやつがあれがわ人形なんかな
[00:39:04.160] プレイヤーの残り人数が1人増えるあれ
[00:39:07.079] 多分わ人形かなワンナップアイテムがわ
[00:39:09.560] 人形ってのもなかなかすごいななかなか
[00:39:11.680] いい世界感してるんねあれ取るとワン
[00:39:14.160] ナップするらしいマリオでいうワンナップ
[00:39:16.319] キノコだ
[00:39:18.480] ななかなか世界観
[00:39:21.359] が悪くないねいいねごっすんごっすん
[00:39:24.119] ごすんくり懐かしいなんだっけそれなんか
[00:39:27.720] あったなそんなん
[00:39:29.079] ななんか懐かしいなニコニコなんか
[00:39:31.760] ニコニコシがするあえこちおるやんあああ
[00:39:36.599] あああ分かった分かったった分かったあれ
[00:39:40.000] だべあの上のさ変なイコール4ってやつが
[00:39:44.160] 残機だ
[00:39:47.319] これうわめっちゃ
[00:39:50.400] おるしかも見てこれ金結構たまるね
[00:39:56.319] ええ
[00:40:00.240] オケーこのゲームなんかなどうなんだ
[00:40:02.960] 石投げうざいな石投げマジうざいえわかん
[00:40:06.480] ないわかんないなんだろうねその鬼鬼の面
[00:40:10.760] ね確かになんかね鬼面歩0って出てるんだ
[00:40:15.520] よねあのあれにステータス画面
[00:40:21.880] にいやBGMいい
[00:40:25.440] ねこれダメージ食らう
[00:40:28.200] あうううもっともっともっと痛かったら本
[00:40:32.400] 手あげて本当にわかんないから俺も分かん
[00:40:34.880] ないから痛かったら手あげてお前マジ
[00:40:38.359] で痛かったら手あげてくださいね本当にあ
[00:40:43.359] 何ここなんかボス戦の
[00:40:48.280] 予感ノックとかもないのノックバック干
[00:40:52.400] ある若あるほらちょっとだけちょっと
[00:40:55.720] だけあああれはねあの毒沼はないよ毒沼は
[00:41:00.599] 何もないえこれ行くしかないやドブ質の
[00:41:02.960] ある者
[00:41:04.280] じゃんどういう
[00:41:06.240] ことDV質ポン
[00:41:12.839] こんばんはこいあいつさなんか飛び道
[00:41:16.200] 欲しいよ
[00:41:17.200] な
[00:41:20.280] これオオオオわ金結構たまるただ体力がね
[00:41:27.640] あなんだあれなんか入口たら手あげてみ
[00:41:31.760] なねこれ防ぐって何しいねえ波動拳って
[00:41:36.200] 持ってんじゃないの俺波動拳って上に出
[00:41:37.960] てるよ波動拳め鬼面
[00:41:43.599] ゼロあえこれ
[00:41:47.359] さこれ体力回復なんちゃうん
[00:41:52.599] これ体力回復なんじゃないのこれ火の玉
[00:41:57.839] 火の玉は
