[00:00:08.440] ういお
[00:31:21.159] 食ってけない
[00:31:23.039] からっ10億あったら
[00:31:28.639] にもするなくない3000万とかだったら
[00:31:33.039] 考えるけど10億あったら何もしないいい
[00:31:36.039] じゃんだってもう遊んでくれてるもん
[00:31:38.279] 10億あっ
[00:31:39.230] [音楽]
[00:31:41.679] たら
[00:31:44.600] オープン隣にオープンしようか隣に
[00:31:47.760] 嫌がらせみたいに術作りたいので1億術
[00:31:53.080] なんか作れね
[00:31:56.320] [音楽]
[00:31:58.080] のきちゃんなんか古典とかやってほしいわ
[00:32:00.039] ああいうのって100万ぐらいでできんの
[00:32:01.639] か
[00:32:04.159] ねどんくらいでできんの古典ってア作り
[00:32:07.600] たいうわ最高1枠あったらできる
[00:32:12.159] か俺の絵飾ってね俺の
[00:32:17.200] 絵10億あったらな
[00:32:21.120] ちょっとディズニー貸切りっていう人いる
[00:32:24.039] けど実際なんか楽しくなくなるよね楽しく
[00:32:27.080] ないよねあれ絶対雰囲気ゲじゃん
[00:32:30.720] ディズニーとか雰囲気だ雰囲気ゲだから
[00:32:34.080] ねあんなん本気で本気でスプラッシュ
[00:32:38.440] マウンテン乗りたくて言ってるやつなんか
[00:32:39.960] いねえだろ行ってあ行ったからには乗ら
[00:32:43.320] なきゃでしょ行ったから庭がなかったら
[00:32:45.679] 乗らんやろ乗るかでも1回は乗る
[00:32:48.320] かあいるんだごめんあディズニー好きなん
[00:32:53.440] だねディズニー好き
[00:32:55.880] かディズニー寝ぼけはべディズニーの
[00:33:00.960] スプラッシュマウンテンの列こういうさ
[00:33:03.559] せめなんか変な木のロッジみたいなとこで
[00:33:05.760] さこういう風にさ並んでる時に近くの
[00:33:09.279] カップルが絶対喧嘩してるからじゃあもう
[00:33:12.399] 帰るもうじゃ帰ろうぜもういいよじゃ
[00:33:15.399] 帰ろうよとかつっ
[00:33:17.120] てなんなあれあそこなんか電波でも出てる
[00:33:20.600] んかカップル仲するメタルさんこんばんは
[00:33:22.880] メタルさんこんばんは今日最終回にでき
[00:33:25.320] たらいいなと
[00:33:28.080] して20億にするどういうことだよ茶に
[00:33:30.159] 10億円のドネして20億にするっ
[00:33:32.580] [音楽]
[00:33:35.679] てねちょっとドネルマジでそろそろ始め
[00:33:38.639] たい俺ももっといっぱいお金が
[00:33:43.120] 欲しいなんかさビッツみんな投げてくれる
[00:33:45.639] けど絶対ドネルの方がいいよなドネル
[00:33:48.200] やろう投げる側にも得
[00:33:50.510] [音楽]
[00:33:53.360] だしディズニーに来たヤニカスたちに妙な
[00:33:56.720] 仲間意識
[00:33:58.760] あのなんかさあのあの変なさあの木のさ木
[00:34:02.960] の兵のさこういうこういうあの入り口が
[00:34:06.039] 見えなくなってるこういうとこに入ってく
[00:34:07.639] のな分かる分かるわあのめちゃくちゃ片身
[00:34:11.839] 狭いところな木のこういう木のさあの壁の
[00:34:16.240] こういう風になってるとこに入ってくんだ
[00:34:17.800] よそん中があの喫煙所になってんだよな
[00:34:19.919] めっちゃ
[00:34:22.359] 狭いやっぱ夢の国だから絶対見えねえよう
[00:34:25.440] にしてんだろうなそういうのがな
[00:34:30.399] もうでもディズニーとかマジで行ってねえ
[00:34:32.720] わえマジで5年ぐらい行ってないと思う
[00:34:36.440] か所しかないんよなあのあれだろなんだっ
[00:34:39.760] けあの
[00:34:41.359] さいちゃスモールワールドの前のさあの
[00:34:45.639] なんかあの街並みができてるとこの乗れる
[00:34:49.159] だろ乗れるわ乗れる
[00:34:53.320] わ家族4人でに止まりなかでさ嘘でしょ
[00:35:00.000] だまら全閉まりますからしまわかんないで
[00:35:03.720] も
[00:35:04.680] こんなそうだ
[00:35:06.760] ね体重こんな増えてから行ってないわもし
[00:35:09.680] かしたらしまんねんか
[00:35:10.880] [音楽]
[00:35:12.800] なショックだねそしたらディズニー派でき
[00:35:15.800] んじゃないんだディズニー優しいから
[00:35:19.119] ディズニーって万引きしてもさそこでは
[00:35:21.280] 捕まえなで出る瞬間に捕まえるらしいよ夢
[00:35:24.160] の国はもう終わりですつって隣に座
[00:35:29.920] 俺のせいで死人が出るかもしれないで
[00:35:32.040] 15万で交通復24万あ交通日ねえ
[00:35:37.400] ミラコスタやんミラコスタミラコスタ
[00:35:40.240] 止まった
[00:35:41.119] べガメッシュこんばんはガメッシュさん
[00:35:43.560] こんばんはゲきたいとないの俺USJ来て
[00:35:47.119] 俺関西じゃないからさ俺USJ1回しか
[00:35:49.839] 行ったことねえんだよUSJはマジで行っ
[00:35:52.440] てみたい行ってみたいてか行ったことある
[00:35:54.240] けど行きたいもう1回あのスパイダーマン
[00:35:57.760] なくなるらしいじゃんそれまでに行きたい
[00:35:59.800] あと任天ワールド行き
[00:36:03.280] たいじゃ僕の分もお金出してくださいお
[00:36:06.960] 交通費往復とホテル
[00:36:08.839] 2よろしくお願いし
[00:36:10.730] [音楽]
[00:36:12.960] ますいやまちょっとね時間もやっぱね関西
[00:36:17.640] は行きたいんだけどまとまった時間が取れ
[00:36:19.760] ないよね仕事そんな休みじゃないしかと
[00:36:22.440] 言って休みん時に年末年始なんか行けねえ
[00:36:24.680] じゃん人なんかめちゃくちゃいるし
[00:36:28.200] 働いてるとそうなんだよまともに行けねえ
[00:36:31.599] から
[00:36:32.960] [音楽]
[00:36:34.640] さいやマジで行きたい旅行こさん
[00:36:38.440] こんばんはありがとう頑張れ頑張れ頑張り
[00:36:40.839] ます今日今日最終回にし
[00:36:42.820] [音楽]
[00:36:44.000] たいマジで旅行行ってねえ
[00:36:47.800] わ台湾行き
[00:36:50.440] たいいいね嫁とおありがとうイケメンだ
[00:36:54.640] もっと
[00:36:56.520] 褒めろありがとうございます海外行きたい
[00:36:59.720] ねだって下手しいさ韓国とかさハワイ
[00:37:02.480] なんてさ国内で旅行するより安く上がる
[00:37:07.839] べ国内で旅行行くより安い
[00:37:11.680] でしょ台湾だっけななんかめちゃくちゃ
[00:37:14.359] 安いよね10万で普通に往復できてあっち
[00:37:16.520] でさ現金2万あったらさ物価安いから
[00:37:19.200] めっちゃ合有できるらしい
[00:37:21.839] よえマジで台湾行きたいしかもめっちゃ
[00:37:25.800] 新日じゃん嫁に見ている可能性が
[00:37:29.839] ある嫁さん言ってますよなんかZマンさん
[00:37:33.920] がなんか言ってます湾やべえぞ今あ高いの
[00:37:37.760] 今台湾女子と友達だから会いたいだ台湾
[00:37:40.920] 女子と友達だからなんだマウントか台湾の
[00:37:45.119] 女の子って絶対美人じゃん円安ま今円安だ
[00:37:49.119] もんね台湾女子って絶対エロいべエロ
[00:37:53.560] 可愛いべ多分なんか台湾とか韓国の女って
[00:37:57.119] 絶対可いよねまもう形大国だから
[00:38:01.510] [音楽]
[00:38:04.880] もうそれは人による台湾料理にありそう
[00:38:09.160] 台湾行くと1万台湾料理あり何が何が俺の
[00:38:12.119] 顔が6000円台湾に行くて1万があえ
[00:38:17.000] そんな6000円可愛いけど可能性はない
[00:38:20.599] から
[00:38:21.839] ね別に可能性とか考えてねえ目の保だろう
[00:38:26.480] がもね目の方そうだよおめえもぜお前何
[00:38:30.400] お前お前人中もないからね特に
[00:38:34.760] お前本当だよお前もだ
[00:38:38.440] よあれなんか俺に任せろになってるなんで
[00:38:42.000] さんてのになる
[00:38:44.360] [音楽]
[00:38:46.680] わみんなの癒しになりたいみんなの癒しに
[00:38:50.760] なりたい俺は俺はみんなの癒しになりたい
[00:38:55.280] みんなの止まりになりたいうるさくすると
[00:38:58.359] 怒られるぞ俺はみんなの止まり木になり
[00:39:01.319] たいんだ絶対無理僕の方で羽を休めておく
[00:39:12.599] ねもう倒せ倒して植物だな規制するは
[00:39:19.119] ヘイグス肩とか細くなく
[00:39:21.590] [笑い]
[00:39:24.079] なりい画面見て名前が綺麗に
[00:39:28.520] ゲの冷蔵庫にきっとおいしいもの食べ
[00:39:31.720] られる違冷蔵庫に食べ物入る前に俺が全部
[00:39:35.000] 食っちゃう残念だから俺食べ物をね保存し
[00:39:37.800] とくっていうことができないんだよ
[00:39:40.240] ねそのまよけれ
[00:39:44.040] ばえ
[00:39:46.650] [音楽]
[00:39:50.839] こんばんはマジで常にねやらないか来年
[00:39:54.440] 始まるみたい何やらないかって何やらない
[00:39:56.640] かって何やらないやらない
[00:40:03.839] かって会心画面見て名前が綺麗に見えない
[00:40:07.560] あああマジで名前見えねえんだよなずても
[00:40:10.319] 安部
[00:40:11.640] さん安部さんあ
[00:40:15.400] あクソみそテクニック何始まるって
[00:40:19.520] 何何が漫画アニメアニメあんのあれ小松と
[00:40:24.240] もあこまちゃんこんばんはどうもシーズ
[00:40:26.839] さんこんばんはアえ来年アニメ化すんの
[00:40:30.000] あれえあれ俺よくわかんないんだけどあれ
[00:40:33.000] どういう漫画な
[00:40:33.710] [音楽]
[00:40:36.560] のすごく大きいですねやつでしょ俺の
[00:40:40.720] こいつをどう思うすごくすごく大きいです
[00:40:45.160] 短いから5分とかじゃないのそうなのここ
[00:40:48.040] で内容かけると思ってるのマジでガチな
[00:40:51.680] やつなんだえなんであれアニメなんて
[00:40:53.640] やれんのじゃあいつやんの本っちゃったの
[00:40:58.440] 俺のこいつを見てくれどう思うすごく
[00:41:01.000] 大きいですねつねへアニメやるんだ
[00:41:06.200] 来年いやあいつやるのっていうかそのあれ
[00:41:09.560] あのあれよ時間帯っていうか地上波告
[00:41:12.800] ポスター全年齢対象って書いてあった告知
[00:41:15.720] ポスター出てんのかよ終わってんな4月1
[00:41:18.760] 日エプリルちゃうのそれそれエプリルール
[00:41:23.240] なんじゃないのこりんちゃんこんばんは
[00:41:25.319] こりんちゃんこんばんは
[00:41:27.480] エイプリルフールやエイプリルフールやん
[00:41:30.200] ねもう逃げんな
[00:41:33.720] よ大丈夫だよズラブと買ってドラマが地上
[00:41:38.200] 行ってたくらいだ
[00:41:39.800] しいやでもクソみそテクニックはあかんべ
[00:41:44.040] 名前も俺のこいつをどうもすごく大きい
[00:41:50.720] ですえ過ぎたどか
[00:41:54.240] 声もう逃げんなってもう逃げないで
[00:41:58.680] よ全くうちのリスナーを見習えよ逃げない
[00:42:02.520] んだから
[00:42:03.550] [音楽]
[00:42:09.760] ねえこれマジうまい
[00:42:12.280] [音楽]
[00:42:18.160] わリスナー偉い
[00:42:22.119] 1m3よし危ない今俺でも見てほらこう
[00:42:25.640] いうこと言うと誰も何も言わねんだよを
[00:42:27.599] 伺ってるよ逃げれると思うのよ逃げれると
[00:42:31.960] 思うのよもうレベル上げちょっと飽きてき
[00:42:33.960] たコメ止まったね逃げようと思いますなん
[00:42:36.559] でだよ逃げんなよ何ゲーミング冷蔵庫ある
[00:42:40.280] やんゲーミング冷蔵庫あるよゲーミング
[00:42:45.040] ライいろんなものが入ってますいろんな
