[00:00:19.880] ジマゲームさんコメントお待ちしてま邪魔
[00:36:42.520] だよ笑嘘えそんなことねえそんなそんな
[00:36:45.720] ことねえだろそんなそんなだったやべ無
[00:36:47.160] 意識にもういやもうだからもう俺今俺今3
[00:36:50.680] 人で部屋の中いるけど見えてないもんあの
[00:36:53.040] 匠のこと匠のこと見えてああ早くこいつ
[00:36:55.960] 帰ってくんねえかなって
[00:36:58.720] ああ早く帰ってくんねえかなっ
[00:37:01.920] てね初子切りで聞いちゃうたみにえたみ
[00:37:05.640] 時間大丈夫あた家遠くない大丈夫みたいな
[00:37:09.480] 俺ら家近いけどお前大丈夫かなみたいな
[00:37:13.640] 仕切りに聞いちゃうよ俺うんまあ一応持っ
[00:37:16.640] ていこうおこの指輪なんか子供が喜びそう
[00:37:21.280] だなうんあそれは何どうかしたうん
[00:37:28.200] 別にえなんでもないよ何何何
[00:37:34.200] 指輪何今のイベント何このちょっと寂し
[00:37:37.359] そうな顔はふう思ったより揃ったなこれ
[00:37:39.440] なら小物ができそうだそうだね何何何何何
[00:37:44.319] おい誰の指輪だよてめえおいはうわなんか
[00:37:49.319] イシル掘ってありそう元彼の元彼の
[00:37:52.280] イニシャル掘ってありそう捨てろあんなも
[00:37:54.760] 売売るべ指りどうかしたのかえ何がなんか
[00:38:00.560] おかしいよお前ねもこの顔も可愛いさっき
[00:38:03.400] から元気がないみたいだぞそんなことない
[00:38:06.000] よほら子供の頃からああ思い出した完全に
[00:38:10.480] 今俺はしかな俺は今完全に思い出した俺が
[00:38:15.160] 子供の頃プレゼントした指輪じゃないもし
[00:38:17.200] かしてさんそんなイベントあったよね
[00:38:21.400] 略フィール9オ50
[00:38:28.319] 嫁はったつさん今日いいってそのその触れ
[00:38:34.000] づらいから元嫁と
[00:38:35.960] かネタにしていいのかわかんねかられたら
[00:38:40.000] 全てのを捨てるあ捨てる全部捨てる全あ僕
[00:38:44.319] も捨てられましたあフォロざごめん
[00:38:46.599] ちょっと今あのもあれ見るねあれ見るけど
[00:38:49.280] ちょっと待ってなんかカメラ落ちたわの
[00:38:54.240] 笑笑ちゃんさんあ笑笑が俺を捨てたわなん
[00:38:59.599] でカメラ落ちてんだこれなんだ全然理由が
[00:39:03.079] 分からん最近カメラ調子悪いんだよねも
[00:39:05.680] さんムムネックス元カノとのプリ全部
[00:39:09.000] 燃やしたそうだよそうそうそう詳しいね
[00:39:11.920] 元カノとのプリをあの火炎放射機で焼いた
[00:39:16.720] 火炎放射機っていうかまも捨てるんじゃ
[00:39:20.800] ないのライターとライターとあのVO5で
[00:39:24.160] 焼い
[00:39:26.359] た庭でつって全部解け
[00:39:32.240] たはいえそんなことないよほら子供のから
[00:39:35.720] ずっと持ずほら絶対これ俺が子供の頃にさ
[00:39:39.440] プレゼン違うちょっと今もちゃんが作って
[00:39:41.520] くれたこのクリップ見ましょうねんですか
[00:39:44.040] ありちゃんこんばんは初めてねひかり
[00:39:47.040] ちゃんの部屋に上がったのになぜかおっ
[00:39:48.599] あの調おきですマジでおっぱいて言おうと
[00:39:52.000] してんじゃん怖えな人間ってな無意識にさ
[00:39:55.839] やっぱ頭の中に出ちゃうだ口に
[00:39:59.000] なおいおい無理に出さなくてもいいぞ街で
[00:40:01.920] 探せばいいんだから待ってくれよ街で探
[00:40:05.880] し直しかお前どんないい間違え笑で今ね
[00:40:12.040] この光りちゃんの部屋でいらない小物を
[00:40:14.760] 探してるんだけど何やら1個だけねその
[00:40:17.440] 子供の子供用のおもちゃの輪があったんだ
[00:40:19.680] けどそれを出すのすごい渋ってるのよなん
[00:40:22.640] でかなて今思い出したら僕子供の頃にあげ
[00:40:25.160] てましたね確かしかあげてたよねそれなん
[00:40:29.240] じゃないほらた
[00:40:32.280] はいいいっていいって良くないて良くない
[00:40:36.440] よ俺が覚えてないのを多分この子悲しん
[00:40:39.520] でるんだと思うそうだけどさそれ
[00:40:41.960] に今持ってても仕方ないものばかり冷た
[00:40:47.160] すぎるほらめっちゃ悲しそうな顔してる俺
[00:40:50.000] が覚えてないからあ覚えてないんだあの
[00:40:51.880] 指輪のことっていいのかひかりうん良く
[00:40:55.400] ないよし決まったじゃあこれは俺が保管し
[00:40:59.000] てマジで匠帰れよお前マジでよろしくね
[00:41:03.240] うわえ何この何このイベ
[00:41:09.839] おい匠うざけねおめえは自宅
[00:41:15.720] にさあ文化祭来ましたやってきました文化
[00:41:19.280] 祭当日さあクラスに急ごう
[00:41:23.760] となほらもうなんかどうしたの
[00:41:29.119] うんちゃんと売れてるかなってね実は売れ
[00:41:32.760] てほしくないものがあるなタインザ
[00:41:35.640] ディスプレイ一生出てくんじゃね一生出
[00:41:38.280] てくああクラスの小物屋かそんなに売れ
[00:41:40.280] まくることはないと思うけどなそっかそう
[00:41:42.599] だよねうんきっとそうだ売れないよほら
[00:41:46.400] 売れない売れない売れない方がいいと思っ
[00:41:48.359] てんだろ聞いてるとまるで売れない方が
[00:41:50.160] みたいだもしかして売るのやだったんじゃ
[00:41:51.400] ないのうん違うってば全然そんなことない
[00:41:54.359] もう何そのそっぽ向いた感じうんうんあ
[00:41:57.920] そうだ私ちょっとそなんかちょっとお俺が
[00:42:02.040] 買おうぜやっぱ変だよなま気持ち分かるよ
[00:42:03.800] 子供の頃からずっと持って思い出したああ
[00:42:07.359] ああ思い出し
[00:42:10.680] たなんてこたあの夢は俺が光に買ってやっ
[00:42:13.800] たやつそれあいつを大あいつはそれを大事
[00:42:15.800] にくなんで気づかなかったんだいいで
[00:42:17.400] 買い戻さ
[00:42:18.400] なきゃバカ野郎ざけんな売れちゃってん
[00:42:22.680] だろ売れちゃってんでしょどうせ
[00:42:27.359] おいこれたみあの指は残ってるかもみさん
[00:42:31.359] 笑ほらこれでおこれで分かったでしょこれ
[00:42:35.839] で分かったでしょ俺があのコメント
[00:42:38.640] 少なかろうがねいつも通り人が来なかろう
[00:42:41.319] が本気でいつも本気で配信をして
[00:42:43.119] るってことが皆さんに分かりましたかこれ
[00:42:46.640] でこれで分かったねこれで分かったよね
[00:42:49.839] ケスを書いてなんで急に驚くじゃないか
[00:42:51.680] 指輪だ指輪お前が光の家で見つけたやつだ
[00:42:53.839] 残ってるだろうな光さん分かった
[00:42:58.119] すいませんあのガキっぽいやつかマジ
[00:43:00.920] ぶっ飛ばすお前にぶってやったぜ誇り
[00:43:05.520] かぶってるよかったそれもらってくぜへ
[00:43:09.200] 変わってる
[00:43:10.640] な
[00:43:12.240] 500円枯れとるんだもたお前のせいなん
[00:43:15.040] だからな自分で出しとけおいおいなんだよ
[00:43:17.960] それとにかくもらってくる文句はせないぞ
[00:43:23.359] おい消えろ
[00:43:28.000] おポカリあいいところであったな探してた
[00:43:31.200] んだどうしたなんだよ悪い急ぐから後にし
[00:43:34.040] てくれじゃあ後でいいけどさひかりちゃん
[00:43:37.000] が落ち込んでたから何どこにいたひかり
[00:43:40.599] ちゃんが暗い顔してるの珍しいから気に
[00:43:43.319] なっちゃってやばいなんかいいイベント
[00:43:46.200] 来るね絶対これ体育館のあたりだよほの5
[00:43:49.960] 分くらいありがとう
[00:43:54.000] ポカリ光はいたあそこかおい光
[00:43:58.760] どうしたのそんなに慌ててさおここで
[00:44:01.319] プロポーズしようぜもうおいおここでも
[00:44:03.960] プロポーズしよう結婚指はそれでいいや
[00:44:06.720] 値段じゃねえから値段じゃねえよ気持ちだ
[00:44:09.440] から大事なのは今小屋の様子を見てきた
[00:44:11.960] ところなんだそうなんだどう結構売れてた
[00:44:16.160] あ店は大繁盛だったよそうわかったねめ何
[00:44:23.160] このこさんプロポプロポプロポプロポね
[00:44:27.240] この芸術芸術でしょこの表情
[00:44:31.680] ねすごくない日本人の絵って
[00:44:35.480] この
[00:44:37.559] えあだから危なかったんだ先に売れてたら
[00:44:40.720] どうしようかと思ったよ俺思い出したほら
[00:44:49.520] これ
[00:44:52.720] あ神
[00:44:54.760] ゲこれ
[00:44:57.319] これでいいわけこの日のために俺は生きて
[00:45:00.440] きた今日今まで25年間この顔を見るため
[00:45:03.480] に生きてき
[00:45:04.680] たあこの
[00:45:07.880] 指輪私のぎさんバカ可愛いバカ可愛い神
[00:45:12.960] ごめんさっきまで忘れてたんだ自分で買っ
[00:45:14.920] てあげたものなのにあの日小遣いはえてさ
[00:45:18.760] ウキ0さんあきさんこんばんは神ゲーやっ
[00:45:23.319] てます今日も京都でもう忘れないよ
[00:45:29.160] ごめん
[00:45:30.680] ね
[00:45:34.359] え神
[00:45:36.559] か神かでもお前も悪いとこあるぞ匠が言い
[00:45:40.960] 出した時ちゃんと断らないから一番悪いの
[00:45:43.200] はお前が忘れてることだよ橋元622さん
[00:45:47.599] このスクショあこれあのこれ俺でこれ
[00:45:51.040] エンディングでこれ振られたらマジ印刷し
[00:45:54.319] てあのスプレで燃やすする
[00:45:58.200] わねむのひたすらさんおこれで振られたら
[00:46:04.119] 今まで取ったスク全部印刷して庭で焼く
[00:46:09.440] わでもこういうことだからな
[00:46:12.640] 実際実際こういうことだからなこうこう
[00:46:15.720] いうことして俺の元カノは学校の先生
[00:46:20.640] とっだからで振られてんのにわざわざ印刷
[00:46:24.000] するんだよもう燃やすことが目的になっ
[00:46:26.599] てるさんそん時はアースジェットが一番
[00:46:29.280] 燃えますよこのゴキブ目つっ
[00:46:33.200] てそうだ
[00:46:37.880] ね1129さん
[00:46:41.240] ゲですなんだ宝物なんでしょうがこれが俺
[00:46:45.200] のそんな大事なそんなもの大事にしすぎる
[00:46:48.240] のもどうかと思うけどな気にするくらい
[00:46:49.960] なら持ってた方がいいよ言い方が
[00:46:52.240] なんかいつ
[00:46:54.200] かわりれた時はの時は何ですか代わりの
[00:46:59.440] 代わりのゆのひたすら
[00:47:02.720] さん給料3ヶ月分今からロン組もえなんで
[00:47:08.400] もないよ教室戻ろかこれでいいんだよ
[00:47:11.559] みんな小ささん結局ピカリャンが一番
[00:47:14.359] 可愛いそうなんだよ結局なただただただ
[00:47:18.079] 多分どのどのヒロインも絶対全部可愛いの
[00:47:20.880] ねだもう楽しみだな2周目
[00:47:24.160] な2周目楽しみだな
[00:47:28.040] 文化祭も終わりだねちょっと気が抜け
[00:47:31.200] ちゃった良かったよ指輪取り戻せ
[00:47:34.880] て
[00:47:36.720] しぐさちゃんこんばんは卒だよ
[00:47:41.000] ねちょっとちょっと来んの遅かったな神
[00:47:44.720] イベントやっちゃった神イベントくそ川
[00:47:47.839] イベントうんまだ時間あるけど気がつくと
