[00:00:29.720] ສ
[00:29:23.360] 乾杯。
[00:29:26.080] まだプレゼントとかないもんな。あ、
[00:29:29.760] かき氷りのシロップ2300
[00:29:31.880] 円。マジかよ。
[00:29:33.039] おい、チョコバナナあるぞ。
[00:29:35.559] チョコバナナも行けます。ま、まだだな。まだだな。まだ。はい。え、え、え、え、え、やだ。はい。まだだな。
[00:29:44.480] ああ、結局最後まで付き合ってくる。早い。
[00:29:49.240] 漁選行きないから。
[00:29:51.039] 400円のチョコバナナぼったくりやろ。
[00:29:53.559] え、実際わかんないんだけどさ、そのキャバクラとか俺行ったことないからわかんないんだけど。
[00:29:58.720] 酒って1杯何円ぐらいすんの?今これ
[00:30:01.080] 800円とか1400円とかだけど酒
[00:30:04.440] 1杯なんかじゃ例えばウーロ牌
[00:30:07.919] 1杯800円だったけどど
[00:30:10.519] 物によるやろ
[00:30:12.080] ウーロ牌はいっぱい
[00:30:14.679] 心配してないのにまた勘違いされた
[00:30:16.880] 店によるんだやっぱだ点とかは高いんだ点とかは
[00:30:25.200] あああああああああああ
[00:30:27.480] あ、隠しじゃないんだけどな。本心しか言ってないのにな。
[00:30:31.960] 可いいね。
[00:30:32.600] でも本当に勘違いしない方がいいです。うち
[00:30:34.021] [音楽]
[00:30:36.440] ほんま可愛い。[笑い]
[00:30:38.399] あなたが優しくないですから。
[00:30:40.559] うち。
[00:30:41.399] あれ?もしかして塩であの本色の方ですか?うち
[00:30:44.501] [笑い]
[00:30:45.760] ほの方でした。
[00:30:48.039] 笑笑。
[00:30:50.159] バニーガーデンキ務
[00:30:51.679] 本当に。[音楽]
[00:30:54.039] え、確かにまだ知り合ってすぐなのに勝手に私に人認定されたらやだよね。
[00:30:59.200] そういうところは誠実なんですね。
[00:31:01.240] 1500円で高くない?
[00:31:03.440] いいですよ。マッチー。
[00:31:05.000] その誠実さに免じて今回は許してあげます。
[00:31:08.480] エッチだね。ありがとう。え、エリサちゃんがどんな子なのかゆっくりしていきたいな。
[00:31:13.480] それじゃしてないから。
[00:31:14.679] これからもよお願いいたします。[笑い]
[00:31:18.240] ですね。
[00:31:20.240] ああ、またあなたを笑顔にできちゃった。
[00:31:25.679] いや、なんか、なんかあったけえ。ああ、なんかあったけえな。なんかさ、この子良くない?あのせってこれか?ポカポカする。
[00:31:30.351] [笑い]
[00:31:44.279] 綾波れもいますと。あ波もいます。
[00:31:46.071] [笑い]
[00:31:48.480] お姉さん、このコメらんの男みたいな客、どう夢で見てたかだけ頼む。頼ま。
[00:31:52.622] [笑い]
[00:31:54.760] いやあ、いいですね。いや、なんか違う、このピンクの子いるじゃん。この前回行った子。それは正直せいの対象として見てました。でもなんかこの子は違う。なんか一緒にいるとポカポカすんねん。く
[00:32:08.997] [音楽]
[00:32:09.039] 音さん笑。
[00:32:10.200] なんか
[00:32:10.760] 笑笑。
[00:32:11.559] ポカポカす。
[00:32:12.480] なら雪山でも生きていける。乳負けした。
[00:32:14.237] [笑い]
[00:32:16.200] そう。乳負け。乳おち。
[00:32:19.039] 乳落ちしたんで。前回は俺はこの温かさを胸におっぱいだけにね。おっぱいだけに温かさを胸に秘めていきたい。よします。
[00:32:27.720] 1万7800
[00:32:28.559] 円。まあいいでしょう。この温かさを胸に。
[00:32:32.320] 今日はありがとうございました。
[00:32:34.080] 高いのかな?わかんない。
[00:32:35.840] マジでこういうお店なからあげますから。
[00:32:41.679] いいね。すごいいいお店だったし。接着かったな。しばらく通ってみようかな。
[00:32:50.440] これ日曜日も行けるんでしたっ?ああ、
[00:32:52.200] 日曜日も行けるんだ。でもま、ちょっと
[00:32:55.399] 待って。ピクシブピクシブ見よう。
[00:32:59.279] ラブラブエリーウい
[00:33:02.480] ねしたい。なんでこれいいねできないの?
[00:33:04.519] これいいねさせろ。安いよね。あ、そっか
[00:33:07.799] 。あれはキャバクラじゃないもんね。
[00:33:09.519] バーだもんね。バーだもんねえ
[00:33:16.679] 。へえ。音楽って何?あ、
[00:33:20.880] ギャンブルやろや。
[00:33:22.919] ギャンまだだってギャンやるにはまだ早くねえか。
[00:33:27.799] いいね。リツイートスクショさせろよか。やいって。家具売るの早えって。えー、ちょ、派遣見ていい?あ、派遣。ま、いいや。ちょっととりあえず行くわ。とりあえず行くわ。とりあえず行こう。とりあえずもうあの匂い嗅きたい。
[00:33:44.480] エリサちゃんの匂いをかせてください。
[00:33:48.440] 別に期待してたわけじゃないですよ。
[00:33:50.440] どうこす?
[00:33:51.320] 何が見ます?
[00:33:52.120] そうだね。
[00:33:53.798] [笑い]
[00:33:55.679] ちょっと俺もちょっと今日は高いお店入れたってもええねんけどな。別に
[00:34:01.399] おっぱいもお辞儀してた。ハトロベリーの香りがする。
[00:34:03.623] [笑い]
[00:34:07.440] おっぱいもお辞儀してたよね、今ね。おっぱいもお辞儀してたな、今な。いらっしゃいませって言ってたやな。
[00:34:10.173] [笑い]
[00:34:14.520] 私も頂だいていいですか?
[00:34:16.079] よろしい。どれが
[00:34:18.520] 1番良かった?モカミルクが1
[00:34:19.879] 番良かった?
[00:34:20.919] モカミルクって
[00:34:21.800] これが一番良さそう。
[00:34:22.560] スイーツ感覚で行けちゃいますよね。甘くて美味しいもん。私大好きなんです。
[00:34:27.203] [音楽]
[00:34:30.000] モカミルクはしかも安酒なのにパンツが拝めるぞ。お前らおい。
[00:34:35.079] 乾杯。
[00:34:35.639] 安酒なのにパンツが見れる。
[00:34:42.159] ツんデレなのに敬語なのガチ刺さる。
[00:34:44.839] すっごい変な顔してますね。もしかして何か悪いもの?
[00:34:44.888] [笑い]
[00:34:48.164] [音楽]
[00:34:49.280] あ、この顔がたまらないんですわ。
[00:34:51.560] 昨日は黒で今日は白か。
[00:34:53.399] 最高ですね。エルちゃんの顔見せてたら顔がにけてきちゃったよ。
[00:34:58.880] はい。はい。そうですか。ありがとうございます。それで何でしたっけ?
[00:35:05.480] てことは今日は安全やない。
[00:35:07.400] 何を?[笑い]
[00:35:08.520] あなたのお名前何でしたっけ?
[00:35:10.680] ガチちょっとおい気しはあかん。あ、ありが
[00:35:15.019] [笑い]
[00:35:19.160] それはちょっとライン超ですよ。です。それは、それは超ですよ。さん、
[00:35:28.119] [笑い]
[00:35:29.680] それにお店でお会いできた。
[00:35:32.359] 持って楽しんでくださいよ。
[00:35:35.440] その程度で名前を覚えてもらおうだなんて少し傲慢な気がしますけど。
[00:35:39.909] [音楽]
[00:35:40.680] それな分かる。
[00:35:42.240] 俺もリスナーの名前全然覚えられねえから。コめのがえぐかった。
[00:35:44.494] [笑い]
[00:35:46.160] あ、ま、どっちもどっちだな。客商売なんだから覚えておかないとダめでしょ。いや、言いてえ。ボブ
[00:35:54.839] 言いてえけどなあ。厄介子父で行きたいけど。今回厄介子できでも泣いた方が絶対いいねん。
[00:36:01.839] ここは
[00:36:02.280] 説教きち
[00:36:03.319] 説教母さんはどう思ってドンキのバニーガーデンのコーナー美カおる以外のキャラはパンツのグッズしか売ってなかもうれあのパンツのグッズです
[00:36:12.660] [音楽]
[00:36:16.240] 的なワード出してないから絶対されへんとこ
[00:36:19.280] 別にすごいとこじゃないから別にそれ
[00:36:22.280] 説教王子マジでいるよな多分なの風俗行ってしっかり抜いて終わった後に怒るんだよきっとで
[00:36:31.440] も君ね、こんな仕事までもやっちゃダメなんだよ。しっかり抜いてもらった後にな。う
[00:36:34.930] [笑い]
[00:36:40.319] 泣かないでくださいよ。ごめんってば。
[00:36:43.560] 職を受けると思ってタイムに負けたおじけタイム説教水でもある。笑風俗ではないけどでくしたことある。え
[00:36:53.119] え、何な、なんなんど、え、どういう風にどういう風に説教くんの?そういうやつ。
[00:37:00.920] そうですね。全然全然説ない。
[00:37:03.119] でもまた私に会いに来るとかあなた女の子ごにパンツが決まってるらしくて名前とパンツイラストグッズだけ売ってました。キャラ本人読むそれ。
[00:37:12.265] [音楽]
[00:37:16.599] そんなグッズ売ってんの?でも確かにあのバニーガーデンの
[00:37:21.960] 1
[00:37:22.160] 番くじえぐかったもんな。バニーガーデンの
[00:37:25.040] 1
[00:37:25.160] 番くじえぐかったよね。さっき最近出たやつね。
[00:37:27.800] ほぼ裸みたいな。
[00:37:28.839] ちょっとドンキー行ってくるわ。体型があ、お前はもっと痩せたら濃厚って言ってた。
[00:37:33.225] [笑い]
[00:37:37.200] きめえな。説教
[00:37:40.119] あ、
[00:37:40.760] キモいな。
[00:37:42.520] 余計なお世話で草。
[00:37:44.520] ハゲ散らかってた。
[00:37:46.240] この時代にすごく変な顔ですよ。
[00:37:49.920] アレルさん、お疲れちゃん。あれルさんお疲れちゃん。ごめん、ごめん。ついに笑顔になっちゃった。
[00:37:54.160] そしてちゃっかり触ってこようとし。
[00:37:56.200] キモ、キモ。
[00:37:59.400] は、は、
[00:38:00.880] あまり調子に乗らないでください。本当にたまたま頭の片隅に残ってただけですから。
[00:38:05.321] [音楽]
[00:38:06.280] アリルさん、俺はまた女の子に癒されてきました。ちょっと意地悪りしたのかな?したかったのかな?名前覚えてないって言って反応見たかったの?
