[00:00:15.759] うお。
[02:21:28.040] 。はあは。なるほどね。ここの1番最初の
[02:21:32.560] あの炎みたいな敵は笑木の木のボスでらん
[02:21:37.120] て今。あ、ごめん全然気づなかった。で、
[02:21:40.600] さっき泣いてるやつは愛なんだ。泣いてる
[02:21:43.120] やつは愛。なるほどね。
[02:21:46.399] なかなか作り込まれた。いいゲームだと思うぜ。なかなかおもれえやん。
[02:21:59.000] さすがコなミハ。
[02:22:00.840] さすがさすがコな班。やさすがは
[02:22:05.040] 2
[02:22:05.240] 段ジャンプもね、意外と難しいんですよ。さすが好なミや。うえ。
[02:22:24.800] オケ、
[02:22:29.960] 危ね。行くぜ。行くぜ、行くぞ。もうここ
[02:22:33.520] のボスはもう接近戦、接近戦1場。この3
[02:22:38.200] 個4個出る。この束を全部当てる。全部
[02:22:40.560] 接近戦で当てる。
[02:22:46.399] ちょっと避してもこれしょうがない。
[02:22:49.200] オ、ほらほら。これが一番早いから。これ
[02:22:51.520] が一番早いから。
[02:22:55.800] イエス。
[02:22:58.399] ちなみにこれで鍵取った扱いになってんの
[02:23:00.359] か。鍵が4つ足んないって言ったけど。
[02:23:02.960] これで鍵が残り3つってことだよね。多分
[02:23:04.800] ね。
[02:23:13.960] ああ、ほらやっぱ鍵取れてんだ、これだな。なるほどね。なるほどなるほど。じゃ、次ここなんだよな。結局次ここになるよな。次ここだな。
[02:23:28.000] 恥ずかしながらただいま帰ってま。
[02:23:30.399] 帰りなさい。え、何?仕事終わり遅くね?やっぱ次ここよな。
[02:23:42.120] 焼きそば食べて歩いてた。な
[02:23:44.240] んだそれ?なんじゃそりゃ?焼きそば食べて歩いてた。いいな。優雅だな。散歩してた。取りたくねえんだよな。いや、も金欲しいんだよな。で、取っちゃうよね。取っちゃうんだよね。
[02:24:05.640] この時代のキャラってアム室みたいなパーマのキャラ多くないか?
[02:24:09.600] ま、そういう時代だったんじゃない?そういう時代だったんじゃない?やっぱパーマのえ、めっちゃむずいよ。めっちゃむずいけど面白い。
[02:24:26.120] ジャニーズとかそうだよね。
[02:24:27.640] そうだよね。やっぱパーマだよね。そのなんだ、ヒカル現事とかね。
[02:24:36.399] 8
[02:24:36.640] だ。これ何年のゲームだ、これ?これ何年のゲームだ?これマッチマッチ。あ、もうもろマッチでしょ、こんなん。こんなんもうもろマッチ。
[02:24:46.240] パーマかけたらだすごい寝癖ついた人になっておしゃれにならんかった。
[02:24:51.120] パーマ似合う人はね。
[02:24:52.160] 87。
[02:24:54.160] 87
[02:24:54.760] なんかな、これつなんだろう。書いてないな。
[02:24:58.800] マッチもこのゲームやってたのかな?
[02:25:01.040] いや、どうだろうね。
[02:25:02.720] どうだろうね。ただあのホリモンと
[02:25:05.560] ホリモンとあのなんだっけ?あのえっと
[02:25:10.720] 堀江門と仲いいあの
[02:25:13.359] 博幸は2人ともあの初めてのパソコンは
[02:25:17.240] MSXって言ってたね。でMSXで
[02:25:19.160] プログラミング学んだっつってたよ。意外
[02:25:21.840] とそのMSXでプログラミング学んだって
[02:25:24.439] 人がやっぱいっぱいいるんだよね。今の
[02:25:26.359] そのITとかで活躍してる人。あのなん
[02:25:29.279] だっけ?桜井さんもうそうだね。
[02:25:30.960] マジか。有名なハードなんや。
[02:25:32.720] 有名っていうか。うん。その昔のホビーパソコンだからパソコンが流行り出した時に子供でも変えたようなパソコンだから。で、これでも一応プログラミングとかできたから。
[02:25:44.920] カービーの。
[02:25:45.840] そう、カービーの。そう、そう。桜井さんも
[02:25:47.439] MSXでプログラミングやってたって。
[02:26:02.399] MSXってこれMicrosoftフtと
[02:26:04.200] あれだからね。MICRrosフt
[02:26:06.040] が出してる企画
[02:26:07.760] だからね。できそうサムスみたいなブなの
[02:26:11.520] これな。怒ってる
[02:26:13.640] と転がっちゃうんだよこいつ。
[02:26:15.439] ガチガチガチマイクrosフtXの略だよ
[02:26:18.200] いますね。自分の友人たちもハムスックス
[02:26:21.960] でプログラムやって
[02:26:23.160] やっぱそうそういうのだもんだろな。
[02:26:25.000] やってたりしてますから。これはマジで嘘なんやけど。ビルゲイツもこれ。
[02:26:29.520] あ、いやいや。八長ね。穴がそれ穴がそれま、あの、あのね、あれだよ。あの、嘘じゃなくてマジでビルゲイツとあの西、西和ず彦さんって日本の人が組んで出したのが
[02:26:41.960] MSX
[02:26:42.399] なんだよ。で、それ面白いのがその西和ず彦さんと、え、ビル、ビルゲイツじゃない?え、ビルゲツじゃない?あれ?あれ誰だっけ?あの、え、マイクicクロソフtトの社長ってゲツだよな。
[02:26:54.319] ビルゲイツとそう手組んで出したのがマジ
[02:26:58.319] でこれねMSX歴史調べるめっちゃ
[02:27:00.240] おもろいよ。で、そもそも昔そのなんか
[02:27:03.279] いろんなパソコンがちょっと喋らせて
[02:27:05.240] パソコンがいろんな種類があったのよ。で
[02:27:07.240] 共通企画がなかったんだよ。今みたいに。
[02:27:09.080] Windowsとかなかったからソフト
[02:27:11.560] 出してもパソコンごとにやんなきゃいけ
[02:27:13.399] なくてもプログラマーが死能の大変だった
[02:27:14.960] からもうパソコン業界が一眼となってこう
[02:27:17.680] なんか共通の企画作ろうよってなった。
[02:27:20.560] できたのがMSXなのね。で、そん時に
[02:27:24.040] めっちゃ大反対した中国人がいて、その
[02:27:26.359] 中国人はあの、要はパソコンをね、転売
[02:27:29.880] する仕事してたのよ。で、そんなことされ
[02:27:32.560] ちゃったらパソコン転売した時に値段が
[02:27:34.720] 均一になっちゃって、あの、儲かれなく
[02:27:36.439] なっちゃうから、それは絶対反対だって
[02:27:38.600] 言ってたのが今のあのね、あのソフト
[02:27:43.120] バンク社長の孫も正吉なんだよ。やばく
[02:27:45.080] ないオタク出てる。やばくない
[02:27:46.720] ハゲね、ハゲハゲそう正吉
[02:27:49.960] なんですよ。反対したのがやばいよね。
[02:27:52.439] なんか話でかすぎない?なんかビルおもろいな。
[02:27:56.120] ビルゲイツがあでそれは
[02:27:58.960] すごいよね。だからこれのね、
[02:28:00.800] MSX
[02:28:01.319] の歴史調べるってめっちゃおもろい。本当に
[02:28:04.600] 正よテバイヤーだったんか。
[02:28:06.279] そう、そう。そもそもそう時そのパソコン中古パソコンとかを安く買い取って転売してたんだって。だその企画作られちゃうと転売今までのパソコン全部ダメになっちゃうからふざけんなつって。
[02:28:18.120] だけどそ西、西か和ず彦さんって言うんだっけな。西さんっていう人が
[02:28:22.800] あの頃俺は親父の玉。
[02:28:24.479] あ、俺もそう。右金玉の中で泳でたわ。まだかなつって。はい。やってきますよ。そういうのも含めて
[02:28:33.160] MSX
[02:28:33.960] すげえ好きなんだよな。なんかおもろって思って。
[02:28:46.479] で、できたのがこの共通企画だからパ、あの、要は俺が使ってる
[02:28:51.080] MSXは解説して
[02:28:53.800] でもあるよ、そういう動画。ゆっくり魔理沙の解説動画あるよ。
[02:28:58.760] ソフトの値段見てめ玉飛び出た。
[02:29:01.800] ああ。うん。そうだね。
[02:29:04.279] MSX
[02:29:04.760] のソフトはバカ高いよ。もうレアだからね。恐ろしく高い。
[02:29:09.880] クッは本当にパソコンの企画統一に関して一隻をじたものでしたね。あ、クソだ。クソ、クソ出てきた。クソ。くっそ。お前マジクソやな。まるでご完成のないパソコンが各者出していて割と修羅バではありましたから。
[02:29:26.359] なるほどね。
[02:29:35.359] で、俺が使ってんのはソニーが出した
[02:29:37.279] MSXパソコンのFDなんだっけ?なん
[02:29:40.319] だっけ?Fなんちゃら結構いいやつんだよ
[02:29:42.840] ね。人気モデルというかフロッピー
[02:29:45.120] ディスクも読めるやつね。いろんなMSX
[02:29:47.840] があるよ。だからパラナソニックから出
[02:29:50.319] てるやつもあるしNECとかもあるし。
[02:29:53.920] たの
[02:29:56.279] 企画の何の企画が揃えと何以外にもあるね。
[02:29:59.319] あるあるあるある。パナソニックとかもあるね。要はだから要はこの今遊んでるこのソフトあるじゃん。このシャスのソフトがとかもそうだけど
[02:30:08.359] Proとかそういうのも全部要は今の
[02:30:10.399] Windowsみたいな感じで全部使えるようになったんだよ。
[02:30:13.120] 1
[02:30:13.240] つのソフトで。こいつもスピード勝負だな。こいつも。
[02:30:31.359] オケー。良くねえな。ここまではね。
[02:30:36.120] 2つ目までは簡単なんですよ。オッケー。
[02:30:39.880] ぐーぐ。
[02:30:43.200] さて、どっちを育てよっかな。
[02:30:49.399] どっちと立てようかね。でもやっぱウッドなんだよな。
[02:31:01.600] これ育成もあるんか?
[02:31:03.640] お金で育成があるのよ。そう。お金で
[02:31:07.960] スピードとジャンプ力と体力回復が
[02:31:11.080] 1メモリだからめちゃ高いんだけど。
[02:31:15.200] こんなもんかな。これセーブできねえのか
[02:31:18.319] な?表情の差はね、今ね、これまたゲコマ
[02:31:22.200] で今の感情がウィッドが喜びの感情で
[02:31:25.600] 終わったじゃん。だから喜びの顔になって
[02:31:27.279] てクレスはあの悲しみ愛の表情で終わっ
[02:31:30.560] てるからこれ喜びにちゃんと笑うし結構
[02:31:33.560] ゲーコマなんすよこれ。
[02:31:37.680] 山さんのハソニーのヒットビットハブ
[02:31:40.399] F1X
[02:31:41.240] ドのでフロッピードライブがベルトレスというこの時期で唯一の白物なんですよね。
[02:31:47.359] そうなんですよ。ちゃんといいやつ選んだんだよ。クロッピードライブがベルトレスってのがいいよね。軽念劣化でベルト切れたりしないからね。ベルトレスだと。さて、どこ行こうかな。花高だよ。鼻ター高。そ、ここ行ってみ。
[02:32:04.359] 話についてけるようになる。
[02:32:06.720] そうなんだよ。話についてちゃんと下調べ直すと
[02:32:10.720] これいや、俺が買った時は
[02:32:12.399] 3万43万弱ぐらい4万35ぐらい3
[02:32:16.439] 号ぐらいで
[02:32:17.640] ムスックスでそんなドライブつけてるのはそれだけなんだ。
[02:32:21.000] ま、でもこれの1
[02:32:21.640] 個上のやつもあるけどね。これの
[02:32:23.399] 1個上のさ、MSX2+
[02:32:25.319] もあるじゃん。だけどそれはこのちょごめん。ちょ、自慢させて。これなんで俺がこれ選んだかって言うとね、見た目がかっこいいんだよ。
[02:32:33.800] これさ、このここにフロッピーディスク
[02:32:36.600] ドライブが付いてんだけど、これ
[02:32:37.640] フロッピーディスクドライブが赤くてかっ
[02:32:42.880] もあるんだけど、ここ灰色になっちゃうの
[02:32:44.439] よ、これ。ああ1個したの赤を選んだ。
[02:32:47.600] これかっこい。これがこれ
[02:32:49.439] めっちゃかっこいのよね。そうデザインも
[02:32:51.479] デザインがかかっこいい赤いのがかっ
[02:32:54.520] デザイン。フロッピーディスクのゲームも
[02:32:56.359] ありますから。フロッピーディスクの
[02:32:58.040] ゲームももちろんあるんで。これいつか
[02:32:59.800] やりますからね。
[02:33:01.120] スナッチャーのスナッチャーのもうこれ
[02:33:04.160] こんばんは。
[02:33:04.840] 俺が昔ならナちゃんこんばんは。ならなちゃんこんばんは。今もうあのレトロゲーレトロゲーあの今日あの
[02:33:09.720] MSXだから
[02:33:11.279] これですよ。これえぐくないか?えぐね、これクロッピーディスクのゲーム。これやりますからね。後で俺が前にやったスナっちゃーはあれは
[02:33:22.080] PCエンジン版だったんだけどこれもうお
[02:33:25.120] すごい
[02:33:25.840] 本家本のね。
[02:33:27.640] 本家本の今日やってんの?このうシャスっていうゲームね。うス
[02:33:32.520] さすがにボイスないよね。
[02:33:33.880] ないないない。さすがにボイスとかない。ボイスと
[02:33:35.960] 2や88でしかない気がありますよ。
[02:33:39.840] フロッピーって今でこそかけな。
[02:33:41.840] そう。このね、このMSX
[02:33:43.640] の音とドット絵か素晴らしい。まあま、今日はとりあえずこれはやってますけども。さて、どっちで行こっかな?こっちで行ってみるか。
[02:33:58.800] これセーブ機能ないよね。セーブがあれば
[02:34:02.760] 差し込む感触好きでした。トロゲーム好きなのが伝わる。
[02:34:07.080] ここなんだよ。
[02:34:08.279] は神ですぞ。
[02:34:09.720] SC4権ね。
[02:34:12.640] MSX
[02:34:13.439] はちょっと僕力を入れたいんですよね。色々集めていきたい。ただめちゃめちゃ高いからたまにしかゲーム買えないんだよ。
[02:34:20.680] フロッピー通ってきてないんよな。ギリム。
[02:34:23.040] あ、え、八丁通ってない。
[02:34:24.359] パッチって俺より下だっけ?俺ギリギリ小学生、
[02:34:27.359] 1年生、2
[02:34:28.520] 年生の時ギリギリあれだったよ。ですね。
[02:34:31.279] あ、そうか。でもしかもそれセーブ媒体フロッピーでしょ。俺空のフロッピー持ってねえんだわ。開いてるフロッピー買わないと今更買えねえよな。開いてるフロッピー持ってないからさ、セーブできないんだよね。ま、また最初くらいやればいいか。別にこんくらいだったら。多分今日クり無理だから。これもちろんクリアまでやるけど。今日クり無理だね。これ
[02:34:52.240] ためなはずだけど。これ東京だからかも。
[02:34:55.800] ああ、なんか、なんかちらっとバカにしたな、今。おい、今ちらっと馬鹿にしただろ、おい。
[02:35:04.600] え、じゃあ何枚かあげますよ。ダブルカ笑。
[02:35:10.479] おい、誰がかっ、
[02:35:13.319] 2
[02:35:13.439] 年生の時のパソコンの授業をお前フロッピーに保存してたぞ。フロッピーディスク。
[02:35:19.720] あのな、色をさ、みんなで好きな色選ぶのが楽しくてな。カラフルでよ。俺はちなみに黒を選んだぜ。格つけて。おめら何色選んだんだよ。誰が誰がかってたべ。
[02:35:41.040] 栃木に無なんてあったわけないだろ。
[02:35:44.720] かっぺ。俺みんなでさ、選ぶんだ。色好きな色選んでいいよっつって。
[02:35:51.319] ゲームによってはセーブディスクを自前で用意する必要のがあるので近いうちに渡しますよ。
[02:35:57.520] え、ありがとう。あ、違え、間違えた間違えた。間違えた。間違えた。間違えた。うわ、もうお前ら、お前らほんまやめてその動き。ここだけクリアしたいな。ここだけクリアしたいでごるよ。
[02:36:12.760] あ、楽あるよ。楽取るよ。楽。はい、楽
[02:36:16.600] 取る。そしてこれ開ける。
[02:36:21.680] 楽。ちょっとね、攻撃が弱くなるからやな
[02:36:23.800] んだよな。
[02:36:25.760] あ、またやっちゃった。またやっちゃった
[02:36:27.640] 。またやっちゃった。それダメなんだよ。
[02:36:29.720] リフトでリフトでリフトでごツンされ
[02:36:32.279] ちゃうんだよ。リフトでごツン忘れるんだ
[02:36:35.439] よ。
[02:36:39.080] ちょっともう1
[02:36:39.439] 回行きた、行きたくなさそうな顔してますやん。寂しい。ゲコマだよな。ここも感情が出てるんだよ。今愛だからな。感情が。木怒哀楽の愛だから。
[02:36:54.720] 辛かったね。
[02:36:57.120] だからこいつ強いんだよね。マジで攻撃力はマジで強い。たあ、怒られてる。
[02:37:12.399] いらちょっと
[02:37:15.040] さ、せっかくだからスピード上げちゃおっ
[02:37:17.560] か。
[02:37:20.960] 早や。いいね。
[02:37:24.399] これ意外とスピードも大事なんだよね。敵
[02:37:26.279] に追っかけられてたらさ、スピードがねえ
[02:37:28.240] と逃げらんねえから。
[02:37:41.560] いや、もうこれ、こいつマジでお前マジクソだな。お前マジクソだな。ちょ、マジでこのね、クソだけはマジでこのこの子じゃ倒しづらくてステータスになんか影響あるん?
[02:37:56.920] えっとね、木起度哀楽の状態でそのなんつうの、えっとね、攻撃方法が変わるんだよね。
[02:38:02.439] 攻撃方法が変わる。あの、転がりになったりこれになったり、あと愛の状態だと石が押せたりとかいろんなステータスにはあんまり関係ないけどそなんつ。
[02:38:11.359] そういえばちゃまさんて以外にパッドの
[02:38:15.040] Bボタンでもできませんか?
[02:38:17.080] うわ、マジだ。嘘。今まで気づかんかった。
[02:38:21.080] B
[02:38:21.319] ボタンで普通にジャンプできるわ。なんだよ。
[02:38:25.479] B
[02:38:25.720] ボタンで普通にジャンプできんじゃねえか。
[02:38:27.520] 1回も押してなかった。Bボタン。
[02:38:29.520] 茶どびっくり。Bボタン1
[02:38:31.319] 回も押してなかったわ。マジかよ。うわ、やりや。やりや。あ、絶対これだよ。
[02:38:43.520] ガバコン。
[02:38:44.560] 絶対コントローラーすらガバなんだ俺ってわ。絶対これだ。めっちゃやりやすい。めっちゃやりやすい。
[02:39:06.680] あ、これゲーコマなのがこの感情であの音楽の音楽の警戒さとかもちょっと変わるんだよね。
[02:39:16.640] 音楽の警戒さも変わるんだよね。本当だよ。これでこれじゃボタンで飛んでた俺がアホみてえやんな。
[02:39:35.560] いや、でもこれじゃ無理だな。
[02:39:43.240] うわ、嘘。ダめ、それ。こいつ強えな。
[02:39:46.359] いや、ここはさ、あれだな。ウィット
[02:39:48.479] じゃ無理だ。ああ、ちょっと今日きた記憶
[02:39:52.600] があったんで。ちょっとすいません。今日
[02:39:54.120] はここまでかもしれないですね。
[02:39:55.800] いやあ、でも絶対クリアまでやろ、これ。おもろいな。おもろっすね。おもろっすね。ちょっと今日はここまでにさせてもらっていいすか?もう
[02:40:03.359] 1
[02:40:03.520] 時になるんで。いや、おもれ。うスいいじゃん、これ。最後までやろうよ。最後までやろうぜ。いや、溺れた。
[02:40:10.920] レトロもいいね。
[02:40:11.960] いいね。
[02:40:13.000] ちょっと君たちにじゃあちょっと前も見せたけど、もう
[02:40:17.479] 1回ちょっとさ、このさ、MSX
[02:40:19.800] 版ーのさ、オープニングだけ見ていい?この
[02:40:22.680] MSX
[02:40:23.439] のこの味というものをね、このフロッピーのちょっと味わって欲しいんだよね。これやりた、やり通てな。
[02:40:31.840] MSX
[02:40:32.560] 版のスナッチャー、要はスナッチャーとこあれですよ。あの小島監督のゲームね。
[02:40:38.760] 小島監督が本当にこれ
[02:40:40.520] MSEX
[02:40:41.040] マスになっちゃうなんて何歳の頃小島監督が
[02:40:43.160] 21
[02:40:43.720] 歳とかそのくらいに作ったゲームだから
[02:40:45.279] 原転職で頼む。
[02:40:46.240] えぐいやろ。
[02:40:47.560] しかもこのスナッチャーの何がすごいってこの
[02:40:50.640] か
[02:40:51.319] あのサウンドカートリッジっていうこれゲームじゃなくて音を制御するための音の音色を増やすためのカートリッジがあってあのフロッピーのゲームなんだけどあのフロッピーとは別にこのカートリッチを別に差し込むことによって音が豪華になるという
[02:41:09.439] すごいでしょ
[02:41:11.960] 監督が24歳の頃のゲーム
[02:41:14.200] 24
[02:41:14.520] でした。ごめん。全然持ったわ。全然持った。ごめん。
[02:41:17.000] 全然持った。24でした。21
[02:41:19.080] じゃなかった。よいしょ。なんてことでしょう。笑。ちょっとしかもこロードがバカ長いんだけど。ロードバカ長いんだけどちょっとそれも味だと思ってさ。
[02:41:40.319] 当時かブラムって概念あったんだ。
[02:41:43.160] わかんない。V
[02:41:43.880] ラムって何なの?ちょっと俺もよくわかんないんだけど。
[02:41:46.680] Vてグラフィック。まあ、よく
[02:41:53.920] MDX
[02:41:54.399] さんはこのフロッピーまで直してくれたよな。文字が読めねえ。
[02:42:01.479] この物語はフィクションであ、登場する団体名会名人物名は空のもので実際する団体会社人物等とは一切関係がございません。もうこれで文字はちょっともう本とこれ勘弁してな。
[02:42:16.520] 8×7ドットだからな。
[02:42:20.000] 文字が潰れて読めねえ。笑
[02:42:23.439] しょ。この物語を疑世界で戦う全てのサイバーパンカーに捧げる。これがいいんですよね。
[02:42:31.479] ブラウン感なら読みやすいの?
[02:42:33.279] 多分ね。ブラウン感だといい感じに文字が多分
[02:42:35.920] 2
[02:42:36.120] 人で読めるんじゃないかな。ま、読めるけどね。こんくらいだったらシャープ上げれば読めるんかな。
[02:42:45.160] まあでもこんなもんだよな。
[02:42:49.319] 8×7ドットでちゃんと漢字打ってんの
[02:42:51.399] すごいよね。
[02:42:57.720] かっこいいな。
[02:43:01.000] 1988年。
[02:43:03.840] 俺が生まれる8年前な。
[02:43:08.120] これ自分はパソコン88で初めてやった
[02:43:11.640] けど本当にしびれたでした。これPC
[02:43:16.080] エンジン版もオープニング紙かっこいいん
[02:43:18.080] だけど。髪かっこいいんだけど、
[02:43:22.000] このMSX版も味があってさ、めっちゃ
[02:43:25.240] 好きなんだよ。
[02:43:29.520] しかもこれコントローラーじゃできない
[02:43:30.960] から。ここでやんなきゃいけないから。
[02:43:34.520] まだこのロードを待ってんのもまだ一境な
[02:43:36.920] んですよな。
[02:43:42.680] よくこれもさ、中古で買ったけどさ、時期時期飛んでなくてよかったわ。
[02:43:46.160] 今日はライオンか。
[02:43:48.800] ライオン。モスクワ
[02:43:51.520] 1991年6月6日。
[02:44:03.359] モスカウ
[02:44:04.359] モスカウ。
[02:44:07.520] 1991年6月6日は
[02:44:10.479] まこのロ
[02:44:11.200] チェルノートン研究所謎の大爆発
[02:44:14.720] 当時かに開発中だったバイオ兵器ファーアルファが待機中に溢れるバイオハザードが発生いいね曲よさエンジン版でもこれあったけどこの曲もなかなかいいんだよ
[02:44:35.720] 上昇キに乗ってルシアルファは東諸国ラシア体力の約
[02:44:39.640] 80%
[02:44:40.200] を壊滅。この時世界の半分が始滅した。
[02:44:42.520] この画像16色ド絵ですからね。16
[02:44:45.399] 色だけなんだよね。使えるのがね。そうなんだよ。それがすごいんだよ。
[02:44:52.399] しかしこの時反省機後に恐るべき真の
[02:44:55.760] バイオハザードが来るであろうことを誰が
[02:44:59.279] 予想しただろうか。
[02:45:02.640] もしかでも文字マジで読めねえな。PC
[02:45:06.160] エンジン版俺めっちゃやってるからさ。
[02:45:07.840] 分かるだけで。確かにこれ文字ほとんど
[02:45:09.680] 読めねえな。
[02:45:13.479] 予想だったか怪しい
[02:45:15.240] 予想じゃなくてだったかな。確かにこれ
[02:45:18.720] 文字読めない。
[02:45:19.720] こんな読めないてるから読めてる説。
[02:45:21.600] そうだね。うん。あの、これ
[02:45:24.520] PC
[02:45:24.800] エンジン版だと、あの、フルボイスでここ言ってくれるんだよ。で、俺そのオープニングスキリて多分
[02:45:29.680] 100
[02:45:29.840] 回ぐらい見てるから脳にインプットされてる。
[02:45:33.080] 50
[02:45:33.439] 年後。この呼び方も読み方もなんかとにかく俺スナッチャーってゲームが本当に好きなんだよ。
[02:45:40.840] ビデオ出力は何ありですからね。
[02:45:43.120] これさ、マジで綺麗に映としたらどうすればいいんだろうね。
[02:45:47.080] 人類は異常な危機に直面していた謎の生命隊バイオロイドの出現代国籍目的招待不明国の新兵器か外界からの侵略者か彼らは冬になると現れ人を殺害に本人とすり変わり社会に浸透していく人口の皮膚をり汗をすことで力をキャプチですね。
[02:46:10.640] RGB出力新聞すごいでしょ。
[02:46:14.279] 新聞毎朝新聞かっこいい
[02:46:24.240] すっげ
[02:46:28.640] 16
[02:46:29.120] 色しか使えないんだからね。これがしかもファミコン。
[02:46:36.200] ま、この頃はもうファミコンあったけど、
[02:46:38.640] MSXっていうファミコンよりもずっと
[02:46:41.640] あの、なんて言うの?性能が低い機械で
[02:46:45.359] やってるんだよ。それが素晴らしいよね。
[02:46:48.920] こういうのもすごいね、これ。
[02:47:01.640] クソかっけや。クソかっ、このドットエで
[02:47:04.479] さ。
[02:47:14.800] 全部手打ちドットへですからね。マジですごい。
[02:47:17.920] すごい。彼らは人の体を奪い釣り替わる頃からスナッチャーというかまだこのやスナっちゃーもう
[02:47:24.880] 1
[02:47:25.000] 回やりてえな。おもろいんだよ、このゲーム。
[02:47:29.760] PC
[02:47:30.040] エンジ版もこるほどやったけど。あと乳首るからね、これ。
[02:47:37.399] 乳首からな、これ。
[02:47:39.680] オープニングしか見たことない。今年あるかな?
[02:47:43.040] 今年もう1
[02:47:43.479] 回やってもいいな。でもあれやるんだったら冬にやりたいんだよ。これ冬の物語だから。クリスマスの物語だから。かっけえ。かっこよ。
[02:48:05.279] この後よ。この後。いや、これまだオープニングのオープニングだから。こっからだよ。もうこのね、やっぱり今見てもかっこいいわ。
[02:48:14.840] ネオコーベシティっていうとこが舞台なんだけど、そこがまたいいのよ。ネオコーベシティがま、最高。これ良くね?これ
[02:48:25.600] 16色しか使ってないんだ。これ
[02:48:32.920] たまらん。すっごよ。よい。
[02:48:35.760] この曲、この曲、この曲、
[02:48:41.240] こっからオープニングね。ちなみに秀お小島。この頃から小島監督は映画的な、こういう映画的な見せ方をしてるんだよね。
[02:49:01.319] めっちゃ映画じゃない?この当時このゲームのオープニングでスタッフ出すって。オープニングこんなの作るってさ。曲がいいんだよね。
[02:49:17.880] 引き込まれる。
[02:49:19.080] めっちゃいいよね。
[02:49:26.160] ハードボイルドだぜ。
[02:49:27.479] いや、そうよ。
[02:49:28.920] トワイライトオブネオ神ベシティ自分のスナっちゃんの曲はこれなんです。曲もかっこいいんだけどね。リメイクの方も。いや、いいね。
[02:49:53.080] ネオンの感じっちゃすげ。
[02:49:54.880] いいよね。
[02:50:04.359] シれてんな。
[02:50:06.200] めっちゃシャるよね。マジでこの曲本当好き。
[02:50:13.479] もう当時はこのオップにメロメロでした。
[02:50:15.840] いやだろうね。今見てもかっこいいもんだって。小島監督すげえ。
[02:50:25.120] 本当、
[02:50:26.200] これ女性のタンプレにしてモてますか?
[02:50:30.239] いや、でもこんなフロッピーもらっても多分女の子はもう何これたらね、ま、その辺のその辺のちょっとしたプレゼントより全然寝打ちがあると思いますけどね。これ全然これあのうん。とんでもない値段しますけどでもスナッチャーは好きだから買ったんだよね。
[02:50:53.760] スナッチーだけはもう好きやから。ま、こんなようなオープニングなんすよ。こんなような。ま、もう時よりこうやってロードが入るんだけど。いやあ、いい。たまらんね。
[02:51:08.840] たまらんでしょ、これ。こんな、ほん、こ、これもすごいよね。今のキュウインもさ、すごいよ。よくやってると思うわ。
[02:51:27.600] めっちゃ読み込んでるな。
[02:51:30.880] いや、いいね。やりてえけど。まあまあ
[02:51:34.279] まあ、もし配信でやるんだったらPC
[02:51:36.200] エンジン版だろうな。もう1回やろうに
[02:51:38.120] マジで今年中にもう1回やろう
[02:51:41.000] 。今年なんかあれだな。今まで
[02:51:44.399] レードランナーとかしてたりされてたりだ
[02:51:47.120] よ。大当たりだよ。ブレードランナーと
[02:51:50.160] ブレードランナーとあれ、あの
[02:51:54.239] ターミネーターを足して2で割ったみたい
[02:51:56.239] な感じ。
[02:51:59.319] このギリアンシードドっていうのが主人公
[02:52:01.560] なんだけどさ、なんか
[02:52:04.760] 野獣先輩みたいだよね。こう座り方が
[02:52:07.880] インタビュー受けてる野獣先輩と同じ座り
[02:52:09.960] 方してる。ビアンシード野獣先輩
[02:52:15.200] 笑笑
[02:52:19.640] 台無し
[02:52:23.880] まそんな感じなんすよ。ま、ちょっとどうしても僕もまた見たくなっちゃって見ました。せっかくあの
[02:52:29.120] MSX
[02:52:29.720] だったんでちょっとだからみんなもなんかこう歴史をこう知ってくれたら嬉しいね。こういうゲームのね。素晴らしいだろ。びっくりするでしょ。
[02:52:37.840] ちなみにパソコン88
[02:52:39.479] とムスックスにはギリアンの部分の名前変更が可能。
[02:52:43.680] そう。ちなみにこれでもうシナリオ
[02:52:45.399] 1
[02:52:45.640] ディスク終わりです。ちなみにこれオープニングで容量使いすぎてフロッピー
[02:52:51.080] 1枚終わった。
[02:52:51.760] 笑笑
[02:52:55.279] フロッピー1枚終わりました。
[02:52:57.160] オープニングで容量使いすぎて
[02:52:58.720] は。
[02:53:00.399] あの、あと2枚あるから
[02:53:01.439] 合成な使い方だけで
[02:53:04.000] あと2枚あと2
[02:53:05.319] 枚あるから。ま、そんな感じですな。そんな感じですわ。いや、いいね。やっぱいいわ。スナッチャー好きだな。ま、僕はね、全然この貝古虫ではないんで、これも好きだけど、あの、
[02:53:19.479] PCエンジマももちろん好き。
[02:53:20.800] ただあのね、あのね、プレステとかセガサターンにも出てるんだけどそれはちょっとねあんまりなんだよね。小島監督が作ってないからあれはコナミが勝手に作ったやつだからね。なんか
[02:53:34.040] なんちげなんよ。そう。あのね小島監督が作ってないの
[02:53:38.279] 18枚組とか
[02:53:39.319] PS版と
[02:53:41.160] PS
[02:53:41.520] 版とえ、セガサタ版はコナミが勝手にあれしたんだけどでなんかいろんなとこ省かれてんのよ。
[02:53:47.319] 省かれてたりなんか表現が変わってたりも勝手に変えてたりやっぱねが思考だわ。まも思考っていうの
[02:53:56.120] 8
[02:53:56.279] のフロッピーの方が容量が少ないのでディスク
