[00:00:25.160] うい。お疲れ。
[00:30:53.600] むくつくとかくポつくとか
[00:30:56.480] 1
[00:30:56.679] 週間前にほんの少しあっただけなのにまさかそんなくだらないことを覚えてるなって
[00:31:02.760] ねえ。
[00:31:04.399] でもさ横の2
[00:31:06.039] 人いるじゃん。あの背中見えてる。
[00:31:08.679] おっぱいの角度も
[00:31:10.360] 90°なんですけど、なんか
[00:31:12.360] 90°前に出てるやん。直角で。おかしない?これ変な人なんですね。
[00:31:18.679] 変な人です。どうも。でも君も覚えてくれてたんてね。
[00:31:21.440] たいな。
[00:31:22.159] 顔を見た瞬間に分かってくれたし。
[00:31:23.960] るのかと思った。笑。ロケットです。怖い。
[00:31:27.799] ロケットや、もう。
[00:31:30.120] あ、ああ、またその顔してる。その勝ちったような顔むかつく。
[00:31:35.840] 笑。
[00:31:38.000] このさ、
[00:31:39.240] あそこだけ無重力なのか。
[00:31:41.080] これなんかバニーガーデン作った人ほんまスケブだと思うのがさ。このさ、後ろにいる女の子のお尻見てくれる?お尻がちょっとお尻のお尻のお尻の剣がさあるのがエない?分かる?お尻の剣。お尻の太も。お尻のさ、お尻の剣み
[00:31:59.559] 見える?このお尻の剣
[00:32:01.120] 謙虚。笑笑謙虚いい。謙虚。
[00:32:04.679] これ超えらん。これあれですよ。
[00:32:06.679] 走ってるとこお城のお城お尻の剣またげないっすよ。これまたげないっすよ
[00:32:14.320] ね。ター内で寝転がりたいになりとするの初めて聞いた。笑。
[00:32:23.320] 何号戦ですか?おい、このここは何号戦だつってペシーンってやりたいね。ペシーンつって。
[00:32:31.720] え、なんですか?正直に答えだぜ。深い意味はないんでなんすか?
[00:32:34.360] 私とこのお店で会うのって今日が初めて。
[00:32:37.919] え、何?何?何?何?何?
[00:32:39.120] 変な嘘とかないで。
[00:32:40.360] え、何?何?何?え?何それ?どういこと?何それ?え?
[00:32:43.960] おや、こんなところに森が。
[00:32:47.000] なるほどね。これが
[00:32:49.080] 2周目。2周目の
[00:32:51.320] 後ろの2人な。
[00:32:53.039] なんかあれなんだ。2
[00:32:54.600] 周目の選択肢とってことね。
[00:32:57.720] で、しかもさ、背中に見え覚えがあるってことは前回と違う女の子だから。今この
[00:33:02.440] 2人は後ろの2
[00:33:03.960] 人はごめんね。あの、全然目の前の女の子より後ろの後ろの子しか見てないんだけど。ま、でも今日が初めてです。今そうだよ。今日が初めて
[00:33:12.080] ですよね。正直に答えてくれてありがとうございます。
[00:33:16.880] なるほどな。
[00:33:17.519] にむかつくドヤ顔をできる人忘れようと思っても忘れられないし。
[00:33:22.000] なるほどな。
[00:33:24.200] 他に気になることない。何でも答えてあげるよ。
[00:33:26.159] ああ、別にもうないですけど。というかそな俺こういう感じか。この子確かにめっちゃ積んでれだな。
[00:33:35.039] この顔可愛い。
[00:33:36.360] 可愛い自目自目可愛い。興味ないの覚えてくれたんだね。もしかして顔が好みだったとか
[00:33:43.519] わ。何言ってるの?そんなわけないでしょ。違う。
[00:33:47.919] 悪いのにちゃんと敬語なの?マジたまらん。
[00:33:50.639] どうなってんねんこれ。
[00:33:53.039] これだってさよね。物理的に。
[00:33:55.880] これあのあのさ、ブラジャーがめちゃめちゃめっちゃ肩の鎧いみたくなってないとこはならないだろ。
[00:34:04.159] 別に嫌いと思ってない。
[00:34:05.639] 柔ら柔らか柔らか。じゃあ好きってことだ。
[00:34:09.560] 勝手に話を進めないでな。もう何飲みます?
[00:34:15.159] いきなりいきなりきなり業務的だな。
[00:34:18.359] え、何飲もうかな。
[00:34:19.839] ダブルあんなに柔らかいのにこぼれないの?おかしい。どうなってん?
[00:34:24.760] なんか両面テープとかでくっつけてんのかな?え、好きなドリンクを注文しましょう。高なドリンクを頼むと、え、好感度アップに、え、繋がることも
[00:34:34.679] ミルクもらおうか?ミルク。またボトルで注文できんのは自分のドリンクの注文時だけ。ボトルは効果ですか?キャストと一緒にシェアして飲むことができます。なるほど。
[00:34:42.240] 6万あるしな。ボトルっていくらたか?
[00:34:44.679] 黄色いアクエり。
[00:34:47.520] ラブペリラブペリもあるけどどうみんな
[00:34:52.000] 5万?5万でこれ入れちゃってもいいよ。
[00:34:54.520] 変態しかおらんな。ここよ。
[00:34:56.560] 5万で入れちゃう。これもうだ
[00:34:59.119] どん
[00:34:59.800] ぶっちゃけさ
[00:35:02.079] ラブラブ&amp;ラブペリーラブペリー入れてもいいだ。なんかぶっちゃけでもさ、マジでさ、
[00:35:09.599] まだ早い。
[00:35:10.560] マジでう、あのこの辺入れちゃった方がいいんじゃねえのかなと思うんだけどどうなんだろう。ま、いいか。
[00:35:16.240] 今日はとりあえずお試しな。今日はお試し。
[00:35:19.400] 今日今日はお試しで俺マジで酒飲めねえからわかんないんだけど。
[00:35:25.880] 好みまだわからなくね?
[00:35:27.440] この子の好みもそうかわかんないと。でもただただ
[00:35:33.040] おマジで中学生のマックの頼み方じゃん。ええ飲もうかな。
[00:35:41.880] とりあえずウーロン杯カオ折れカオ折れ行っとく。とりあえず逆
[00:35:46.760] に1
[00:35:47.079] 発目にシャンパン開けたら覚えてもらえるかも。おしこないの?
[00:35:51.400] 確じすぎるな。こいつマジでそうなんだよな。じんちゃんとさ、居酒行く人と絶対まずおしこ探すんだよな。俺も何年か前は思ってたんだけどでしょ。
[00:36:07.720] あの、何年か前はね、こいつおしんこばっか頼みやかかったって思ったけど、最近俺もじんちゃんと一緒におしんこばっか食べてる。うまいんだよな。私も頂いていいですか?
[00:36:17.800] 何?敬語使っちゃっていいよ。敬語使わなくて。え、ドリンクをご馳しないとキャストは他のお客さんのドリンクをご馳走しないとキャストは他のお客の対応を優先します。あ、そうなんだ。あ、そうなんだ。ご馳走しないがあるんだ。
[00:36:32.400] 口がさっぱりするしね。
[00:36:33.920] 口がさっぱりするしな。
[00:36:35.400] アルマンド行くしかねえな。
[00:36:37.520] 何がいいの?何がいい?この子何が好きそう?この子何が好きそう?ジントニックとかじゃない?ああ、でもどうかな?いや、この子はね、
[00:36:48.160] シャンディガフ
[00:36:49.920] どれだろうね。わかんない。シャンディガフってなんだかわかんない。もカミルクもカみものね、もカミルクミルク好きそうじゃんね。甘いじゃん、これ。絶対甘いじゃん。
[00:37:01.599] これじゃない。これじゃない。
[00:37:03.160] カミルク大好きなんですよね。
[00:37:05.480] 分かるんです。コーヒーだよ。
[00:37:08.240] ミルクのままろやかさが最高。
[00:37:10.440] 俺1発で分かります。
[00:37:13.319] 1
[00:37:13.480] 発で分かる。女の好きな女の好きな酒一発で当ててきてる。
[00:37:17.720] 甘いのが好きという偏見からじゃないか。
[00:37:19.880] うん。違う。なんかミルク好きそうじゃん。乳品好きそうじゃん。やっぱ製品が
[00:37:26.079] 女なんてカルアミルク大好きなんて死神の目。
[00:37:30.480] おっぱい見ながらいきます。
[00:37:33.119] 死神の目。
[00:37:34.720] あの、俺、あの、寿命の半分削ってさ、寿命の半分削ってあの、クとあの
[00:37:41.319] 契約して、あの、
[00:37:42.560] 頭の上に好きな酒
[00:37:44.480] 何が何が
[00:37:46.119] カルアミルクって土数きついよな。
[00:37:48.440] キャストと会話します。新たな展開が生まれるかも。キャストにプレゼントします。各きキャスト
[00:37:53.319] 1日1
[00:37:53.720] 回まで何度も同じものをプレゼントするとキャストにうざず。なるほどな。なるほどな。ま、なん、確かに俺も何度も同じものをもらってもまあ確かにまあな。
[00:38:02.400] フードキャストにフードをご馳調します。ドリンクと同じキャストごとリスき嫌いがあります。え、とりあえず
[00:38:07.560] 1回会話してみるか。
[00:38:08.440] それじゃあ、とりあえず初回なので
[00:38:11.200] お店のことを説明しちゃいますね。
[00:38:13.000] チョコバナナ。
[00:38:14.040] お店の名前はバニーガーデ
[00:38:16.640] 女の子と楽しくおしりしお酒を飲む場所です。
[00:38:19.760] なるほど。なんですな。
[00:38:20.680] これ以上説明することはないですね。あなたの欲望のままにじゃないですか。
[00:38:26.440] 欲望のままにってなんだよ。
[00:38:28.280] あ、でも節度とマナーは守ってください。
