[00:00:50.079] うい。お疲れ。
[02:27:50.800] み、このゲームレベル上げたから楽になる
[02:27:54.439] とかそういう話じゃないんだよな。レベル
[02:27:57.040] 上げたとて多分ね、なんかサクサク進め
[02:28:00.359] るってことじゃないんだよな。
[02:28:05.720] そん時そんなにレベル上げしなくても
[02:28:08.240] ぶっちゃけいいと。
[02:28:19.960] こもこだわったんかな?
[02:28:22.319] うーん。てこだわったっていうかレベル上げてサクサク行く。戦闘はもしかしたら楽なかもしれないけど、それ以外のなんか移動とかロードとかディスク入れ替えとかで物理的に時間がかかるんだよね。ゲームのプレイ時間っていうよりはそハードウェアな面で時間がかわるから、ま、レベル上げてもそんな時間変わんと思う。
[02:28:38.582] [笑い]
[02:28:48.359] そんなに時間変わんないと思うんだよね。
[02:28:52.720] 1万5000溜まった。
[02:28:53.760] 俺も解分できた。
[02:28:55.000] お言って。あ、1万5000溜まった。1
[02:28:56.720] 万5
[02:28:56.960] 溜まったよ。溜まったけどとどめにもう
[02:28:58.920] 1発ぐらいもう1
[02:28:59.880] 匹言ってみ。言ってみ。あ、やべ、死ぬ。危ね。
[02:29:08.640] ちんゲマイル今現
[02:29:14.640] 何何何ゲマ
[02:29:17.600] ちんゲマイル
[02:29:19.640] 今現意味がわからんもん[笑い]
[02:29:23.760] 意味がわからんもんだってそれ
[02:29:26.240] ダめダめダめ意味がわかんないから意味が
[02:29:29.240] わか意味がわかんないのはダめだよだって
[02:29:31.720] 文章の意味がないちゲマる
[02:29:38.319] あ、ちんゲじゃそれはだから感じで言ってくれなきゃわかんない。ちゲマイル今現地すごいじゃん。へえ。
[02:29:49.979] [笑い]
[02:29:53.880] でも好きなの?
[02:29:55.873] [笑い]
[02:29:58.319] いや、ちゲはちんゲよ。ちゲはちんゲだよな。
[02:30:04.720] ちゲはちんゲよ。
[02:30:12.120] 春の海分ほど。
[02:30:14.920] え、記号。え、ちゲって春の記号なの?うわ、うざい。これ、これ一番うざいや。バイオーキやめろや、それ。
[02:30:29.279] 恥ずかしくなってきた。
[02:30:30.399] バイブ終わった。恥ずかしくなってきた。
[02:30:32.040] 持ってた。
[02:30:34.319] あ、夏なんだ。ちゲって夏の企業なんだ。
[02:30:37.439] ライブ終わった。
[02:30:48.800] ガミング1958ワン
[02:30:52.760] 。
[02:30:55.080] よし。オッケー。マ
[02:30:59.720] だったらと思ったけど、ちょっとしたらや分になりそうでした。
[02:31:09.800] ちんまげちんまげまる。
[02:31:15.120] 今、
[02:31:18.520] 今、今
[02:31:22.989] [笑い]
[02:31:24.200] ああ、なんかやばそうな気がしたな。なん
[02:31:25.920] か今、なんか今やばそうな匂いしたね、
[02:31:28.880] 確かに。
[02:31:31.880] よし、お金溜まったし帰ろう。
[02:31:34.880] お前が邪魔でさ。
[02:31:45.439] あ、お前は倒すか。
[02:32:03.120] よしじゃあちょっとさ、竹武器変えるか
[02:32:05.640] ちょっと見てこようぜ。1
[02:32:07.399] 番高けえ武器買えんのかな?これでな武器なん?
[02:32:10.439] え、これ
[02:32:12.359] Gハ?G
[02:32:13.359] ハドはあれだよ。あの弾丸のタイプが違うんだよね。これ今実談タイプで攻撃してんだ。ストームね。この
[02:32:24.800] G
[02:32:25.120] ハウンドは弾がちょっと違うんだよね。あんまり効かなあ、ど、どうなんだ?ど、なんかね、
[02:32:34.000] ブラスターだっけ?
[02:32:34.800] そう、ブラスター。そう、ブラスターなんだけど。
[02:32:37.120] あんまり聞いてるかな?これ聞いてんのか
[02:32:39.319] な?音的にあんま聞いてないっぽくない?
[02:32:42.399] なんかあ、もうそれやめてそうざいな
[02:32:47.319] こいつの方が入るんだよな。
[02:32:51.319] ただ攻撃モーションが長いんだよね。
[02:32:57.560] これエネルギー団みたいな感じなんだ。
[02:32:59.800] そう。
[02:33:08.600] だ、敵によってそのどの弾が聞いたり、
[02:33:10.920] どの弾が効かなかったりとかあると思うん
[02:33:12.560] だよね。
[02:33:17.680] あんまりでも実感しない。あんまり実感し
[02:33:19.560] ないけど。なんか聞いてんだか聞いてねえ
[02:33:21.680] んだか。[鼻息]
[02:33:28.800] あれ、ここ行った俺。あ、731
[02:33:31.720] 知らんけど。知らんけどやね。
[02:33:36.439] い、もう正味こいつら戦う意味がない。
[02:33:39.600] 時間かかる上にしょっぱいからな。
[02:33:44.240] いや、マジマジでどいてくださいよ。
[02:33:57.960] やめて。もう[笑い]
[02:34:02.319] 佐の日台講子園おめでとう。
[02:34:04.720] ええ。あ、そうなんだ。甲子園行ったんだ。さの佐の日台佐の日台が行ったの。甲子園すげえな。あれじゃねえんだ。あのなんだっけ?えっと作じゃねえんだ。
[02:34:22.240] 佐の日台ってそんな強いんだっけ?野球強いんかな?強いんか?わかんないけど。最近のあれは。最近のあれはっていうか元々そんな知らないけど佐能に次第だんな。
[02:34:43.279] 今年は久しぶりのチームが多い来てるのに。
[02:34:48.007] [笑い]
[02:34:48.920] ルール分かってないっす。あ、パワプロ
[02:34:50.800] ぐらいしかやったことないんだよ。うん。
[02:34:53.800] パワプロ君の知識しかないよ。
[02:35:09.000] 武器買おうぜ。武器買おうぜ。
[02:35:13.680] 武器買っていこうぜ。
[02:35:18.520] 邪魔野球部にいそう
[02:35:20.120] いねえだろ。絶対いねえだろ、こんなの。
[02:35:21.412] [笑い]
[02:35:30.319] 邪魔の母行の国学院栃木が負けた。
[02:35:33.880] ぼ行じゃねえし。暴じゃねえよ。
[02:35:35.822] [笑い]
[02:35:39.098] [鼻息]
[02:35:40.439] 笑笑。
[02:35:43.240] 国学員も強いけど。強いけどね。強いけどね。
[02:35:47.800] 初めて知った。
[02:35:49.200] じゃ、違うって。回復してだい。
[02:36:12.960] 幸福の科学園な。
[02:36:15.720] え、そんなのあるの?そんなのあるんだ。そんなとこあんの?額が
[02:36:23.920] 2
[02:36:24.040] 個続くことあるんや。なんかよ。強え武器作ってくれ。
[02:36:31.479] 栃木にある。
[02:36:32.560] え、そうなの?知らねえ。あ、
[02:36:36.880] 1
[02:36:37.000] 番高いの。あ、でもやっぱだか買えへんやん。ニードルポインターにする。
[02:36:46.200] え、でも効果範囲1
[02:36:47.680] だよ。だったらなんかこういうのこっち買う。マッドマキシマム。マッドマキシマム買っていい?あ、買えるやん。うわ、もう金買金ねえ。あ、金ないなった。
[02:37:02.279] 成人式の時に幸福の科学の本配ってみんなで捨てた。レーザータイプ。
[02:37:02.299] [笑い]
[02:37:07.880] それへえ。レーザータイプやったね。だ、効果範囲
[02:37:11.920] 6やったで。
[02:37:13.840] 効果範囲6や
[02:37:16.880] だからレーザータイプ。こいつを取って
[02:37:22.399] これなんちゃう?レーザータイプやからな
[02:37:24.359] 。で、ブラスタータイプと、えー、実銃
[02:37:29.160] タイプと
[02:37:31.319] いい加減ショットストリーマーももう変え
[02:37:33.319] たいけどね。もうこれ5000円の武器だ
[02:37:34.960] からね。これ未だに使ってるから。
[02:37:40.560] え、待って待って待って。ん?威力20
[02:37:43.600] でしょ?で、威力24でしょ?威力30
[02:37:47.279] でしょ?威力
[02:37:50.200] 60。ええや。
[02:37:52.063] [笑い]
[02:37:53.640] え、威力60。
[02:37:55.040] うお。
[02:37:58.000] 何やってん?今までじゃあ。
[02:37:59.359] 邪魔どびっくり。
[02:38:02.319] ちょっと撃ってみてえな。
[02:38:03.560] えぐい。
[02:38:05.600] えぐいぐいぐいぐいぐい。
[02:38:08.279] でも58発
[02:38:10.240] だ。弾変えばいいんでしょ。
[02:38:11.399] バレットさん。うわあ。
[02:38:13.800] 10発で60
[02:38:14.800] 円もすんだ。たけえ。たけえけどしょうがねえよな。ちょっと
[02:38:21.279] 200ぐらい持っとかんと。
[02:38:25.880] これやな。
[02:38:29.160] これでよ、またよ。
[02:38:31.920] これでまたさ、お金貯めてさ、ちょっと
[02:38:36.080] なんかあのマシンガンも慎重したいけども
[02:38:39.920] さすがに今日はそれで終わっちゃうから
[02:38:41.160] ちょっとストーリー進めるわ。ちょ打ちし
[02:38:43.240] に行こう。
[02:38:58.000] 威力60は相当なんじゃない?入る。
[02:39:09.600] ワクワク。
[02:39:13.520] なんか武器もうちょっとこまめに買うべきだったんかもな。だから敵強えんかな。だから敵強いんかもな。
[02:39:20.760] だって、だってさ、あの、マシンガンとかなんつうの段階的に言ったら多分
[02:39:27.279] 2
[02:39:27.479] 段階目の武器だ、あれ多分。ていうかなんかさ、もうさ、使えんねん。
[02:39:35.200] もうさ、あの、もう終盤ってこと?武器的にはもう終盤だよね。ちょっとやらせてみ。マッドマキシマム。
[02:39:50.000] うわあ、効果範囲広い。おほ。
[02:39:56.960] 範囲。
[02:39:57.560] あ、よくわかんねえ。これ若干、ま、このさ、
[02:40:02.240] わかんないんだよね。そのあれがダメージの数値がさ、結局どこを攻撃すればこいつダメージ入んのか。
[02:40:10.439] 高いだけある。
[02:40:13.160] 高いだけある。あるの?
[02:40:17.880] なんかでもなんか微妙じゃない?もっと
[02:40:21.960] 世界変わるぐらいダメージ入ってもいいと
[02:40:24.000] 思うんだけど。ああ、でも強いか。
[02:40:27.720] あー、まあでも強いのかな?
[02:40:31.680] さっきのロボットでやってみよっか。
[02:40:33.439] こいつでちょっとわかんない。比較が
[02:40:34.840] わかんない。さっきのロボットとやって
[02:40:36.840] みるわ。さっきのロボットで。ああ、でも
[02:40:39.840] ああ、でもああ、でもああ、でも強えか。
[02:40:42.399] ああ、でもなんかわかんねえけど強えわ。
[02:40:44.040] ドカンって効果みたい。
[02:40:45.880] でもなんか強えかも。なんか強えかもな。文句言わずに使ってみましょう。まあ、でも他の銃よりは早いと思う。え、壁の裏に隠れてやかったの?お前結局どこを攻撃すんのがいいのかわかんないんだ。
[02:40:50.881] [笑い]
[02:41:14.200] まあでも効果範囲6は確かに強いな。
[02:41:22.439] 確かにこれ効果範囲4のあのマシンガン
[02:41:24.720] より早いもん。
[02:41:28.760] ああ、でもダメージ入るね。
[02:41:46.720] ああ、早いかも。早いな。早いよな。うん。
[02:41:53.439] 強。笑。
[02:41:54.319] 強いな。もうその壁の後ろにいるのやめて。壁の後ろから出てくんのやめろや。
[02:42:18.399] ま、こいつディフェンスが結構高いのか。
[02:42:28.240] 0にしたら多分だいぶ入るんじゃない?
[02:42:38.800] ま、あと攻撃モーションが早いのはマジで
[02:42:40.960] いい。
[02:42:50.279] おお。
[02:42:53.399] うん。うん。うん。うん。うん。ま、この
[02:42:55.319] ペースだったら確かに早いかも。
[02:42:59.359] いや、お前邪魔だからマジで。いや、もうなあ。もうさすがにええわ。もうさすがにいいわ。分かったよ。もう
[02:43:05.157] [叫び声]
[02:43:06.468] [笑い]
[02:43:11.399] うじ
[02:43:12.319] うじゃうじゃすぎだよ。またもう
[02:43:19.560] 左上弱点やな。あいつ
[02:43:21.640] 左上弱点だった。
[02:43:31.080] 乗り込むよ。乗り込むよ。
[02:43:53.319] うわ、なんか、え、なんか色変わったけど。敵の敵の色変わりましたけど。
[02:43:54.283] [笑い]
[02:44:04.920] ヨッシーみたい。
[02:44:07.960] お、もう、もうほぼメタルギアよ。もうほぼメタルギアですやん。や、笑。
[02:44:21.920] え、待って、待って。攻撃力84。
[02:44:25.680] ちょっと強すぎませんか?
[02:44:32.000] 化けモや。
[02:44:39.439] ちょ待ってよ。
[02:44:41.399] あ、麻痺しました。なんだ麻痺したって。ジャイロ、ジャイロ注入します。
[02:44:55.840] いや、ちょっと攻撃力高すぎだよ。
[02:45:06.160] あ、ここめっちゃ削れる。
[02:45:09.000] ここや。
[02:45:12.880] よしよし。
[02:45:20.200] あ、ただこいつ命中率は相当低いな。おしよし。いや、え、あのさ、さっきのあのロボットどんだけうまかったん?
[02:45:28.604] [咳払い]
[02:45:33.189] [笑い]
[02:45:33.319] まつ
[02:45:34.560] どんだけうまかったんだ、あいつ。
[02:45:36.279] 700
[02:45:36.920] っておかしいよな、あれ。絶対なんか設定ミスとかじゃないの?
[02:45:44.640] はぐれ枠。笑。
[02:45:46.439] なあ、あいつめっちゃうまかったよね。
[02:45:51.439] ボスの設定のままですよね。笑
[02:45:54.000] ね。あ、中ボスの設定のまま。なるほど。そういうことか。設定中ボスのままなんかあれ雑魚的用に設定し直してないのかてことか。ほんでこれどうすればいいんだこれ?でこれどうすればいいの?
[02:46:14.279] 開かへんやん。
[02:46:24.160] ん?
[02:46:26.760] 何これ?どうすんの?
[02:46:35.760] こっちから入るんじゃないのか?
[02:46:43.200] 指輪の数で入れる入れないとか
[02:46:46.279] 指輪の数1個しか持ってないよ。[鼻息]
[02:47:05.560] てか俺入れるのか?もう変装してないけど
[02:47:07.560] 。
[02:47:13.359] あ、いない。誰もいなくなってる。
[02:47:23.120] ここロード長いっすね。うわ、
[02:47:31.479] 笑笑。
[02:47:32.920] めちゃくちゃ人いっぱいいる。もうロボット歩いてますやん。なんやねんお前。え?あ、え、人かいこれ。あ、ここは我々
[02:47:42.840] KSDFが抑えました。あなたは奥にいる
[02:47:45.000] スナッチャーの処理お願いします。あ、
[02:47:46.920] あんた人なんや。先ほど仲間のKSDF
[02:47:49.160] から連絡がありました。スナッチャーの
[02:47:50.359] 戦持ってる部屋にロックがかけられて開か
[02:47:52.000] ないそうです。なんでも教会のロソを全て
[02:47:55.000] 消すとロックが入んだよそれ。さっきやっ
[02:47:57.359] たやん俺。それさっきさっきやりましたや
[02:48:00.399] ん
[02:48:10.479] 。消したら消えるとかって消せや。
[02:48:14.960] 何?何?何?
[02:48:19.200] 消したら消えるとかって消せや
[02:48:26.760] 。もうこれなくなり弾っと買ってきた方が
[02:48:29.560] よかったかもな。
[02:48:32.800] ロソ消したら消えるらしいよっているなら
[02:48:35.319] 消いてよって。
[02:48:38.040] そういうことね。そういうことね。こいつ
[02:48:41.000] らが消しとけよってことね。
[02:48:47.080] その仕組み分かってんならやっとけやって
[02:48:49.040] 話。
[02:48:52.399] たださっきさ、最団の裏にもあるのって
[02:48:54.840] やつ消してきたよね。裏から入って消した
[02:48:56.680] んだけど、あれって結局エリア移動挟まっ
[02:48:59.960] たらさ、さっきみたいに回復してるんじゃ
[02:49:01.960] ないの?
[02:49:18.319] なんかこいつどこがスイートスポットなん
[02:49:20.359] かわからん。
[02:49:26.920] うーん。どこなんだろうな。上か。
[02:49:33.960] あ、ここだ。この辺だ。
[02:49:40.319] ん、そんなことないのか。
[02:49:48.080] どこがこれ弱点?
[02:49:54.160] うわあ、むずいな。
[02:50:03.840] しょっぱ。
[02:50:08.239] もう750もらったから、もうこんなん
[02:50:10.640] じゃもうお腹いっぱいならんよ、私。
[02:50:28.680] うん。これ全部消して回ればいいのね。
[02:50:39.960] でも今日1時までだから無理かもな。
[02:50:43.008] [笑い]
[02:50:43.920] 今日1時まで決まってるからちょっともう
[02:50:46.120] 無理かも。間に合わないかもな。
[02:50:50.200] お疲れサンキュー。ああいい
[02:50:53.720] 。くこんばんは。
[02:50:55.000] かったら届いてた。あのさ、
[02:50:57.520] Twitter
[02:50:57.960] にあげたけどさ、誰が決めたって?俺だよ。俺だよ。
[02:51:04.000] あれ何?笑笑な
[02:51:05.560] んなのあれ?あの
[02:51:09.160] あれなんなん?
[02:51:10.479] 知らん。なんかあの注文履歴見たらさ、注文履歴見たらなんかあいやつ書いてあったんだよ。配達したと思われるてなんじゃねんそれ。
[02:51:21.760] 配達したと思われるってなんやねん。お前やろかい。配達したの。なんだ思われるって本当一言なんだよ。マジで最近のさ、あの
[02:51:32.880] Amazon
[02:51:33.319] のさ、その配達の質えぐい。えぐ悪いよね。マジでご
[02:51:40.479] あのAMazぱAmazon
[02:51:43.120] なんだっけ?パートナーシステムみたいなあれのせいでマジで質が悪くなった本当に。
[02:51:50.880] Amazon
[02:51:51.279] が悪すぎだよ。やばいよね。マジでね。やばいよね。プラさん、こんばんは。
[02:51:57.080] ゴールドよ。
[02:51:59.120] はい。
[02:51:59.720] トラボ増えたね。
[02:52:01.560] トラボ。あ、トラブルね。うん。トラボね。チャーボ。チャーボーね。チャーボ。チャーボがめっちゃ増えたんよ。いや、マジでさ。
[02:52:19.720] Amaz
[02:52:20.080] が知らんとこの玄関の写真送ってくるし。
[02:52:23.920] うわあ、それ終わってるね。終わってるね。俺なんかさ、あれだぜ。
[02:52:28.760] Stt2、sイッチ2
[02:52:30.800] さ、抽選販売で当たってさ、お配されたからね。平日の昼間にお
[02:52:36.840] 12
[02:52:37.160] 時ぐらいにマジで仕事になんなかったわ。あ、もう焦りすぎて。これ盗まれるやろ、これみたいな。言ってないんだよ。会定すんなって書いんだよ。
[02:52:46.920] おしないでくださいって書いたのにお会えされたからな。マジで。
[02:52:51.920] Amazonゴミで配達
[02:52:58.680] 大和にしても佐川にしてもて足りないから
[02:53:01.600] Amazon
[02:53:01.960] の年間契約みたいなのしんどいんちゃう?
[02:53:05.960] Amazon
[02:53:06.399] がもうさ、多分安く使ってんだろうな。その
[02:53:09.720] UbberEAT
[02:53:10.279] みたいな感じでさ、素人をさ、あれやめてほしいよな、マジで。
[02:53:18.800] 宅会ボックスの番号もさ、自分で設定したくせに間違えてるしさ。
[02:53:23.239] アメリカのも70%ぐらい盗まれ。
[02:53:26.560] 日本でだ。2
[02:53:27.439] 本ぐらいだらお機会盗まれねえの。もっと頑張れ。
[02:53:34.120] もうだからAmazon
[02:53:35.239] もう終わりかもな。でもさ、今更
[02:53:38.520] Amazon
[02:53:38.960] 使わない生活なんて無理よなって。だから、だからこそこれあれなんですよ。
[02:53:43.279] だからAmazonのさ、すごい賢いやり
[02:53:45.200] 方でさ、そのもう
[02:53:47.560] 賞味さ、今更さ、ちょっと配送システムが
[02:53:50.760] 悪くなったぐらいで文句言いながらも
[02:53:53.720] どうせ使うじゃんっていうさ、あれなん
[02:53:56.319] だろうな。
[02:53:58.760] 最初は無料だったサービスが急にお金取り
[02:54:01.560] 始めるみたいなことなんよ。結局メルカリ
[02:54:04.279] は最初だったけど途中から10%くれよっ
[02:54:07.920] ていう。それと一緒なんだ。そうなんです
[02:54:09.840] よね。
[02:54:10.840] 客を依存させてからサービス悪化させるっていう。
[02:54:14.000] うん。あ、今の、今のさ、そのサブスク好きなうん。でも好きなまさにそれでも好きなの。
[02:54:19.160] [笑い]
[02:54:23.680] おお。
[02:54:24.279] でも好きなの。新しい棚2
[02:54:25.920] 個も買っちゃった
[02:54:26.720] かと言って楽天が[笑い]
[02:54:28.239] 新しい棚買っちゃった。
[02:54:30.359] 笑笑ダブル。
[02:54:32.760] でも確かに普通の楽天とか
[02:54:37.479] Amazonあの家具とかでっかいの買う時は
[02:54:40.359] Amazon
[02:54:40.800] めっちゃいいんだよ。普通に具屋さんの通販使うと送で
[02:54:44.399] 5000
[02:54:44.640] 円とか取られるからさ。それ無料でやってくれるの確かに。でも好きなの。まさんどされている彼女ですやん。でもいいところもあるんですって。なんだかんだ。
[02:55:01.840] で、だからそういうとも安に直血してる
[02:55:03.840] から、ま、OKには預かってるんだろう
[02:55:05.720] けどね。安いよね。
[02:55:12.720] ちょっとした弾とかめっちゃ安いもんな。
[02:55:23.800] 楽しみや。棚めっちゃでっかい棚をもう
[02:55:27.760] 壁一面そこ薄い棚にしてね。17cm
[02:55:31.680] ぐらいしかない。薄い棚にして、もう
[02:55:33.720] ゲームの箱説を全部そこに1列にブわー
[02:55:37.000] 並べようと思って楽しみや。棚買ったんよ
[02:55:41.560] 。早く届かないかな。ま、作んの大変なん
[02:55:44.720] だけどさ。作んの大変なんだけど
[02:55:50.160] ゲームが増えすぎてさ、床とかにさ、
[02:55:52.479] 放置されてるからさすがにな。近くに
[02:55:54.960] ホームセンターがいやも見回ったんだよ。
[02:55:59.560] ホームセンターも見て回って結局理想の棚
[02:56:02.279] がなかったんだよ。理想の棚ってのはない
[02:56:05.520] もんなんですよね。Amazonも辛抱
[02:56:08.880] 強く調べてたらよく検索したら出てきて
[02:56:14.960] これええやんてやつ。
[02:56:22.080] D
[02:56:23.680] いやさすがに俺の技術無理だな。ちゃんと
[02:56:26.920] したやつ欲しかったからさ。
[02:56:34.439] ま、組み立て配信、ま、してもいいけど、
[02:56:37.680] こ、ここでとせ、うん、ま、どうかな。
[02:56:42.720] 組み立て配信って結局さ、組み立てに夢中
[02:56:45.000] になっちゃってコメント読めねさ、見て
[02:56:47.040] 楽しいのかなと思っちゃうんだよ。
[02:56:52.600] 前は1回やったけどね。棚作んのに
[02:56:55.319] 顔見れるだけで
[02:56:57.017] [笑い]
[02:56:59.200] すっきない。
[02:57:02.319] 3Dプリンターの棚とアの机を
[02:57:04.720] 3D
[02:57:05.160] プリンターで補強して積んでも倒なくすのが楽しい。
[02:57:10.640] 楽しくないわ。
[02:57:13.520] 3Dプリンターで棚なんて作れんの?
[02:57:17.239] でも好きなの?
[02:57:33.160] 素材作れるよ。
[02:57:35.080] ええ、でも俺が欲しい棚ってさ、
[02:57:37.560] 180cmぐらいあるから。180cmの
[02:57:41.319] 幅150とかだよ。無理だよ。さすがに
[02:57:44.200] それは無理だろ。
[02:57:48.319] やっぱもでかくないともうししまう場所が
[02:57:52.040] しまうものが多すぎてさ。
[02:57:54.840] これからも増えていくだろうからこら
[02:57:58.520] でっかいの買っちゃおうと思った。時間は
[02:58:00.200] かかる。ああ、なるほどね。
[02:58:11.200] 材料費っかかりそう。
[02:58:28.640] いや、マジでIKEAの棚めっちゃかっこ
[02:58:30.800] いいのあるんだよね。
[02:58:33.640] そう、今後ろにさ、ゲーム機を1
[02:58:35.160] 個ずつ並べてるじゃん。ゲーム機
[02:58:37.160] 1個ずつ並べてるやん。
[02:58:38.840] になりました。
[02:58:39.880] あ、本当だ。ああ、ちょっとでもロソだけやるか。ごめん。ロソだけ
[02:58:45.748] [笑い]
[02:58:47.200] よりはやすいよ。
[02:58:48.160] ま、確かにローソだけ消しますわ。ロソだけ
[02:58:56.279] やった。
[02:58:58.359] まだやった。なんかマーブル最近なんかお前夜更かしだよな、お前。
[02:59:03.319] 寝るの早いイメージだったんだけど、最近夜更かししてるよな。
[02:59:16.920] せやろ。
[02:59:19.000] せやろって。ま、うん。まあ、うん。
[02:59:21.960] 隣で誰か寝てて寝られないとか
[02:59:24.239] そういうこと。
[02:59:24.840] 笑笑せやろって。うん。まあ、そんな返答が来ると思ってなかった。せやろって。
[02:59:34.520] 笑笑。
[02:59:44.040] あとローソどこ
[02:59:47.359] でも好きなの。
[02:59:49.284] [笑い]
[02:59:50.439] でも好きなの。我々なら大丈夫です。頑張ってください。
[02:59:53.239] アのマスになってるたいいよね。
[02:59:55.359] それそれなんだっけ?ビューなんだっけ?なんかなんちゃらシリーズってやつ。
[03:00:01.600] そ、マフスになってるやつめっちゃかっこ
[03:00:02.960] いいやつあんのよ。あれにあれ買おうかな
[03:00:05.120] と思って43万ちょいするんだけど。3万
[03:00:08.600] ちょいするんだけど買おうかなと思って。
[03:00:10.560] え、なんだ?気持ち悪。何これ?
[03:00:16.200] どこ攻撃すればいいんだ?これどこが本体
[03:00:19.120] ?何これ?
[03:00:21.960] 何でもありやん。困難されたら。え、
[03:00:28.439] どこを攻撃すんの?
[03:00:41.880] どこが弱点?これ。
[03:00:45.399] あ、ここだ。14入る。え、
[03:00:49.640] 頭がクラクラする。
[03:00:51.160] え、え、何?何?何?何?えー、何これ?何これ?何これ?え、何これ?
[03:01:01.760] 邪魔びっくり。
[03:01:02.840] え、何?
[03:01:06.439] まずい。
[03:01:07.239] 何?何?何?何?何?何?はあ。
[03:01:17.120] 真ん中が正解でいいのかな?
[03:01:20.359] 真ん中が正解。どういこと?いや、当たんない。あ、漏れた。なんやね。
[03:01:34.040] なんだた?
[03:01:44.319] 回避型もめんどくさいね。
[03:01:46.120] いや、めんどくさい敵。まただるそうな敵出てきたね。ただ頭が弱点だな。頭というか、ま、全部頭なんだけど。
[03:02:06.120] いや、しょっぱいって。なんやったの?あの、あのロボットが言っちゃえやん。なんしょっぱいよ、これ。
[03:02:08.801] [笑い]
[03:02:14.520] 急に。笑。
[03:02:18.080] あのロボットでええやん、もう。じゃあ回復しとこう。
[03:02:23.200] 塩。
[03:02:24.239] ちょっとだいぶ塩だよね。
[03:02:33.359] その、その話戻るけど、イケアのそのさ、俺が今後ろにゲーム機を
[03:02:37.840] 1
[03:02:38.000] 個ずつあの飾ってる棚があるやん。あれのなんか進化系みたいな棚があってさ、めっちゃかっこいい。ひ末ひます区切られてて、いや、欲しいなと思ってさ、それが
[03:02:48.120] 3万6000
[03:02:48.880] ぐらいすんだけどさ、まあでも
[03:02:51.160] カラックスって名前だった。
[03:02:52.560] カラックス。あ、じゃあ違うやつごめん。違うかも。もっとかっこいいのがあんのよ。もっとかっこいい。
[03:02:56.479] それ、それ知らないけど、それ買おうと
[03:02:59.399] 思ったんだけどさ、送で6000円って
[03:03:01.120] 言われてさ、いや、もうじゃあ買いに行き
[03:03:03.800] ますわと思って調べたんだけど土木圏
[03:03:06.439] なかった。[笑い]
[03:03:08.560] 突木圏池やねえんだよ。いや、欲しいんだ
[03:03:11.800] けどさ。でもあんなでけえの俺の車で
[03:03:15.040] 運べるかもわかんねえし。でも送料
[03:03:16.880] 6000円はでかいだろう。
[03:03:20.560] 近いとこでどこなん?
[03:03:21.920] えっとね、前橋か前橋かえっとみさ、あのえっと群馬か埼玉
[03:03:29.479] さんの車でも無理。
[03:03:32.040] どうなんだろうな。その組み立たってない状態の大きさ見てねえから。でもあれ相当でかい棚だからね。相当多分横幅だって
[03:03:43.520] 3mぐらいつよ。3mぐらいだから。
[03:03:45.960] だから池あるのか。
[03:03:48.120] うん。
[03:03:48.800] 群馬行くか。これ結局どうすりゃいいんかわかんないだな。いや、当たんないね。ま、ようわからんよな。これ何すればいいんだ、これ。あ、当たった、当たった、当たった、当たったよ。
[03:04:06.840] 準卓便出たのも連ンタかりほどかって言うとね。
[03:04:11.840] うん。それ考えたらもう通販で買っちゃった方が早いような気もするし。
[03:04:19.399] これ何?2
[03:04:20.040] 択になるってことなのかな?純卓球便よう。わからんだ。
[03:04:28.200] ベロリンマンか。
[03:04:30.840] ベロあ、ベロリンマンね。ドラク
[03:04:33.040] 4
[03:04:33.200] の闘技場のな。どれかどっちかが当たりってこと?俺じゃてなかなか買い替えないもの使い
[03:04:42.840] そうだ。家具はね、いいやつ買った方がいい。
[03:04:51.800] あ、ちょっとこの部屋も模様買えしたいんだよね。お前動く意味ある?だるい。お前どっちやこれ?こっちか?違う。外れた。
[03:05:20.840] いや、こっちだね。
[03:05:23.640] うん。違う。え、これ2択なんちゃうの?
[03:05:25.920] これ
[03:05:27.960] 2択なんじゃねえの?
[03:05:33.000] こっちだねえ
[03:05:36.359] 。あ、当たった。
[03:05:46.200] あんまうまくないもんな。いや、あんまうまくないよ。で、あとあれか。あと何本あるの?いや、だるいな。どいてそこかに来るか。毒かこっちに来るかだよ。いい。オッー。
[03:06:16.560] へえ。操作が操作がカクカクで分かりづれ。ひ、
[03:06:21.040] ドけや。
[03:06:23.120] ドけや。ドけやの家具やな、こいつ。ドけやな。どけや。こいつ逃げよ。逃げられへんのかい。残だ。
[03:06:39.880] ねえよ。[笑い]
[03:06:42.920] いやあ、ちょっとでもね、
[03:06:47.479] 棚新しいの方でも棚ばっか買ってる気が
[03:06:49.600] するわ。棚ばっか買ってる
[03:06:56.880] 。
[03:07:05.800] そんなあるんだから今の棚を全部もう
[03:07:10.200] とっ払っちゃうよ。
[03:07:11.439] 今の棚全部とっ払っちゃう。置き帰る。
[03:07:19.040] マジか。
[03:07:19.960] うん。
[03:07:25.600] 置き変えた弾はな。だからそれはもう捨てるか他の部屋は持ってくかだな。ま、他の部屋で使ってもいいけどね。
[03:07:42.640] のはもったいない。
[03:07:43.680] うん。他の部屋で、ま、そんないいやつじゃないけどね。今使ってんの。
[03:07:47.800] ワンチャンゲームオのホルダー全部作るのもありや。ちょうだい。
[03:07:52.239] うん。いや、栃木まで取れ来たらいい。
[03:07:52.680] [笑い]
