[00:00:21.119] うい。お疲れ。
[00:41:26.920] うわ、なんかキラキラあるし。取ってない
[00:41:29.079] やん、これ。
[00:41:32.240] 待って。か、めっちゃキラキラない?
[00:41:34.268] [笑い]
[00:41:34.920] 全然来てないんじゃないの?こっち
[00:41:50.160] も先か。
[00:42:03.088] [音楽]
[00:42:04.960] ああ、
[00:42:12.200] あと3個宝の匂い。まずこれ。イエーす
[00:42:18.079] 。
[00:42:25.359] もう1個くれ。もう1個。
[00:42:29.760] あと3枚。あと3枚です。
[00:42:36.760] えっと、あとどこだ?
[00:42:40.680] そこもまだ行ってないから。
[00:42:44.920] あー、この辺だな。この辺。この辺縦に
[00:42:47.079] 行くか。この辺縦にバーっと行きますか?
[00:42:49.880] 歩いてちゃおうぜ。
[00:42:56.680] ま、ぶっちゃけもう戦いのドラムなんか
[00:42:59.440] なくても、ま、ぶっちゃけ勝てると思うん
[00:43:01.400] だけどね。ぶっちゃけね。
[00:43:04.559] チケブチャけブ勝てると思うんですけど。
[00:43:24.040] ドラクエ2さ、これクリアしたらドラクエ
[00:43:27.200] 2
[00:43:27.480] そのまんまやろうと思ってるんだけど多分クリアすんのめっちゃ時間かかりそうだな。
[00:43:32.170] [笑い]
[00:43:33.040] ちょまげあけおめ。
[00:43:34.640] おおのきちゃん。あけおめ。今年もよろしく。そして久しぶり。どうも邪魔ゲームです。愛も変わらず僕は配信をやっています。どこやねんかい。あった頼む。
[00:43:53.800] チーム目だ。来い。お前びこの帽子って
[00:44:00.400] は裏ボスまでやるんやろうな。
[00:44:02.720] よろしく。久しぶり。なんか爽やかな新念って感じでいいね。
[00:44:07.280] 爽やかな新年って感じする。もう明日から仕事だからもう打つだよ、俺は。もうあれどこだっけ?さっきもう
[00:44:16.559] 1個なんかあったとこ。
[00:44:19.720] こことあれなんかもう
[00:44:22.720] 1
[00:44:22.800] 個なかった。あ、ここか。え、何?ドラ。あ、ここにもある。ドラクエ
[00:44:30.160] 2
[00:44:30.440] 何?裏ボスあんの?裏ボスがあるの?ドラクエ
[00:44:34.680] 2って。
[00:44:35.280] マジかよ。せめて竜王飛ばさないと。
[00:44:37.680] あ、そうだよ。そう。今日も竜王ぶっ殺しぶ。竜王ぶ。
[00:44:40.800] 明日の心配ばかりと。今日の笑顔がなくなっちゃう。
[00:44:41.600] [音楽]
[00:44:44.875] [笑い]
[00:44:46.400] そうだね。
[00:44:47.599] なんか歌詞みたいなこと言うね。なんか歌詞みたい。
[00:44:52.720] え、言ったらまずかった。
[00:44:54.280] うん。行ったらまずい。わかんない。え、それ何?指導のこと?裏ボス追加されてんの?
[00:45:04.000] ごめんなさい。
[00:45:06.720] ああ、え、何?マジで?あれ?もしかして割と割とマジなやつなんだ?わかんないけど。えー。おええ。
[00:45:08.456] [笑い]
[00:45:17.520] 聞いてない。何も知らん。[笑い]
[00:45:20.319] あ、そう。いや、別にま、誰とか言わ
[00:45:22.520] なければいいよ。それの追加されてんだ。
[00:45:24.480] あ、わかんないけど。追加されてないんか
[00:45:25.839] な?いや、わかんねえ。知らん。何も聞い
[00:45:28.319] てないってことにしよう。じゃ、
[00:45:42.520] マジでさ、あの、エンディングとか何も
[00:45:45.240] 調べてないからさ。
[00:45:47.200] あの
[00:45:49.319] おい目
[00:45:51.720] だ。
[00:45:53.680] マジで何も調べてねえからどうなるかも
[00:45:55.319] わかんないんだよな。
[00:46:00.480] すごく楽しみですよ、私。
[00:46:04.240] なんかあっがあるんでしょ。あっと驚く
[00:46:06.720] 何かが。
[00:46:09.680] ラスボス勝てたら落とし玉サブスクします
[00:46:12.400] 。お年玉[笑い]サブスク。
[00:46:16.680] いや、勝てるよだって。正味、正味こ、
[00:46:20.400] あの、もうこ、もうなんかなんつうか、
[00:46:22.480] もうせっかくだから最後までやろうつって
[00:46:24.520] 、あの、あれ集めてるだけでもう勝てると
[00:46:28.720] 思うよ、正直。
[00:46:34.839] せっかくだからさ、ま、しゃぶり尽くそう
[00:46:37.400] ぜっていうことですよ。じゃあ撤開します
[00:46:38.960] 。なんでだよ。サブしろたまには。お前、
[00:46:44.400] お前有料級の有料級のお前文句言ってんだ
[00:46:48.119] から俺に
[00:46:50.400] 有料級のお前コメントしてんだから
[00:46:53.359] サブスクしろや。おし。
[00:46:58.720] まあでもな、まだ高校生のあし
[00:47:03.800] 高校生のまだなが緊張だからな。
[00:47:12.079] どこ光った?今。
[00:47:16.880] これどこが光ってる?あ、ここか。
[00:47:21.000] あと何枚?あと、え、待って。あと2枚や
[00:47:25.000] ん。あと2枚でコンプリートやん。小さな
[00:47:30.240] メダル。しゃぶり尽くしたな、このゲーム
[00:47:33.440] 。
[00:47:36.920] あとそこか。若干行くのめんどくさい。
[00:47:40.280] そんなことないか。
[00:47:43.520] 綾たってなんかバイトしてんだっけ?言っ
[00:47:45.040] てたっけ?バイトしてるって。バイトして
[00:47:47.640] たらサブスクーできるよね。
[00:47:51.640] バイトしてたらさ、サブスクぐらいできる
[00:47:54.319] よね。
[00:47:59.413] [音楽]
[00:48:19.040] こんな
[00:48:21.720] 、こんな分かりやすいところ来てなかった
[00:48:23.400] んだ。うい。
[00:48:30.319] いやあ、
[00:48:35.640] 39枚でいいやと思ったけど、じゃああと
[00:48:37.440] もう1枚頑張ろう。あともう1枚で小さな
[00:48:40.839] メタルコンプリートなんですけど。
[00:48:43.953] [音楽]
[00:48:44.480] ちょっとやりすぎでは?
[00:48:51.920] あとどこにあんの?
[00:48:56.480] ああ、絶対ここだわ。
[00:49:00.680] あ、でもこっちにもあるな。こっちにも
[00:49:02.920] あるね。ここから行ってみますか。
[00:49:18.669] [音楽]
[00:49:31.359] ここだな。
[00:49:34.319] 小さなメダル探してるの?
[00:49:35.960] そう、小さなメダル探してる。小さなメダルをいや、こんな見つきやすいとこ行ってないんかよ、俺。小さなメダルを
[00:49:43.760] 40枚集め。墓って前回行ったっけ?
[00:49:46.599] ガの墓。ああ、雷の墓ってルーラで行けねえのか。あ、そうかも。の墓行ってないね。小さなメタルコンプリートしようとしてる俺今。
[00:50:00.589] [音楽]
[00:50:04.079] ガライの墓ってルーラじゃ行けないよね。
[00:50:06.000] ガラについちゃうもんね。行ってないかも
[00:50:08.440] ね。
[00:50:10.760] 行ってないけどでもどうなんだろう。ガラ
[00:50:13.680] の墓にもう1枚あんのかな?ガイの墓
[00:50:17.680] ラスト1枚なのかな?ま、ちょっとあの、
[00:50:20.760] まだほらこの辺行ってねえからさ。
[00:50:24.240] だ、この辺の秘密ここも行ってないな
[00:50:26.789] [音楽]、俺。ああ、なんかちょっと待っ
[00:50:28.960] て。どこ回ったかわかんなくなったな。
[00:50:30.559] ちょっと待って。えー、
[00:50:33.839] まずここ真ん中見に行くか。
[00:50:38.119] う、岩鳴き島でしょ、これ。
[00:50:44.040] いや、もうぶっちゃけいいんだけどね。
[00:50:45.480] もう、もう別にそこまでやる、そこまで
[00:50:47.400] やる必要があるのかって言われたらないか
[00:50:49.400] もしれないんですけど。
[00:50:51.640] まあ、まあ、まあ、ま、せっかくのね、せっかくなんでやりましょうよという
[00:51:01.480] やり込みたいよな。
[00:51:03.319] ま、でもこの後ドラクエ2
[00:51:04.559] もはあるんですけどね。この後ドラクエ
[00:51:06.745] [笑い]
[00:51:08.119] 2もあるんですけど。
[00:51:12.640] [音楽]
[00:51:14.280] じっくり遊びなよ。
[00:51:15.680] そうなんですよ。
[00:51:16.520] そうだから俺配信復活したけど、今さ、正月休みだから毎日できるけどさ、明日から仕事始まったら多分平日はね、
[00:51:28.599] 終わる頃には7も出ることだ。
[00:51:30.640] そうだね。7が終わるまでに2
[00:51:32.640] クリアできるかな。ま、別に発売された直後にやんなくてもいいんだけどね。
[00:51:36.875] [音楽]
[00:51:37.000] こんにちは。
[00:51:38.119] あめちゃん、こんばんは。こんちは。お、あるやん。あるやん。やっぱりありますやん。
[00:51:48.520] どこ?
[00:51:51.040] どこ?あ、いや、しかもでかい宝箱だ。
[00:51:55.400] はやてのリングいらん。
[00:51:59.680] ま、別に俺なんかなんか発売したてに
[00:52:02.880] ゲームなんかその瞬なゲーム配信しなきゃ
[00:52:05.799] とか全く思ってないからどうでもいい。別
[00:52:09.640] にし周りがやるなんかがどうなるかだけ気
[00:52:12.960] になる。ああ、確かにね。
[00:52:15.160] 山さん、敵強い問題どう?[音楽]
[00:52:17.200] 敵強い問題はもうね、今もうラスボスだから、もうラスボス行くだけだからまあまあまあまあまあラスボスバカ強かったけどでも難しかったな、このゲーム。めっちゃ死んだもんね。
[00:52:30.640] レベルくつ?
[00:52:31.880] えー、今茶げが作る勢いで
[00:52:35.359] 今44高。うん。
[00:52:39.760] 旬なゲームをなんか発売された手のところを配信で注目度が高いゲームを配信でやらなきゃとか全く思ってないんで。
[00:52:48.960] そんなにしないといけないのか?
[00:52:51.319] しないといけないっていうか、なんか自然と上がっちゃう。こんくらい。別に今更このゲームやんのかよとか思われても別にいいんだよな。
[00:52:56.786] [音楽]
[00:53:02.319] そうなのね。
[00:53:03.440] そうそうそう。
[00:53:09.680] 言うてだってさ、ドラゴンクエスト
[00:53:11.200] 12って別にもう
[00:53:12.760] レトロゲーは1
[00:53:13.680] 度やっちまうと抜けられねえんだよな。
[00:53:16.200] Bちゃゲーム。[音楽]
[00:53:17.520] そういうこと。これレトロじゃなくてもこう新しいゲームもそうだけど別に自分のやりたいタイミングでやればいいんじゃない?ラストチーメダ来るか?来ないね。来ないね。
[00:53:22.986] [音楽]
[00:53:37.160] 破壊の剣。あとはドラクエはネタバレ禁止だから発売から
[00:53:45.912] [音楽]
[00:53:46.559] 1ヶ月後に配信した方がいいと思う。
[00:53:49.200] あ、そうなんだ。
[00:53:50.200] モードスのゲームはレトロ判定。
[00:53:53.040] DSはどうなんだろうね。
[00:53:57.040] なんかよくさ、どういうあれかしんねん
[00:54:00.000] けど、なんか発売から20年経ったら
[00:54:02.160] レトロゲー扱いみたいなこと言ってるけど
[00:54:04.119] そんなことないけどね。
[00:54:07.480] そんなルール誰が言ったんねんって話なん
[00:54:09.640] だけど。
[00:54:12.079] どうなんだろうね。ベトロなんかな。
[00:54:21.720] え、なんかラスト1枚ガラっぽいな。
[00:54:25.799] ラスト1
[00:54:26.280] 枚柄の墓かもね、これもう秘密の場所全部回ったよな。
[00:54:35.880] な、マナーと同じよね。
[00:54:39.599] うん。あ、ま、ま、マナーと一緒。マナー講師みたいな。誰が言ったか誰が言ったか分かりませんがみたいな。
[00:54:52.760] あった。
[00:55:03.440] いやあ、ガイの墓俺行ってないな、これな
[00:55:05.760] 。
[00:55:08.559] ああ、最後ここだったか。
[00:55:12.373] [音楽]
[00:55:13.000] ここルーラ登録されねえから昨日回れて
[00:55:15.000] ねえんだよ。
[00:55:19.160] やりそう。やりそう。
[00:55:22.853] [笑い]
[00:55:26.280] ある。もう
[00:55:30.559] うわ、ありそう。そらあるわな。
[00:55:34.400] 見てないもん、俺。ここ
[00:55:43.158] [音楽]
[00:55:46.920] 布の服。まあまあまあまあまあ。まずはな
[00:55:50.400] 。
[00:55:56.480] 意外とでもここ広いから大変だぞ。
