[00:00:53.600] うい。お疲れ。
[00:37:48.760] なあ、いい、いい。SDでも再現されてる
[00:37:51.280] な。お前たちにとっては幸福の象徴だった
[00:37:53.240] かもしれん。だが私にとってはまさに魔の
[00:37:57.760] 象徴だった。
[00:38:00.839] すでにこの時私の中で1つの狂器が
[00:38:05.319] 走り出していたのだ。
[00:38:08.400] 俺に息子がハレ。
[00:38:13.839] ハレからとってハリーってこと。そして
[00:38:17.079] あの日、1991年6月6日、
[00:38:23.440] 父が急に血山げ、お前をスナッチャー
[00:38:26.720] プロジェクトのサブリーダーに任命すると
[00:38:29.040] 言い出したんだ。
[00:38:31.680] この息子である私を差し置き遅れてやって
[00:38:35.240] きたお前に
[00:38:39.640] ジェミーを奪ったニこき血げに120連続
[00:38:43.880] ありがとう。私の仕事とプライドまでも
[00:38:47.680] 与えようとしていたのだ。
[00:38:51.520] その時私には分かったよ。父の私に対する
[00:38:56.599] 気持ちが。
[00:38:59.880] 私の母は私を生むと同時に亡くなった。
[00:39:04.319] なんだったか元々病弱な人だった。お前の
[00:39:08.839] 母親の話いいよ、別に。父や私が母を殺し
[00:39:12.040] たものとんでなんかこれあれだな。なんか
[00:39:13.839] エヴァンゲリオンっぽいな。なんかな、
[00:39:15.407] [笑い]エヴァンゲリオンじゃねえか、
[00:39:16.720] これ。私のその誕生とのものがすでに私の
[00:39:20.960] 家族との信頼を破壊していたのだ。私は
[00:39:23.960] その時父に息子としてはもちろん科学者と
[00:39:27.599] しても見捨てられたのだ。
[00:39:31.040] それほど父の愛情に恵まれて育ったわけで
[00:39:34.000] はなかったが、若い私にとはそれがどれ
[00:39:38.119] ほどのショックであったかわからんだろう
[00:39:40.640] 。血やげ死なさい。[笑い]
[00:39:44.599] てけ。あらだ。
[00:39:48.319] 死になさい。これ言ってない。言ってない
[00:39:50.319] 。定期こんなこと言ってない。これに
[00:39:52.760] 順ずることは言った。[笑い]
[00:39:55.119] これに順ずることは言ったけどな。
[00:39:58.240] 私はその時決信した。密かに進めていた
[00:40:00.599] 狂器の計画を実行しようと。当時
[00:40:03.480] バイオロイザの完成度は80%。
[00:40:06.400] ネイキッドボディは勘定していたが
[00:40:09.480] 人工皮膚関連が未完成だった。
[00:40:14.359] とジェミーの担当部分だった。
[00:40:17.599] あの頃の人口プロテイン技術では本格的な
[00:40:21.280] 細胞合成は極めて困難。この種の研究には
[00:40:26.240] 長い年月が必要だったんだ。この部分さ、
[00:40:28.720] 俺らあのPCエンジン版で見てるから、あ
[00:40:31.920] 、このこんな長い語りあったなってあった
[00:40:33.920] けど、これ本来これが初ですからね。この
[00:40:37.200] SDスナッチャーで追加された部分なん
[00:40:39.119] ですよ、ここは。
[00:40:39.800] で、この後にそれをあの、ひっくるめてもう
[00:40:42.520] 1
[00:40:42.640] 回そのアドベンチャーとしてリメイクしたのが
[00:40:45.079] PCエンジン版なんだな。
[00:40:46.280] ええ。
[00:40:46.880] うん。ここが出すですから。あ、なんかめっちゃランダムランダムがめっちゃびっくりしてる。そのため一瞬のうちに全国民を知りそうそうそうそうなのよ。確実で速攻性のあるバイオ兵器が計画と並行して開発されていたのだ。それがチェルノートン研究所で開発されていた
[00:41:04.920] RA011型ウイルス。何それ?え、
[00:41:07.960] 何それ?そんな、そんなんなかったな。
[00:41:10.720] なんだ?RA011って。あ、
[00:41:13.440] ルシファーアルファのことなんや。ちなみ
[00:41:15.480] にこれ今思ったけどRA011ってさ、
[00:41:18.400] RA011ってこの型番だよ。このSD
[00:41:21.440] スナッチャーの型番や。RA01。
[00:41:25.800] そういうネタも、あ、そういうネタも入れ
[00:41:28.560] ていくと我々の計画を一早く肝づいた父は
[00:41:33.280] 第三次の混乱の中アメリカへ脱出。
[00:41:37.760] お前たちの愛の決勝の息子はアメリカ政府に保護された。小島秀監督のゲームでさ、アメリカ政府って単語出てこないのないと思うわ。
[00:41:51.119] やった。おもろいんだよな。小島
[00:41:53.960] おもろいけどこれを声に出してむのはだいぶしんどい。逃げ遅けれたジェミちゃけそしてわさんにはルシファアルバ無に傷願ってあ地下でコールドスリープね。
[00:42:03.079] 待機中からルシファーアルファが消える
[00:42:04.960] その日まで待機観測ロボットを残してへえ
[00:42:08.640] 。ルシファーアルファが無害になれば
[00:42:11.440] オートで目覚めるように
[00:42:15.960] 10年後ルシファーアルファは自然変異を
[00:42:18.839] 起こしました。
[00:42:21.040] しかしコールドスリープの自動性自動蘇生
[00:42:23.880] 装置は作動しませんでした。これメタ
[00:42:26.400] メタルが喋ってんのかこれ。そして50年
[00:42:29.160] 後の2039年さ9月偶然第15次
[00:42:33.240] シベリア探索隊によって、えー、[音楽]
[00:42:35.359] 救出されました。ただしその時彼らの
[00:42:38.760] ポッドが発見され救出されたのはジェミー
[00:42:41.520] とチまげの2人のみ。残る1人は発見され
[00:42:45.640] ませんでした。それがこのエリアマットな
[00:42:47.880] で1人だけ多分だから10年40年早く
[00:42:52.000] 行きのあの復活してるから年取ってんだな
[00:42:54.520] 。元はみんなためぐらいなんだけど。そう
[00:42:56.800] いうことだね。
[00:42:59.079] 軍当局の2人は正体2人の正体解明のため
[00:43:02.480] にジャンカーに送り込みました。違います
[00:43:05.200] か?違いますか?そのなんか古ハ忍ざ郎
[00:43:09.440] みたいな。違いますか[音楽]?違うな。
[00:43:12.119] 違うんかい?蘇生装置は正常に作動したい
[00:43:15.520] よ。私は間違いなく10年後に蘇生した。
[00:43:18.240] だからこいつは10年で目覚めてる。
[00:43:19.640] あいつらは50年やってたんだよ。だから
[00:43:21.839] 40歳もこいつはおじさんになっちゃった
[00:43:23.800] 。ちまげ。お前たちよりも人たち早くな。
[00:43:27.079] 何もかも予定通りだった。しかし私の本当
[00:43:31.400] の戦いはそれからだ。
[00:43:35.640] 当初の計画ではジェミーだけをさせ2人で
[00:43:38.640] スナッチを完成させるつもりだった。千葉
[00:43:43.359] お前だけを永遠に眠らせてな。似てる。
[00:43:47.890] [笑い]確かに確かに似てるな。確かに
[00:43:51.559] 似てな。トリし
[00:43:54.160] できなかった。
[00:43:55.200] 安らかに眠るジェミの願を見てるな。見ていると。それに当時の私にはジェミーを説得するだけの力量もなかった。
[00:44:05.280] うざき蒼い。ほら。
[00:44:08.079] 私の立てた計画はスナッチによる世界制覇。そしてジェミーとの生活だったのだ。まだその時ではないと悟った私は自らのお前らのポットのタイマーを無限大にセットした。
[00:44:23.839] 2度と目覚めぬように僕がちょく
[00:44:28.800] 僕が
[00:44:29.319] 狂ってる。
[00:44:32.640] それからの40年間私は
[00:44:35.760] 1
[00:44:35.920] 人あの暗く寂しいクレムリンの地下でスナッチャーの人工撃の開発に開けくれた。来る日も来る日も誰も訪れるものもない。光を見ることもない。
[00:44:51.599] 鮮やかな季節を感じることもない。しかし
[00:44:56.400] そばにはいつも安らかい眠るジェミーがい
[00:44:59.800] た。私は40年間ジェミーに語りかけてき
[00:45:04.359] たあの暗いクレムリンの地下で。ごめん
[00:45:07.839] 待って。これ本当に30分かかりそうじゃ
[00:45:09.839] ない?[笑い]
[00:45:12.000] 陰キすぎる。あまりにも陰キすぎる。
[00:45:16.280] そして3
[00:45:16.960] 年前、ついに私の研究は完成した。
[00:45:22.599] 私は手めにジェミーの生まれ故郷であるこのネオコベシティをサンプルとして選んだのだ。新君行為してるだろうな。俺最低だ。
[00:45:37.760] スナチャーの効果を見るテストケースとしてネオ神戸は外界から遮断されており国家として守備するには高都合だった。ああ、こんばんは。人種のツボであったこともスナッチの様々なサンプルを得る最適条件だった。マジでこれ
[00:46:00.599] 30分俺朗読しなきゃいけないじゃん。
[00:46:04.920] また日本文化そのものが再心の強いものであったことも理由の
[00:46:10.119] 1つだ。しかし私のスの間にお前たちは第
[00:46:20.640] 15次探索に救助された。
[00:46:23.040] 15?あ、もう15分だ。もう15
[00:46:24.280] 分だった。お話が長いよ、これ。本当にマジで。
[00:46:31.960] 高校生のさ、高校生のさ、あの病院のさ、あの治療費無料にするんだったらこれに、これにあのこれを税金でなんかフルボイスにしてほしい。税金の力で。お、今高校生のあれなんだっけ?病院あの治療費無料なんだって。高校生まで子供すごくない?すごくない?さっきさっき知ったけど意外にもイオロイドを思い出してみろ。
[00:47:00.000] 中世の魔女狩りと変わりはしない。いくら
[00:47:04.240] 価格が進歩しようと我々人間は疑い
[00:47:08.880] 憎しみ合いそして殺し合う。
[00:47:13.720] スナっちゃんはそれらを引き出す道具に
[00:47:16.160] 過ぎないのだ。スつっちゃんは殺人兵器で
[00:47:19.880] も何でもない人類の心を移す鏡なのだ。
[00:47:27.000] まだまだ続きますか、これ。
[00:47:29.880] まさん、こんばんは。
[00:47:30.800] あさん、こんばんは。なっちゃは人類の違う。あ、この私に説教か。変わらんな。
[00:47:35.177] [笑い]
[00:47:39.480] 50
[00:47:39.920] 年経っても待って。マジでもう仲い。その通りかも自然。私はスナッチを使って世界を手に入れようとした。しかし人間だ。偽念という最近に犯される人間なのだ。
[00:47:43.037] [笑い]
[00:47:57.160] その大奇人がスナッチャーを生み、今まではその疑念に苛まれている。
