[00:00:29.720] ສ
[00:33:51.000] のこれも作けました。いいっすね。
[00:33:57.728] [笑い]
[00:33:59.440] おお、いいね。いいね。しかも何がいいってこれ充電でプスプ
[00:34:09.960] ま、俺のじゃないんだけどこれ。ま、これ俺のじゃねえんだけどな。うん。これ俺のじゃねえんだけど。ま、ほぼ俺の充電しながら置けるようになってんのがまたこれ考えられてますな。いいっすな。いいっすな。
[00:34:11.483] [笑い]
[00:34:24.520] あざす。ありがとうございます。駆け足気味になって申し訳ないけどなんかまたいっぱいで重頭法違反もあるけど。重頭法違反もあるけど。これ最後にしよこ。
[00:34:29.823] [笑い]
[00:34:44.919] え、
[00:34:46.520] 重頭法は最後に何これ?なんかでっけ。え、何これ?ちょ、ちょっと待ってね。
[00:34:52.399] どっから開けていいの?これ
[00:34:53.800] チか
[00:34:55.320] 何から?これ何?なんか
[00:34:59.240] それ組み合わせられるレゴとか入れるやつ。
[00:35:02.240] ああ、なんかそういうの作ってくれたってことね。へえ。へえ。こう俺が配信の時に使う
[00:35:14.400] おかず入れるやつ。
[00:35:15.960] おかず。おかず入れるやつか。
[00:35:21.560] え、これ、これ大丈夫?もできるね。
[00:35:23.880] 大丈夫?これどういう風に組み合わせのが正解なんだ?これ硬いよ、
[00:35:30.040] これ。はめんの硬いんだ。そかボ
[00:35:39.520] 何もらったんや。
[00:35:41.680] あち、お疲れちゃん。色々色々です。色々いただきました。
[00:35:44.494] [笑い]
[00:35:46.240] 3Dプリンターで作ったものをあれや、
[00:35:49.160] これや。ちょっと待ってな。ちょっとこれ
[00:35:51.000] つかねえよ。これっち側にしようか。
[00:36:03.280] いや、これ大丈夫か?これ
[00:36:05.920] 俺の1/茶げフィギュアとか
[00:36:08.640] 欲しい。誰か俺の3Dモデル作れよ。
[00:36:14.240] 俺がこれ、あの、プラモでいっつも醤油皿とかにパーツ入れてなくしたりしてるから、こういうの作ってくれたんだって。いや、嬉しい。これ嬉しいね。あ、そんでさ、そんでこいつがどっかつくんじゃないの?
[00:36:24.450] [音楽]
[00:36:31.200] 何に使うの?いらしいこと。硬い時につけるとやばくなるとかある?
[00:36:31.655] [音楽]
[00:36:37.200] あ、どうなんだろう。
[00:36:43.680] あ、た、待った。こんな感じであのプラモ
[00:36:46.319] のど、こうランナーをこう立てたりとか
[00:36:48.520] できる。ありがとうございます。これ使っ
[00:36:51.520] てデラコマ君のプラを首立てようかな。
[00:36:54.680] 首立てようかなと[音楽]思います。はい
[00:36:57.200] 、とりあえず地面にぽい。[笑い]
[00:36:59.760] とりあえずな、とりあえずな、半分だけ
[00:37:02.599] はめて別のパーツはめるのもね。なるほど
[00:37:06.800] なるほどね。
[00:37:08.480] いうことで最後重頭方法。俺これ多分
[00:37:12.040] 1
[00:37:12.200] 番これが気になってるんですけど。ま、これ多分あれのあれでしょ?例のあれでしょ?これ。例のあれでしょ?これ。これが一番楽しかった。これ
[00:37:23.880] 文字がリアル。
[00:37:24.839] あ、お待て。このシリーズはたまらんねえ。これすげえわ。
[00:37:37.156] [叫び声]
[00:37:38.880] スナッチャーのさ、主人公が使うさ、ブラスターの
[00:37:44.240] 3D
[00:37:44.640] プリント。これめっちゃすごい。スナッチャーの
[00:37:45.671] [音楽]
[00:37:50.720] そは動かないタイプね。また茶色い髪から出てくるのがリアル。パチパチ。
[00:37:56.400] マジでこういうのから出てくるもんな。パ、
[00:37:59.160] これすごいよ。白飛びしちゃってるけど。うわ、かっこいい。フタ。これがいいよ。
[00:38:07.079] このロゴがな、ロゴがいいのよな。これ嬉しいね。
[00:38:11.200] パチパチパチパチパチパチ。
[00:38:13.640] これめっちゃ嬉しい。まった。え、これどうにかなんか塗装できないかな?本物の色にしたい。めっちゃいいじゃん。こな間だのなんだっけ?あのメタルギアの作ってくれたけど、今度はスナッチャー。俺が好きなゲームの俺が
[00:38:31.400] 1
[00:38:31.560] 番大好きなゲームのスナっちゃーの。このシリーズいっすね。全部並べたいっすね。
[00:38:38.920] いかにも全部作ってもらおうみたいな。
[00:38:42.400] いや、これはいい。これさ、スムっちゃう
[00:38:43.839] と外れんでしょ。これロゴ外せる。外せる
[00:38:48.160] 。
[00:38:54.560] ロゴフィギュアアっていいよな。ロゴ
[00:38:57.160] フィギュアアって良くない?これだけでも
[00:39:00.040] 価値あるよね。なんか
[00:39:02.599] ロゴフィギアってかっこいいよね。
[00:39:05.960] 前回作っていただいたね、このこれもありますけども。いや、素晴らしい。数々のありがとうございます。素晴らしい数々のプレゼント。別に誕生日でもな何でもないのになんでもない日おめでとうということ。
[00:39:21.680] モンハンのライトボガ作ってもらおう。
[00:39:24.560] いや、ま、あんまりモンハンは興味ないかも。モンハンはあんま興味ないかもしんないけど。これいいっすね。これ白いのまま飾っても全然かっこいいな。
[00:39:27.197] [笑い]
[00:39:36.040] わ、マジでなんかもらったもんを飾る棚
[00:39:39.119] 欲しいな。あ、
[00:39:42.880] ありがとう。もうほら大切にするわ。マジ
[00:39:45.599] 語。ただもう置く場所がねえ。[笑い]
[00:39:50.280] 置く場所が嬉しいだけも。かっこいいのは
[00:39:52.720] バイオ9レイMのやつかな
[00:39:56.400] バイオ9レクエムわかる。俺やってねえん
[00:39:58.319] だけど。やねえんだけどさ。やってねえん
[00:40:00.839] だけど
[00:40:02.599] もうないよね。
[00:40:05.560] もうこん中ないやな。
[00:40:07.599] レオンのマグナムってのがあった。
[00:40:07.807] [鼻息]
[00:40:09.640] よいしょ。いやあ、ありがとう。もうこれ色々たくさんいただきました。ありがとうございます。よいしょ。はい。一旦ここ置いてな。一旦などうしよっかな。どうしようかな。あ、なんかフォローす。
[00:40:33.319] ゲーム、ゲーム、ゲーマープロックさん、あざす。ほル、あざす。ホル、ありがとうございます。大に鶏に飾ろっかな、これ。ちょっと飾るところ後で何か中卒読めません。高卒なので読めません。一旦ちょっと待って。これ一旦スケな。
[00:40:59.560] どっかに
[00:41:01.520] デビサマナーあのジムもあるんかな?
[00:41:05.119] これはこのね、このゲームボーイのゲームボーイのこのアドバンスのこのスタンドとかスタンドとかこのゲームボーイカラーのこのスタンドめっちゃ良くない?これめっちゃ良くない?これこのまま飾っとけんねんでとかな。作ってくれたんすわ。作ってくれたんすわ。
[00:41:36.240] いた。
[00:41:45.880] ちょ、色々ありすぎて。ちょっと
[00:41:49.800] 来た、来た。
[00:42:04.560] これいいよね、これ。
[00:42:07.760] これめちゃめちゃ[音楽]良くない?
[00:42:10.599] ゲームキューブ斜めきスタンドバカかっこ
[00:42:13.560] よくない?ゲームキューブこうやって
[00:42:15.079] 飾れんの?ちょっとこれ怖えわ。
[00:42:18.440] た、これ、ここだ配信にあんま映ってんだよな。めっちゃいいじゃん。ブ感
[00:42:27.559] めっちゃいいじゃん。
[00:42:29.680] あんまり配信ないみたい。
[00:42:31.400] これめっちゃ良くない?これ。これ全部こういう風に飾ろうよ。全部ああいう風に飾りたい。
[00:42:44.599] で、スナッチャーのガンと
[00:42:47.920] それは残念。
[00:42:49.599] あとこのなんか話あのね、このこれ、あとこれもすごいですよ。黒ノトリガーの黒ノとカエル。
[00:43:02.039] [笑い]
[00:43:13.480] これすごいよね。よいしょ。よし。
[00:43:24.040] 黒のいいな。
[00:43:25.480] 黒のいいよね。黒の取りがいいしょ。はい。ということで、あ、あとあとこれもだ。これもね、ゲームボーイレゴ専用のこの専用のこのトレー。これ。これもね、これありがたいすね。こういうのね。よいしょ。
[00:43:26.930] [音楽]
[00:43:52.520] よいしょ。オで結局何だったの?これ。これ何だったの?これ何だったの?もほら、これ何?なんかに使うって言ったけど。これ何?これ余ったけど結局。これ
[00:44:05.240] それの出っ張ってるとこに銃刺さる。
[00:44:08.920] これ出っ張ってるところに銃刺さる。
[00:44:15.960] あ、犬の楽器。
[00:44:17.839] え、どういうこと?こういうこえ?あ、こういうこと。こういうこと。
[00:44:26.160] そういうスタンド。
[00:44:27.559] あ、こういうスタンドマンだ。こう。
[00:44:29.680] ええ、な、何なのこの柄は。え、でも
[00:44:33.760] これもこれもか
[00:44:41.200] 焦った。今
[00:44:44.240] こっちのがかっこいいな。賞味だってロゴ
[00:44:46.920] があるもん。これロゴがいいよね。ロゴが
[00:44:50.359] ロゴがいいよね。[音楽]なっちゃう。
[00:44:52.200] あの赤いロゴがこれで
[00:44:56.666] [笑い]
[00:44:58.280] ちょっと大事に扱いましょうね。もっとね
[00:45:00.760] 大事に扱いましょう。ツルツルなんよ。
[00:45:03.160] みんなが思ってるより。みんなが思ってる
[00:45:05.520] よりツルツルなんです。
[00:45:08.640] いや、色々いいたな。ありがとうね。また
[00:45:11.480] よろしく。[笑い]
[00:45:13.760] またよろしくね。またよろしくね。あ、
[00:45:16.040] いいじゃん。いいじゃん。ちょうど見て。
[00:45:19.800] の作品見てると3D
[00:45:21.440] プリンター欲しくなる。
[00:45:22.680] いや、マジ何でもできるよな。ちょ、もう汗ばんできちゃったよ。このゲームキューブ良くね?ここにちらっと見えてる。めっちゃかっこよくない?この置き方いいじゃん。
