[00:00:29.720] ສ
[00:38:42.640] もなんか俺あれかも。俺同じこと言ったかな?俺同じこと同じこと言った気がしたわ。なんか今それで思い出した。全然覚えてなかったのにこれ忍で流れた時に
[00:38:54.280] のババーが戦うゲームに
[00:38:56.640] 忍で流れた時になんか同じ同じこと言った気がする。
[00:39:01.800] 同じこと言った気がするわ。ちょっと若干映んねえんだよな。ちょっと待って。
[00:39:07.680] 引き出しの少なさが
[00:39:11.400] これ頼むわ。
[00:39:12.880] 引き出し少なかったで。これおもろそうな。おもろいんかこれ。あ、でも可愛い絵はね。ないと
[00:39:20.680] 絵は可い。
[00:39:21.240] みんなのために。
[00:39:22.680] 分かった。
[00:39:27.599] 3
[00:39:27.760] 日もしたらま、
[00:39:28.839] あ、いいね。多分それ、これやる時も言うんだろうな。ミルキーウェイみてじゃん。多分これやる時も言うんだろうな。ミロキーウェイみてじゃん。
[00:39:43.560] オービタルズ2
[00:39:44.760] 人協力プレイのスペースアドベンチャー。
[00:39:47.480] へえ。
[00:39:49.440] へえ。ちょっともうゲドラクエが全然済まねえんだけど。いや、いいんだけど。何これ?孫とおばあちゃんが戦うゲーム。
[00:40:07.160] 出た。これな。
[00:40:08.359] 何なんだよこれ。
[00:40:10.839] なんだこれ?
[00:40:12.160] クソガき。どうことなんだよ。
[00:40:19.400] これマジでイライラするけどおもろい。こしべ。
[00:40:23.599] 笑笑。
[00:40:28.040] どういう世界観なんこれ?なんで戦ってんの?この
[00:40:30.760] 2
[00:40:30.880] 人は?そういうの考えるだけやか?なんでこの
[00:40:34.400] 2
[00:40:34.520] 人は戦ってるのかっていうのはないのね。血入れてますやん。
[00:40:38.920] やボか。それは
[00:40:41.520] 煽りながらやると楽しいよ。
[00:40:44.800] へえ。あのなんだっけ?あの誰だっけ?あの俺のさ、リスナーの誰だっけ?あれあれ誰が貼ってくれたんだっけ?え、なんかな、あのおじいさんが山を登ってるでこれの
[00:41:03.920] 2回戦始まりそう。
[00:41:05.560] おじいさんが山を登って吸血鬼と戦うゲームみたいななんかあのあか貼ってくれたやん。誰だっけ?セピアメタノイアじゃなくて
[00:41:16.599] 何それ?笑
[00:41:17.520] なんかじゃリスナーあの外国人がいるやん。名前ごめん。名前忘れちゃった。誰だっけ?
[00:41:24.040] ト
[00:41:24.760] トだ。トそうそうそう。トがなんか急にさなんか狂るってさなんかなんかこのゲームやってくださいつってなんかさってこれたのあったやん。
[00:41:35.400] なんか、なんか
[00:41:37.560] URL貼ってたの?
[00:41:39.000] URL狂ってるってバカ野郎。おい、あいつなんか急に
[00:41:45.400] SteamのURL
[00:41:46.319] 貼ってこれやってくださいて。なんなんこのゲームってあの飛ぶ前に聞いたらおじいさんがまさかりを持って登りドラキュラと戦うゲームですって言ってて、なんだよそれ。思んなんさやなと思って。なんだよそのゲ
[00:42:00.400] どんなゲームだよって。あの商品ページ
[00:42:03.079] 行ったらマジでマジでおじいさんが
[00:42:05.480] まさかり持って山登ってドラキュラと戦う
[00:42:07.560] ゲームだったね。
[00:42:11.359] 本当に面白くなそうだったなあれ
[00:42:14.359] しかまだベータ版だったらしいけどあれで
[00:42:16.560] ダウンロードコンテンツにおばあちゃんが
[00:42:18.160] いるらしい。
[00:42:20.839] それやった方がいいかもな。それやろっか
[00:42:22.680] な。
[00:42:31.960] まあまあまあなんかSteam
[00:42:33.280] のゲームはそのうちやりますわ。
[00:42:35.960] 出落ちだろ、そんなの。
[00:42:38.920] お、出ちにもなってない。お、お前たちか。ふむ。なんとついでについに大地の精霊の顔を全てに入れたのか。
[00:43:04.960] え、顔適当?顔適当すぎるでしょ。レジロックや。
[00:43:20.440] ペイン
[00:43:22.599] ペイン。おお。
[00:43:24.480] なんと
[00:43:25.000] うん。
[00:43:25.720] こんなことか
[00:43:27.119] 戦うんかな?
[00:43:28.880] 人間よ。私を目覚めさせたのはお前たちだな。長い眠りから私を呼び覚を歌い、私の顔を集めたものな。
[00:43:40.640] 表たんちゃうな。
[00:43:42.200] 表たんと違うやな。第一地の精霊。そうか。
[00:43:51.640] 確かに我々精霊の力が必要なようだ。
[00:43:54.839] そして世界にはまたお前世界にはお前たち
[00:43:57.240] の力をまた必要なようだな。分かった。
[00:43:59.440] まずはこの砂漠に第一の加護を授き。
[00:44:04.720] 戦うわけじゃないんや。
[00:44:09.880] 私の仲間たちを全て目覚めさせ力を。あ、
[00:44:12.000] で、これあれだ。これで3匹目でしょ。で
[00:44:14.000] 、次水の精霊やんな。
[00:44:17.400] 次水の精霊で最後だよ。
[00:44:22.440] オッケー。3つ目。3つ目です。3つ。
[00:44:26.559] 3/4来たで。3/4来たで。
[00:44:31.119] 3/4ってことは約分して1/2
[00:44:36.400] かん
[00:44:39.319] わ。もう中卒だからわかんは
[00:44:42.000] えい
[00:44:46.400] 数算数できへん。
[00:44:51.599] え、薬分って?薬分って
[00:44:53.319] 怖い?
[00:44:54.440] え、嘘でしょ?薬分ってそんな感じだったよな。なんかあのぶ母と分子をこう同じ数で割るみたいな数じゃなかったっけ?違ったっけ?忘れたね。
[00:45:11.440] この話やめよっか。助けて。
[00:45:19.599] そんなね、ぶ、あのね、分数なんてね、
[00:45:21.520] 天才現わる。
[00:45:22.559] 分、分数なんてね、使わないですから。使えなくても生きていきますから。これあの学歴のないやつがよく言うやつね。そんなん覚えてても生きてるうちに使わないじゃん。
[00:45:37.480] 1番情けない言い訳。
[00:45:40.280] 1番情けない言い訳ね。
[00:45:46.160] ねえ。
[00:45:48.640] あ、マデドラゴンだけはできるようになってね。アレン様来た。生きてるうちに使いこなせなかったね。
[00:45:56.400] 私数学意味ないもん。意味あるんだよな。意味あるんだよな。
[00:46:15.599] マールデドラゴンとこ行きますか?マールデドラゴン。これなんかもうクリアなんじゃねえの?だからあれだろ?どうせ
[00:46:24.400] 4人引き帰らせたらさ、精霊
[00:46:26.280] 44
[00:46:26.680] 匹行き返らせたらもうさ、なんか聖なる守りアーダゴーダなんだろう。
[00:46:36.640] おお。
[00:46:41.640] 3000円の40%
[00:46:43.520] オッ符はいくらで買える?
[00:46:45.280] 2次の雫的なね。
[00:46:47.559] 今日クリあるな。
[00:46:53.440] お、
[00:46:53.680] 笑笑。
[00:46:54.440] 1200
[00:46:57.359] 1200やんな。1200ろ。6
[00:47:00.400] をかけるだけだよ。え、なんで
[00:47:02.640] ドラクエしよったね。
[00:47:03.760] ええ、なんでなんで6をかける?
[00:47:05.559] カールスミネ
[00:47:08.800] 何?6をかけるってどういこと?え、何?
[00:47:12.400] 6をかけるってどういこと?え、
[00:47:16.000] 1200ややんな。
[00:47:19.000] 引かれる額が40%になるよ。これが
[00:47:22.599] はあ。や、
[00:47:27.720] 30円の40%オフだから。
[00:47:32.839] だから1200円だから引いて
[00:47:35.800] 1800
[00:47:36.319] 円な。そういことでしょ。じゃ、今のは問題分読み違えてたわ。
[00:47:42.079] 40%を
[00:47:43.720] 答えるが大卒。
[00:47:46.359] 大卒。
[00:47:52.359] イ卒
[00:47:57.280] 拍死号し取しとく。白死号
[00:47:59.839] 同じこと言うね。同じこと言うね。
[00:48:02.480] すご。3000に0.6
[00:48:04.480] をかけると出るのよ。
[00:48:06.280] あ、
[00:48:07.240] だよね。分かりにくい問題だしごめんね。
[00:48:09.760] あ、そう。本ん当反省してくれる。反省してくれるかな?お、マールドラゴン出行。
[00:48:31.559] お買い物の時には計算機使おうね。
[00:48:38.880] もう別に別にわなんかそのいくら引かれるとか別に気にしてないから。
[00:48:44.119] あ、ちょっとでもなんか何パーセンフって書いてあったらあ、ちょっとでも引かれんだ。
[00:48:49.000] だから別にいくら減るって引かれるとか別にそんな
[00:48:53.960] 栄養だろ。
[00:48:57.640] だって見積もりはエクセルに入れたらだって計算式入ってるもんだって。
[00:49:01.880] 笑笑
[00:49:02.599] Exelに入ってるもん。計算式が全部
[00:49:06.079] 全部入ってるもん。だってただ読むのは早いよ。あの長いの長いの
[00:49:12.079] ないからグるところからです。
[00:49:17.280] いや、あの、あれだったパーセンテとかやら出る番出して周りの人ビらそう。
[00:49:30.119] お、これ水の精霊ですか?なんやねん、その頭。
[00:49:37.079] 私は水の精霊。あなた方をずっと見守ってきました。
[00:49:41.960] ありがとうございます。長き時を
[00:49:44.000] エか
[00:49:45.160] あなた
[00:49:45.640] 風の精霊のがエやな。
[00:49:47.559] この瞬間まで
[00:49:48.839] あれやっぱ
[00:49:50.119] 今ここ
[00:49:50.839] 足がないとエくないわ。水
[00:49:54.920] 足がないとエくない。
[00:49:57.720] さあ、共に帰りましょ。
[00:49:59.599] 僕人魚あんまり
[00:50:00.920] この闇の封印をきたち
[00:50:03.760] 私たちの世界
[00:50:04.799] あんまりちょっと
[00:50:05.920] 目開けて鼻さんか
[00:50:10.240] ほんまやお
[00:50:11.599] おたす
[00:50:12.520] 闇にされまお下半身魚
[00:50:16.359] 下半身魚はちょっとね
[00:50:18.559] けれどあなた方や我々の役目はまだ終わったわけではありません。
[00:50:24.839] 割と簡単に闇払ってくれたな。入れたその理由を神に問わねばなりません。
[00:50:30.760] 下半身ヘか
[00:50:32.440] そのこれを私ましょう。
[00:50:35.640] うん。
[00:50:36.200] うん。下半身ヘはちょっとエチにはしい。ごめ
[00:50:42.760] さあ、
[00:50:43.920] あなた方も我々精霊についておいで。は顔。これ風の精霊が一番。え?あ、おおおお。おい。なんかもう行くぞ。もう行くぞ。
[00:50:59.599] これ多分
[00:51:03.880] 神は我々の姿がおめに届きましょう。
[00:51:07.680] 顎か。
[00:51:09.119] 我々をやめで下半身間にあったけ。
[00:51:14.200] ええなく決してはあります。
[00:51:23.040] 我を
[00:51:23.880] もう闇の力漏れてますやん。
[00:51:26.839] ならば
[00:51:27.839] 闇の力が漏れてますやん。
[00:51:31.160] この世に誠必要な神であるこの我の力そが人々の
[00:51:39.799] この精霊のデザインってさ原作のまますもじゃそなた
[00:51:46.000] これ目閉じてんじゃなくて目白目なんじゃなくてあのれるが真実
[00:51:51.079] あのさあの鬼滅の刃のあいつみてに白目あいつ目閉じてんじゃなくてあれ白目なんじゃないすことはなかろう
