[00:00:34.360] ひ
[00:38:41.240] んでそんなことないよ。おかしくおかしくないよ。ルプガナやムーンペタと似たような話ですね。じゃあこの塔はハーゴン教団の本拠地ってことかもね。人間に負けて悪いことするようにかすなんて許せません。
[00:38:59.720] 何ここやっぱやってくってこと?
[00:39:01.480] 私復活してから毎回来てるけど
[00:39:03.920] 14なんだけどさ。
[00:39:05.319] それ見てないってことだよ。いや、それあなたが知らないうちにやってるんだよ。あなたが知らないうちにやってるんだよ。そういうことやねんな。
[00:39:22.240] やってるなら連続途切れるだろ、バカ。
[00:39:27.599] 笑笑。ちゃまさん、こんばんは。
[00:39:32.520] ランディ、お疲れ。
[00:39:34.960] ランディさん、こんばんは。
[00:39:37.119] あ、でも確かにそうか。あ、確かにそうだよね。連続ってさ、
[00:39:42.440] 連続って確かに確かに連続っておかしいよな。そしたら
[00:39:49.440] 確かにね。
[00:39:51.800] 確かこがもう毎回今んとこ
[00:39:54.280] 16
[00:39:54.680] 回とか多分出てると思うんだけど。そうだよね。確かにそれし、それ以外ありえないよね。連続なんだもんね。
[00:40:01.440] 別にいいんだけどね。どうせこれからも毎回来るし。でも
[00:40:09.160] でも8
[00:40:10.400] たまに来ない時ある。たまに来ない時ある。あ、なんか死んでる。やべ。あ、こ、俺ごめん。連打してた。
[00:40:22.839] ロム来てるだけでおるねんな。
[00:40:24.560] せやねんな。茶まけのこと好きやもんな。ボザオラルでオけお前は。おい。オッケー。まずはここからかな。
[00:40:47.839] 確かその連続視長って
[00:40:49.480] おい、聞いてくれやのとこにネタバレンドで隠れて
[00:40:55.800] 来たんだ。隠れてみるなよ。
[00:40:59.400] 笑笑
[00:41:00.040] 隠れてみるなよ。
[00:41:01.800] 笑笑しんどいて。
[00:41:04.400] ええ、やっぱやっぱ来るんだな、やっぱり。ラストオブアスは、え、あれ、この後のシーンが考えさせられます。
[00:41:18.520] あら、よてきます。やって。
[00:41:24.880] いやね、結局ね、もうしょうがないよ。しょうがない。もうラスアスとかもうしゃあな。もう出るねん。そういうのはどうしようもないと思うよ。
[00:41:41.440] 左のルート行きましょう。
[00:41:43.960] うわあ。
[00:41:45.880] 死んで。それはしんどいね。もっとね、なんつうんだろうね。力本願じゃないけど、もっとコメント欄でね、ギックシャックしていいと思うよ。もうネタバレすなやみたいなさ。
[00:42:15.359] ま、配信者が言えばいいんだけど、なかなか言えないんだわな。あ、これ爆弾なんか色違くねえか。
[00:42:27.240] ま、いるよな。ネタバレするやつ
[00:42:30.480] 行ったけど聞いてない。
[00:42:31.920] え、それやばいね。
[00:42:33.800] ここで喧嘩してもいいならするが。
[00:42:36.559] いや、全然いいよ。どうぞしてくれ。
[00:42:42.880] あんまりネタバレするようなないけどね、俺。うわ、
[00:42:48.079] 俺やってるゲームて
[00:42:49.640] 決めるちゃんのここ連れてよ。
[00:43:02.800] いや、なんでここで?それはダめだよ。それはあっちでやってく。なんで俺、俺のとこを会場にするんだよ。
[00:43:09.559] もうこいつどんだけザらきやってくんねん。ギガインな。
[00:43:16.640] ま、でもいるよな。それ
[00:43:23.280] いいって言ったから。
[00:43:28.319] ネタバレか。香ばしいな。
[00:43:33.000] ここがブレイキングダウン。
[00:43:41.839] どっから行くんだ、これ?
[00:43:46.599] アンテとかロマサガとか
[00:43:50.200] 安定もしんどいね。
[00:43:54.200] あんもしんどいよ、俺。もうアンダーテールの配信見ないもん。
[00:44:01.599] うん。正味しんどくて重視久しぶり。
[00:44:06.559] 行け。もやばい。アンダーテールでさ、なんか
[00:44:20.200] とある人がやってたのを見てて、
[00:44:22.520] 見ててなんかもうコメントやばかったもんな。テミーの村は見つけましたかとかつって、その配信者から、え、何それとか言って、あ、見つけてないのか。
[00:44:34.440] どこどこまで戻ってどこどこの壁を調べましょうみたいな
[00:44:38.400] 調べましょうせ
[00:44:42.040] な何なんだお前はなんなんだお前は
[00:44:49.280] 何目線
[00:44:50.319] 何目線なんだよしんどいわ旋打ちの巻き物いいじゃ
[00:45:12.880] つまげアンダーやった。
[00:45:14.599] 俺さ、配信者になる前にさ、やっちゃったんだよね。アンダーテールめちゃくちゃやり込んじゃった。
[00:45:22.760] ほう。
[00:45:23.920] Gルートまでやったもん。
[00:45:28.680] あれ配信でやりたかったな。さすがにもう
[00:45:33.119] 1回やる。
[00:45:33.960] 忘れたやろ。
[00:45:35.720] いや、俺相当やってたよ。
[00:45:38.960] 相当やってた。サントラとか持ってるもんだってはまりすぎて
[00:45:41.760] 決めるわ。
[00:45:50.160] せい。
[00:45:53.640] うや
[00:45:55.240] てネタバレ中釣って晒らしあげて。
[00:46:01.440] 笑笑。
[00:46:03.040] アンダーテールなあ。まあね、なかなかもうなかなかね、もう安定もさ、今時その初見でやりますって言いづらい世の中になってるよね。
[00:46:21.440] なんかその進撃の巨人とかな、もうええて。
[00:46:26.319] バギクラス。
[00:46:32.760] もうテもえテやで。これ
[00:46:36.880] MPがない。
[00:46:43.000] 強いんだよね、こいつ。
[00:46:46.160] ギガデインまレベル上がるっしょ、多分。
[00:47:05.839] 確かになかなかアンテないかも。
[00:47:08.160] なかなかもう結構ね、
[00:47:10.520] サマるがギガでインとはすごいな。
[00:47:12.480] すごいね。
[00:47:14.280] 私初みだから頑張るね。
[00:47:16.599] あ、そうなんだ。楽しみだね。
[00:47:24.800] あ、いろちゃん、その、その選択肢はこっち選びましょう。その選択肢はこれを選ぶと後でこの子がどうなるか。
[00:47:33.440] 別の意味で楽しみ。は
[00:47:36.960] のびルさんこんばんは。こんちはこんにちは。
[00:47:40.520] 決める。
[00:47:42.960] よいしょ。8
[00:47:44.400] マジで切れるわ。てだ。
[00:47:48.960] え、何?何?あ、ノーベルさん何これ?初見初見
[00:47:53.400] れ中の首を配信席の下に並べていく配信。
[00:47:56.680] うん。
[00:47:56.839] banにした方がいい。これね、あのサマルの妹が仲間になるんだよ。サマるの妹が仲間になるねん。
[00:48:04.559] 初です。
[00:48:05.280] もうMPがないよ。
[00:48:08.440] おポパピカピカポプポプ
[00:48:12.319] ネタバレやん。
[00:48:14.960] ネタバれ。ごめん。ネタバれちゃった。ネタバレって言わねえだろ。俺が今やってる。ええ、ちょっとちょっともびっくりマーク置いといてよ。また回復してねえじゃん。これ
[00:48:34.079] FF6っぽいな。ここなんかな。
[00:48:36.440] あれ欲望の島みたいな
[00:48:37.760] 活じゃん。クレメンス。
[00:48:42.359] クレメンス。ほら、子供の頃思い出すのだ。ただ己の欲求のままに生きていた日々を他人よりも自分が全てだ。本当になんかドラクエ
[00:48:53.000] 6
[00:48:53.319] のあそこっぽくない?ジャミラスところ。
[00:48:56.760] ドラクエじゃなくてファイナルファンタジー
[00:48:59.119] 何がドラクエやで。今一度あの頃に戻るのだ。
[00:49:05.240] ええ。
[00:49:05.760] 己の思うようにベロン疲れになれなかった時は泣めき暴れて欲しいものは人柄奪いとれ。なんかこのさ、あ、この変な声何?
[00:49:16.520] 笑笑
[00:49:17.839] この変な声何?なんかああとか言ってんのって。これゲーム?え、なんか裏で
[00:49:27.119] AV流れてる。なんか
[00:49:28.200] さラっとファイナルファンタジーって言い間違
[00:49:31.839] お化け。
[00:49:32.559] ほらほらほらほらほら。え、なんか裏で
[00:49:33.960] AV流れてない?大丈夫?これ
[00:49:35.520] まずい。
[00:49:36.000] え、なんかほらああって言ってない?え、
[00:49:41.760] 何それ?
[00:49:43.079] え、聞こえない。なんかエ
[00:49:46.359] 外だろ?
[00:49:49.839] やっぱゲームの中で流れてるよね。よく聞いて。なんか
[00:49:53.280] のカップル
[00:49:54.280] ああって聞こえるから。
[00:50:05.359] 聞こえ。あ、聞こえない。
[00:50:11.160] ほら
[00:50:11.440] ほんまや。
[00:50:13.079] これゲームだよな。びっくりした。AV
[00:50:14.760] 流れてんかと思った。後ろで危ね。
[00:50:16.839] パンツレスリング聞こえる?
[00:50:19.160] 俺がさっきパソコンで見てたらタブ消えてねえかと思った。
[00:50:22.280] え、己の思いにならなかった時は泣き暴れて欲しいものは人から奪いとさあ自分に正直に自由に
[00:50:30.200] 自分さえよければいい他は捨ておのだった最近の何見てた?
[00:50:38.319] え、みは
[00:50:41.839] いつもで見てるんや。トイレ行てもいいんだからね。
[00:50:45.680] うん。行くかもしれん。意味で行くかもしれん。
[00:50:49.079] センスない。ほう。
[00:50:51.799] 戦争あるなのか、バカ。お前みはバカが
[00:50:54.880] 子供の頃みたい。
[00:50:59.160] 危ね。ああ、よかったさ。大声出すぞ、
[00:51:01.960] お前ら。さあ、大声出すぞ。大声出すよ、
[00:51:07.040] これ。よし、1発でツモった。よしよし
[00:51:09.160] よし。宿屋ツモったわ。はい、ありがとう
[00:51:11.920] ございます。
[00:51:15.240] ずる
[00:51:16.079] ずるじゃないって作ってくれたんだからこうやって裕がよしはい。ま、さすがにかれへんやろ。ジャミラスってかっこよくない?このこのこの形のモンスター大好き。
[00:51:40.640] めっちゃかっこいいよね。
[00:51:43.920] あのジョーカーの時さ、AI2
[00:51:45.880] 回コードやねんな。皮膚病のインコ、
[00:51:49.960] あのYouTube
[00:51:51.200] のショートとかでよく流れてくるあのうつ病になったインコうやって踊ったら毛が生えた話ね。それじゃんこいつ
[00:52:01.280] 踊ったら毛が生えてきのうつ病が治って毛怪我が生えた。インコの話あるよな。
[00:52:08.559] 確かにこのおでこの目がさ、左右の目と思って、あいつ可愛いよな。
[00:52:14.040] 早く逃げて。ボさっとしてると魔物たちに飲み込まれちゃうわよ。地獄の使い。お前たちは
[00:52:24.119] 可愛い。
[00:52:26.200] よくも邪魔したな。もう少しで人間どもの厄介な理性とやらを封じ込められるところだったの。
