[00:00:29.720] ສ
[00:29:28.840] 悲しいことに仕事もしない制悪男でもイケメンだと彼女。それな、それな、マジでな。マジでな。しかも大体そういうそんなイケメンでもないのよ。な、
[00:29:33.760] [笑い]
[00:29:45.799] そんなイケメンでもないやつがクズで、え、なんかやっぱクズって持てるんよな。
[00:29:55.679] 何を飲むの?[笑い]
[00:29:58.440] やっぱりな。女の子ってどうねえねえねえねえ。なんでこいつの時あれがないの?カラオケ聞きたいんだけど。カラオケ聞きたいんだけど。ま、僕はもう牌。
[00:30:09.840] 私もご一緒していいかしら?
[00:30:12.720] 君ちゃんにはね、グリッチボム。
[00:30:16.120] グリッチボム。
[00:30:17.080] あ、
[00:30:17.880] 見た目も大好きなの。
[00:30:19.559] あ、いだ、いいんだ、いいんだ、いいんだ。
[00:30:20.640] 嬉しいわった。
[00:30:21.720] 少しだけ待っていて。
[00:30:22.760] はいはい。シェイカーを用意するわ。
[00:30:25.506] [息をのむ音]
[00:30:26.039] 来るぞ、来るぞ。意識を持ったちさ。意識持ったが来る。おかしいだろ。ああ、ごめんなさい。
[00:30:35.331] [うめき声]
[00:30:36.960] いや、でもおかしいじゃん。おっぱいの動き。今の
[00:30:39.559] いただきます。
[00:30:40.440] 熊玉さしになってんじゃん。
[00:30:42.440] 見えない。あの、見えない透明の糸でこうやって怒られちった。あんまりやりすぎて怒られちゃった。
[00:30:49.880] 勇気が出なくてできなかったこと考えてみるとそういうのってあるよね。
[00:30:53.919] そうね。そう珍しい話でもないと思う。
[00:30:57.480] お、いいね。[鼻息]
[00:30:59.120] 他のキャストにも話を聞いてください。
[00:31:01.000] 聞きたい聞きたい聞きたい聞きたい。じゃあま、このりあ、ま、ちょっとエリサ、エリサ呼んで。エリサ
[00:31:08.000] 勇気が出なくてきないこという
[00:31:10.880] ですか?
[00:31:11.600] いや、てか
[00:31:12.519] そんなのありませんけど。
[00:31:13.840] こう見るとさ、クオンちゃんのおっぱいバカでけえな。
[00:31:18.561] [笑い]
[00:31:20.760] エリサでもでけえと思ったけどな。
[00:31:24.159] 1.5倍ぐらいあるやん。すごい。
[00:31:27.200] そんな差があるんや。
[00:31:28.399] すごい。もう絶景。絶景バニガレン山。バニガレン山ですな。山脈が。これはいい眺めですよ、これ。
[00:31:31.006] [笑い]
[00:31:41.200] そうよね。
[00:31:41.960] 登山してな。登山したい。遭難したい。遭
[00:31:45.416] [笑い]
[00:31:45.799] 何でもできちゃうのね。
[00:31:47.159] 遭難してえな。あれ、ここどこだつって。そ、餓視したい。そこで
[00:31:53.039] む。クオンさんが意地悪な笑い方してる。これ信じてもらえてないパターンだ
[00:31:59.399] ね。何言ってんだろうな。何言ってんだろうな。
[00:32:04.412] [音楽]
[00:32:04.919] そんなことないわ。エリサはお化け屋敷も
[00:32:09.000] 1人で入れるもんね。
[00:32:11.320] あ、入る必要があれば入れますけど、今までの人生で必要に迫られたことがないだけで夜中にトイレに
[00:32:21.720] 1人で行くのも大丈夫。そうよね。
[00:32:25.519] ふふ。それは本当に楽勝です。ぬいぐるみを抱いて持っていくのは政府ですもんね。
[00:32:27.992] [音楽]
[00:32:32.279] ええ。
[00:32:33.440] じゃあもし好きな人ができたら自分から告白できる?
[00:32:40.080] もちろん
[00:32:41.519] できぬ。
[00:32:42.480] できぬん?[笑い]
[00:32:46.240] それどっち?勢いでごまかそうとしないで。
[00:32:52.200] おうん。可愛い。いいですね。
[00:32:54.000] そうね。私も面白かったわ。
[00:32:57.320] 新しくお酒を用意しましょうか?私はまだあなたと一緒にいたいわ。
[00:33:05.982] [笑い]
[00:33:06.840] ちょっと歌聞かせてくれよ。
[00:33:08.399] どれがいい?
[00:33:09.279] あ、来た、来た、来た、た。これさ、じ、なんかこのカラオケ、あの、実質カラオケ
[00:33:17.080] 4万2000
[00:33:17.760] 円かかるってことだよね。とんでもねえ。とんでもねえよ、この店。実質カラオケ歌ってもらうの
[00:33:24.360] 4万2000円かかるんだろう。
[00:33:26.360] 入れるけどさ。入れるけどさ。
[00:33:28.919] ありがとう。今取ってくるわね。
[00:33:31.559] 入れるけど。そしたらそれおそしたらやこ料金に含まれてるだろう。ここも料金に含まれて。どうもこんばんは。
[00:33:42.080] あなたは土砂りの雨が降る日。傘を刺す
[00:33:45.960] なら安いかな安いかじゃなきゃ濡れちゃうよね。
[00:33:50.240] 人し切り雨に打たれたい。そんな日もあるかもしれないかもって。
[00:33:51.833] [音楽]
[00:33:55.120] ないね。
[00:33:55.399] ないね。雨とかめちゃくちゃやだから。俺、俺雨めっちゃ嫌いだから。雨降ってたら何もする気ないから。
[00:34:01.240] でもよかった。あなたが傘を刺してくれて。な
[00:34:04.933] [音楽]
[00:34:06.240] んだそれ?いや、9
[00:34:07.760] 割ぐらいの人が刺すな。
[00:34:09.040] だって傘も刺さずに雨に打たれていたらあなたが流している涙に気づけないもの。
[00:34:17.040] たまに痛いこと。たまにちょっといたって時あるよな。このこの名前もちょっとだ。何言ってんだおめ。
[00:34:22.618] [音楽]
[00:34:24.583] [笑い]
[00:34:26.960] いや、俺だったらこれ行くけどな。俺だったらこれ行くけどな。でも嫌われそうだな。何言ってんだおめ?
[00:34:34.720] おるやん。
[00:34:35.800] 何言ってんだおめえ。これ行っちゃおう。何言ってんだおめえ。あ、え、
[00:34:37.028] [笑い]
[00:34:45.480] 本当よね。笑笑。私
[00:34:48.079] 何言ってるんだろう?
[00:34:49.119] え?ある?え?いいんじゃん。いいんじゃん。何?え?あ、そういうのもえ。あ、そういう感じ。
[00:34:54.240] あ、いい、いいじゃん。いいじゃん、いいじゃん。
[00:34:56.023] [笑い]
[00:34:56.159] 笑笑。
[00:34:57.960] あ、そういう感じ。あ、いいじゃん、いいじゃ、いいじゃん。
[00:34:59.520] たまにあるでしょ。
[00:35:00.720] うん。
[00:35:01.680] 脈落もなく意味もない適当な話をしたくなる。
[00:35:05.599] 俺た、俺たまにどころか配信中ずっとそうだよ。たまにどころか俺配信中ずっとそうだけど。
[00:35:08.469] [笑い]
[00:35:12.680] 闇抱えてるから止めて欲しかったよ、きっと。
[00:35:16.329] [笑い]
[00:35:16.560] なるほど。私にはあるの。
[00:35:19.280] 困りますよ。
[00:35:23.200] いや、あのね、
[00:35:24.599] 付き合ってくれた。
[00:35:25.440] 別に話すことねえけど、なんか口動かしてないとなって時あるあるんだよ。大変なんだよ。そういう時はね、お前らもうコメントしてくれないからね。俺ベラベラ喋ってんのにコメントせえよ。もっと
[00:35:39.880] 美味しいシャンパンありがとう。俺礼に一
[00:35:44.480] いかしら?ただただしんどいやろね。
[00:35:47.079] よ。ただただの時もあるよ。あるで。
[00:35:50.000] ありがとう。
[00:35:51.520] よし。行きましょう。
[00:35:52.640] ちょっとガチ本気、ガチ本気見せていい?あの、元バンドマン、元バンドマン、元
[00:35:56.880] DJの、元、元
[00:35:57.880] D、元いか、ま、今もある。
[00:35:59.920] 稀れによくある。ガチ本気。もう操作分かったから。操作分かったから。メロメロ裏バニがある。
[00:36:10.000] 全然できね。めっちゃむずい。
[00:36:20.520] [笑い]
[00:36:30.560] え、聞こある
[00:36:31.920] ね。俺もっとゆっくり映像見たい。え、ゆっくり映像見たい。こんなゲームどうでもいい。おっぱい見たい。
[00:36:47.240] の時何回も甘い気持ちめちゃいるしバがメロメロと嘘かつか真実になっちゃっててそれ
[00:36:54.580] [音楽]
[00:37:07.640] も良くないこのままさまでは主長めない夢のフィクション好きよ君が
[00:37:21.435] [叫び声]
[00:37:23.119] うまくないが聞きせ
[00:37:30.599] どうよすごい行ったよ見ろ
[00:37:37.680] なめんなよ。なめんなよ。
[00:37:39.319] 素晴らしい。
[00:37:39.920] 82%初めて聞く曲だからね。
[00:37:43.000] 初めて聞く曲でだからね。言っとくけど曲知らねえんだから。でも確かにどっかで聞いたことあるんだよね。あの結構があのあのこギャルゲーの曲あるじゃん。あのドリームクラブもそうだったけどさ。なんかどっかで聞いたことある曲なんだよな。全部な。多分あのなんか多分なんかめっちゃ
[00:37:58.771] [笑い]
[00:38:02.920] 9で作っ多分。
[00:38:04.240] だからなんか似たような曲。なんかどっかからなんか元の曲があるんだろうな。いやでもすごいでしょ。
[00:38:05.976] [笑い]
[00:38:10.160] 82だよ。82よ。
[00:38:12.839] すごいやろ。
[00:38:14.599] 体を動かすのも悪くないわね。
[00:38:16.880] 良い酔い回るで。酒飲んでカラオケは
[00:38:20.880] 6
[00:38:21.400] 万。いや、もうなんか金銭感覚バグってきてるな。
[00:38:21.696] [笑い]
[00:38:26.040] 1回遊んで6万。
[00:38:27.480] さようなら。また会いましょうね。
[00:38:31.520] 6万じゃよ。
[00:38:37.000] もっと見たい。
[00:38:38.960] もっと見たい。ナイスクリップ。ありがとう。ちょっと次カラオケやる時はちょっと映像見させて。映像軸こんなよ。週
[00:38:48.599] 8万で8士32月給
[00:38:51.839] 32万もらってるやつがなんで親から
[00:38:54.280] 2万欲送りにもらってんだよ。おかしいだろこいつ。あ、振リマ
[00:38:58.560] アプリで商品売れました。やったぜ。振リマ
[00:39:00.839] 売れたわ。振り間であのなんか変ななんか
[00:39:03.440] 等身台の像みたいな。めっちゃ金あるやん
[00:39:06.520] 。やったぜ。やったぜ。
[00:39:12.920] え、なんかやる気が出ない。え、そんな日
[00:39:14.880] はないですか?それは5月病。気分を
[00:39:17.359] 吹っ飛ばすなら当店がおすすめです。
[00:39:19.359] ちなみに明日はブカブカワイシャツ。明日
[00:39:22.720] はブカブカワイシャツイベント当日。あ、
[00:39:25.599] 行きました。いや、これカラオケ行きてえ
[00:39:27.800] な。ブカブカワ挨シャツいいっすよな。
[00:39:31.480] ブカブカ挨拶こだわりの靴下。ほーん。
[00:39:34.839] 靴下ね。
[00:39:40.560] あのさ、思ったんだけどさ、あの
[00:39:42.440] ちゃんツイートしないよね。
[00:39:46.400] くオンちゃんツイートしない。
[00:39:51.800] 行こ。
[00:39:54.240] いらっしゃいませ。
[00:39:54.960] 明日かシ明日か。あらよかった。
[00:40:00.280] 今日は会えないかも。会えなくないだろ。会えなくないだろ。
