[00:00:52.039] ひ
[00:40:36.680] あ、敵が強いんだって。俺加藤だけど。なんだあれ?よし。
[00:40:52.720] 幽霊戦は後の後に入るかもね。
[00:40:55.160] とどマんに挨拶した。
[00:40:56.760] え、何?幽霊戦って誰か助けて。
[00:41:05.240] 奴を倒し、俺たちを解放して。う、
[00:41:12.240] な、何なんなな、なんなんこの敵はそんな強くねえんだな。ここの敵は全然強くねえ。
[00:41:17.238] [音楽]
[00:41:36.920] 余えや。この宝だけは俺たの渡さん。決して大事な宝。は何もないやん。
[00:41:48.960] これ、これ何なの?そ
[00:41:56.040] れ、これストーリー上、あ、レベル上がった。ストーリー上必須ではないよね、多分これ。あお、ザオリクいいね。
[00:42:14.640] 余裕やん。
[00:42:17.200] あ、あ、なんかあるやん。
[00:42:24.440] こういう様素いいね。バれね。
[00:42:29.240] なんやこいつ。
[00:42:30.160] くしゃみ助からない。な
[00:42:33.760] んだこいつ。ラップでエクサしようよ。え、こいつ強い。運動は大事。
[00:42:45.920] バンドはエジ。
[00:42:47.359] こいつです。
[00:42:49.040] 777
[00:42:53.559] なん骨。
[00:42:55.960] 7
[00:42:56.200] の次。
[00:42:58.040] ええ。いやでもこいつはそんな強ないやろ。言うても言うても言うても
[00:43:10.319] 力は
[00:43:11.440] そんな強ないやろ。
[00:43:13.800] 大丈夫。
[00:43:16.440] なんか敵も周り弱かったし。ぬ
[00:43:18.520] 未来が見える。
[00:43:19.559] ちょ待って。今なんか今なんか殴んなかった。ぬクッキーのことん。なんかクッキーな何が起きた?今ん今ななんだ今の?
[00:43:37.760] 気のせいやろ?
[00:43:38.520] 気のせいか?まずいやるわ。
[00:43:44.480] なんか死にそうだし
[00:43:47.880] 頑張れそう。
[00:43:50.800] ベホマズン
[00:43:52.079] ていうかさ、ベホバラーとベホマズンを覚えるやつが別ってどういうことやねん。
[00:43:59.240] ベホマラーとベホマズン覚えるやつ別なんか
[00:44:01.480] にかけるじゃん。
[00:44:05.760] こいつ何なの?これ。これ何のイベントなんですか?これ。何をされてる方?
[00:44:17.079] 何をされてる方なの?ああ、もう鼻の調子がマジで。
[00:44:20.800] 何をしている人なの?
[00:44:24.920] あ。ああ。
[00:44:36.000] キュプノスハントとかやってみたいんだよ。
[00:44:39.240] やってるじゃん。
[00:44:40.880] おデマお疲れ
[00:44:45.960] やろうぜ。
[00:44:47.640] 寝るのかな、こいつ。
[00:44:48.440] じゃ、もうこんなんはもうね、これはあ
[00:45:03.599] ゆえせ
[00:45:10.599] 大防御とかやってくんだ。
[00:45:14.800] 悪い仕事だから少し見たら戻るわ。
[00:45:17.200] おお、ありがとな。仕事なのに来てくれて稲妻。
[00:45:31.359] ええ、
[00:45:33.960] 声出してこう。せい。
[00:45:42.480] いや、強いね。強いね。
[00:45:48.000] うん。確かに強いかもしれない。いや、強い。ええ。
[00:46:01.480] それ
[00:46:04.520] ここからは任せて。
[00:46:10.680] 強くね。
[00:46:11.559] 燃えてきたぜ。つ、強い。
[00:46:21.640] え、なんなのこいつ?え、どうしよう。
[00:46:37.359] お前な、何なんだよ。
[00:46:40.480] あ、もうこんなんやられたら語れへんて。え、お前、お前なんだよ。
[00:46:55.960] インフレイぐい
[00:46:58.160] 君なし。
[00:46:59.720] ここからは任せて。
[00:47:03.480] 何こいつめっちゃ強ない?
[00:47:14.920] いや、もうだって1発やもん。サだれ好き
[00:47:17.920] 1発で死ぬんだよ。無理だよ。
[00:47:25.280] 強すぎ。
[00:47:28.559] う、うわあ。うわあ。
[00:47:34.440] 君なし。いや、いや、いや、いや、いや、いや、いや。なんだけ?全然覚えてないね。
[00:47:55.640] 何が何が強いんだっけ?もう必殺技全然やってねえからわかんねえよ。マギアドこれか?うー。
[00:48:14.319] マだ。後悔しても遅いよ。
[00:48:17.520] 弱。[笑い]
[00:48:20.160] いや、ちょっと待ってこれ。
[00:48:23.000] ええ、
[00:48:24.800] 笑笑。よっぱワンパンはエぐいて。
[00:48:30.760] もうサリク。
[00:48:42.960] ここからは任せて。
[00:48:48.280] ボっコボコ。
[00:48:58.960] はいや、これ無理。無理、無理、無理、無理。いや、無理よ。
[00:49:04.799] え、いや、今日クりないな。
[00:49:20.000] 今日クりないです。
[00:49:21.720] ないですね。今日クり何これ?
[00:49:25.920] 笑笑
[00:49:29.000] いや、無理だわ。
[00:49:37.079] コアンなんこれ?
[00:49:48.200] 2
[00:49:48.440] 年の修が必要。
[00:49:49.799] ちょっとさ、これ世界が違んですけど。
[00:49:55.599] このままサクっと追われるゲームじゃなかった。恐ろしい。下に宝箱あるね。
[00:50:03.640] え、かかるった。
[00:50:08.920] そりゃだから世界は違う。
[00:50:11.960] 10くらいあげたい。
[00:50:18.599] え、レベル上げしなきゃダめだねえ。
[00:50:42.119] ちょっとね、今日は許していよ。
[00:50:45.640] ドラクエ40
[00:50:46.799] くらいあったら弱いイメージだったのに。
[00:50:49.040] ここでしょ。
[00:50:55.680] う、うわ。
[00:51:00.760] 足りん、足りん、足りん。そんなんだ。
[00:51:05.000] ありがとう。
[00:51:07.400] [笑い]
[00:51:07.880] ありがとう。ああ、終わり、終わり、終わり、終わりだ、みんな。
[00:51:21.040] もうなんなんだよ。回復で一
[00:51:26.880] もう下手にこれ回復してって。これ終わんないやつな。超時間かかるぞ、これ。多分もう鼻の調子も悪いしよ。マ
[00:51:40.920] 頑張って。
[00:51:48.359] なんでこんな強えんだよ。な
[00:51:57.559] んで俺
[00:51:58.240] もう1度
[00:51:59.640] ここからは任せて。
[00:52:03.200] ああ、
[00:52:08.839] もういい。もう負けよ。負けよ。これ勝てない。勝てない。
[00:52:13.559] 元気出た。
[00:52:14.359] いや、もうこの時間食うだけだからいいって。
[00:52:22.880] MP
[00:52:23.200] 使うの?お前死ね。お前たちは一度死になさい。死になさい。シジ君
[00:52:26.001] [笑い]
[00:52:32.040] しっかりして。
[00:52:35.960] あた君
[00:52:38.440] 死になさい。
[00:52:40.000] 心配させたわね。
[00:52:44.880] MP
[00:52:45.319] 使うなっちゅうてんだよ。びですらひどい目にやる君。
[00:52:49.760] あう。
[00:52:52.599] いい。そんなことだ。
[00:52:58.799] ああ、
[00:53:00.040] もういいって。か
[00:53:01.240] けたね。
[00:53:15.720] いやあ、これりないだろう。こんなむずい
[00:53:19.960] んか、
[00:53:23.160] マジで。
[00:53:29.079] 何この、え、これ、え、
[00:53:37.839] プラマナじゃない。
[00:53:42.637] [音楽]
[00:53:47.880] ちょっと海底ちょっとそこ知れねえな。
[00:53:59.559] こんなむずいの?
[00:54:00.760] 俺は弱い。
[00:54:04.640] そう。
[00:54:06.559] 俺は弱かった。俺は弱い。己の無力さを呪うぜ。
[00:54:15.599] 残念。
[00:54:17.640] ちょっとこんなにむずいと思わんよね。
[00:54:26.522] [音楽]
[00:54:33.839] なんだっけこれ?あ、ラーミアじゃん。
[00:54:38.559] 上なる世界で純白の翼にまたがり、空を
[00:54:42.200] かけ、闇を滅ぼした勇者は我々の世界へと
[00:54:46.640] 舞い寄りた。闇の
[00:54:50.480] を打つために
[00:54:54.880] かっけえな。
[00:54:56.960] 戦いと犠牲困難をと試練を越ええ、勇者は
[00:55:01.040] ルビス様を封印より解き放す。そして命の
[00:55:04.440] 宿り木になる女王より授かりし、聖なる光
[00:55:08.160] と偉大なる剣を持って大いなる闇を
[00:55:10.839] 打ち果たした。
[00:55:12.960] いやあ、もう鼻の調子も悪いしや。
[00:55:18.119] 勇者薄着。
[00:55:21.280] 薄着だった。
[00:55:24.599] あらよっと。
[00:55:25.359] どうせお前らも強いんだろ。
[00:55:27.359] 引きたんで切った。
[00:55:32.480] よし。相手のターンが回ってこなければいけるわ。まジか超強え敵。
[00:55:44.200] 何これ?あ、何これ?あ、え、何これ?
[00:55:52.359] イカが異常に強いんだね。
[00:55:54.319] いや、もう全部強いよ。とっても下なのにどっか少し怖いような魔物ないみたい。
[00:55:56.258] [音楽]
[00:56:02.720] 美しい。
[00:56:04.119] 綺麗。この神聖な雰囲気は魔物にはしんどいんだろうね。行きましょう。
[00:56:10.440] ルビ様のところへ。
[00:56:19.640] おお
[00:56:21.440] おおおおおおおおお。
[00:56:28.400] なんかキングダムハーツにあったよな、
[00:56:29.839] こんなの。
[00:56:33.039] こんな時だっててルなんかあるな。ないか。
[00:56:50.960] 120点。
[00:56:53.960] 最甘。マジちょっと待って。
[00:56:59.960] 鼻、鼻の調子が悪すぎてちょっともう
[00:57:03.200] しんどい。頭痛なってきた。長いな、ここ
[00:57:07.839] 。
[00:57:14.079] まあ、さすがにボス戦はないだろう。
[00:57:19.960] フラグナザール
[00:57:22.880] ナザールぶっぱする。今ないけど。
[00:57:25.319] におうおほ。
[00:57:31.359] ここまで案内してもらった名だ。受け取ってもらえなかったのは残念だ。
[00:57:37.160] フラグやん。
[00:57:39.960] なんて大きさ。
[00:57:41.839] お前たちはなんと小さい。
[00:57:44.720] ええ。
[00:57:45.799] 早速消えてもらうとしよう。
[00:57:47.920] 戦うのここで。があるはビス。
[00:57:52.920] させないですよ。
[00:57:54.640] 大きさと強さは別の話だってこと教えてあげます。感いいね。と自信だけは出ようだ。踏みつされてどな人間がゴミのようだ。
[00:58:06.720] この聖なる場所で邪悪なあなたに正期はありません。
[00:58:11.440] 絶望するのはそっちの方よ。
[00:58:15.839] その強もすに普通の悲鳴に変わるであろう。
[00:58:24.160] 城の中では戦わないんかね。じゃあね。
[00:58:30.840] [音楽]
[00:58:34.000] まあ多分だけどさっきのやつらよりは弱い
[00:58:36.559] と思う。
[00:58:38.720] さっきの奴らよりは弱いと思う。
[00:58:41.359] ぶっちゃけ[音楽]
[00:58:44.440] やけ弱いと思う。
[00:58:51.039] 負けそう。
[00:58:52.119] 青筋なんで片足立ちでリズム取ってるのかな?本んは
[00:58:58.799] ルミさんこんばんは。
[00:59:02.119] クリアまでやりたいけどどうかな?クリアできるかなって感じです。
[00:59:08.079] 力を頑張ろう。
[00:59:12.960] せ、
[00:59:18.039] いや、全然この程度じゃ
[00:59:20.640] 足の指は3本でいいのかよ。
[00:59:23.896] [笑い]
[00:59:26.119] 確かに。おい、これはいいのか?おい、机に見てるか?ゾマの指は
[00:59:32.480] 5本に増やすのによ。あちの指
[00:59:34.319] 3本でいいのかよ。靴履かせろ。おい。
[00:59:45.000] あっとね、ちょっと待ってね。頭隠して尻り隠さず。足はセーフ理論。
[00:59:57.480] もう1回スクルというとこか。
[01:00:01.280] 頑張れそう。
[01:00:04.280] 作るぞ。
[01:00:05.559] 足はセーフだ。
[01:00:07.319] ルカに犯なのかな?
[01:00:11.079] やべ、強すぎ。俺強すぎ。もう正味爆裂剣ゲに変わってしまった。まあベホマラやっとくか。結局こいつしびりアタックとかでボスには効かないんだよね。
[01:00:39.079] 勝てんじゃない?お、連るちゃん、こんばんは。覚えてるよ。大丈夫、大丈夫。覚えてる?覚えてる?えー、えらい。どうしよっかな?
