[00:00:00.240] DET
[00:41:37.599] わ俺自分の悪口言われるよりお母さんの
[00:41:40.000] 悪口言われる方が耐えらんねんわこの
[00:41:41.720] アカウントで
[00:41:46.040] るおいめてやべえやべめっちゃダメージ
[00:41:48.920] 勝ちためっちゃダメージ勝
[00:41:54.079] た絵もちなみにうちのお母さん絵も書いて
[00:41:56.839] ます
[00:41:58.839] 同様が見
[00:42:01.839] られるお松さんの絵も書いて
[00:42:06.280] ます許してやってくれよ
[00:42:10.079] なめっちゃ美人ええ待ってえ何顔え嘘
[00:42:15.960] じゃあまずいじゃんえ顔出嘘だろ
[00:42:21.280] え笑笑まずいそれはまずいわ本当
[00:42:27.559] それは嘘じゃないかな
[00:42:29.800] 12
[00:42:33.119] え
[00:42:34.720] うんいやしてないして
[00:42:38.319] ないしてないしてないしてないびっくりし
[00:42:42.400] たして
[00:42:45.000] るってちょこれ
[00:42:48.760] あのアーカイブ消す
[00:42:52.280] かエリチがちゃんは嘘つかないよって言っ
[00:42:56.480] てた消そうか
[00:42:59.640] な
[00:43:01.800] ま今鍵かけてもらえ
[00:43:05.559] ばいやもういいよ別に
[00:43:34.480] 笑笑あそう知らんかった
[00:43:38.880] わそうですか顔をらしてますな
[00:43:44.280] ああお姉ちゃんも顔出ししてるからなもう
[00:43:49.480] いかいか丸ごじゃねえかインターネッ家族
[00:43:53.319] じゃん
[00:43:59.040] これ親子配信あれですね家族段落配信の
[00:44:03.839] ハードルが1個下がった
[00:44:10.000] わこもう1回回復させ
[00:44:13.040] てあさん
[00:44:21.440] おはよう出ししてんのかい
[00:44:29.720] いやTwitterでしてるんだからいい
[00:44:31.800] でしょとは言えるねあ鍵でもねえし
[00:44:38.119] なこんにちはあいこんばんは
[00:44:43.040] こんにちは今日クリあり
[00:44:45.400] ます今あもうちょっとで終わるぞ今裏で今
[00:44:50.040] 裏でモンスターハンター
[00:44:53.400] ワイルズ
[00:44:55.200] だけ俺
[00:44:57.599] 似てるだろ俺
[00:45:00.040] お母さんワイルズワイルズのベンチマーク
[00:45:04.440] ソフトを起動してる俺のパソコンでどこ
[00:45:06.760] まで耐えるの
[00:45:10.839] か
[00:45:13.319] 危なあ
[00:45:19.040] 惜しいいやわかん
[00:45:21.359] ないいやだやれるかどうかだけは確かめて
[00:45:24.559] おいてもいいのかなと思って
[00:45:27.599] 選択肢のうに入るのかなていうの
[00:45:32.960] だけあそうそうどっちにしろ俺あげてるし
[00:45:36.040] ね俺自分のTwitterに前の
[00:45:37.720] アカウントだけど俺の姉ちゃんと俺と3人
[00:45:41.800] で飯食った時の
[00:45:43.520] 写真あげてるからね別に今更なん
[00:45:47.400] だま今消えちゃってるんでねお疲れ強ある
[00:45:52.280] ぜ
[00:46:01.640] 俺のお母さんいじめんじゃねえぞ
[00:46:08.160] あんまり
[00:46:13.880] あいオ
[00:46:16.000] ごほいやら
[00:46:27.880] もスーパーミサえスーパーおし
[00:46:31.559] オッケーおいあと11匹だ
[00:46:35.319] ぞあとず匹これ強くある
[00:46:44.680] ぞ週末刈上げ配信ある刈上げ配信あもう
[00:46:49.280] 確かにも借あ上あるや刈り上げないと
[00:46:52.760] しんどいねもうねなん
[00:46:55.079] だおいしょ
[00:46:57.359] なんだこれ上げや上げふさふさもうやばい
[00:47:02.440] ちょっと刈り上げるわこの土日
[00:47:04.480] でちょよしめんどくさくてさなんかやん
[00:47:10.000] なきゃなと思ってんだけど
[00:47:11.920] さなかなかなんかめ
[00:47:18.040] さて痛いよもうなんやねん
[00:47:27.520] もうちょっとでモンハンベンチマーク
[00:47:29.200] ソフトが起動起動する俺のパソコンがどこ
[00:47:32.240] まで最新ゲームに耐えるの
[00:47:36.000] かえみんなモンスターハンターワイルズは
[00:47:39.680] やるんです
[00:47:48.400] かマジかマジか
[00:47:53.440] えパソコン
[00:47:55.839] パソコン俺もプレステ5持ってないもんえ
[00:47:59.640] 配信でできんのかないていていていてえな
[00:48:02.520] もうなんでこんなもうちょっとダメージ
[00:48:05.040] 受けるだけでこれだ
[00:48:07.599] よこっちは1回セーブ
[00:48:11.800] しようえーいくらすんのモンスター
[00:48:15.960] ハンター
[00:48:18.200] ワイルズ1万円ぐらいすん
[00:48:24.760] のあった
[00:48:28.720] よレトロゲームに5万は出せるけどさ最新
[00:48:32.839] ゲームに1万は出せない
[00:48:36.359] よレトロゲームに1万ぐらいは余裕で出す
[00:48:39.640] けど
[00:48:40.640] さこのちゃんお疲れあ待って来た来た来た
[00:48:48.119] なご一瞬ちょっと一瞬一瞬こっちやらせて
[00:48:53.680] くるおおおあおいこれえこれ今配信つけた
[00:48:59.119] 状態のが出んでしょ配信つけた状態で
[00:49:02.119] ベンチマークするってこはこれがで耐えれ
[00:49:05.880] たら配信できるよってことだよな要はなだ
[00:49:08.400] よそうだよ
[00:49:09.720] ね順が嫉妬に狂って
[00:49:12.839] そう俺でもそんないいパソコン使ってない
[00:49:15.480] から多分ガタガタだと思うけどなうわああ
[00:49:20.079] すごい画質えどうなんこれ配信でどう映っ
[00:49:22.720] てんだろうこれ俺が見てんのと配信と違う
[00:49:25.640] からね
[00:49:28.000] 戦えてるえベンチマークどれからやれば
[00:49:31.440] いいのどれからやればいいのベンチマーク
[00:49:34.760] 何これループオフってどれやればいいんだ
[00:49:38.839] めっちゃ快適えベンチマークいい
[00:49:46.960] 感じ
[00:49:49.640] え場合によってはモンハン配信ある
[00:49:58.640] えでもは配信かつくら
[00:50:03.280] こんなんなんだ
[00:50:06.079] こいついい場所があったらベースキャンプ
[00:50:08.599] を作るって腕がなる全てはそこからですね
[00:50:12.720] あすげえちょっとだけカカ余裕
[00:50:17.040] じゃん見つかるといい
[00:50:19.960] な行けるやん田のけこれ田中たおえこれ
[00:50:25.920] 行けてんのこれうわあ
[00:50:27.799] すごい喋んのかよ今の
[00:50:31.599] モハ
[00:50:33.920] でっか取りてかグラスもグラスすげえな
[00:50:38.440] すごい割うるせえがあれが音
[00:50:46.000] がうわでもなかちょっとカクカクじゃない
[00:50:49.240] の興奮ピカチュウやぞ何
[00:50:53.520] ピカチュウあ何このなかチョコボみた
[00:51:00.119] チョコボもうなんか全然俺の知ってるモハ
[00:51:02.960] わグラ
[00:51:12.880] すげええてる
[00:51:17.880] モンハンモンハン発売日にモンスター
[00:51:20.640] ハンターGやるべプレステ2の
[00:51:28.200] チョコボみてえのおるやんチョコボチコ
[00:51:31.240] チコこれなんかさジエモーランみたいじゃ
[00:51:33.400] ないこの戦うとこジエモーランだかダレン
[00:51:36.720] モーランだかあーだこうだ
[00:51:46.720] のでっかいやねでっかいそうそう
[00:51:50.079] そうやった
[00:51:53.920] などうなのこれわかんねえけどどんくらい
[00:51:57.240] できてんのこれえ終わっ
[00:52:02.280] たおお何これえこれ何俺は動かせんのあ
[00:52:07.760] 動かせ動かせない動かせないんか
[00:52:13.359] い結構カクカクだけど
[00:52:16.680] ねグラフィックプレセットってさあそうな
[00:52:20.799] んだグラフィックプリセットってそんな
[00:52:24.160] 高くなくてもいいんじゃないの
[00:52:27.720] どうなん
[00:52:30.200] だNVIDIAGeForceRTX
[00:52:33.599] 306まTIだって俺のグラフィック
[00:52:39.599] ボード全然わかん知識がねえからいいのか
[00:52:42.720] 悪いのか同じやつグラボあそうなん
[00:52:52.880] だうわすげえなモンハン
[00:52:56.839] グラフィック良いすごい
[00:53:00.520] ねアプトノスじゃないのこれアプケロス
[00:53:04.799] 本当はもう少しフレームレート安定する
[00:53:08.440] 設定今こんななんだもんげあえあのロード
[00:53:12.440] 時間とかないのあのエリア移動エリア移動
[00:53:15.960] っていう概念なさそうなんだ
[00:53:19.079] けどエリア移動ねえ
[00:53:23.400] のオープンワールドらしいねあららもう
[00:53:27.160] すごい
[00:53:33.799] のどれが大型これ大型モンスター
[00:53:39.400] えすげえな
[00:53:47.960] これオープンワールドだからモンスターに
[00:53:51.079] 飛ばされてエリア移動しないよ間違って
[00:53:53.920] あのエリアエリア移動のとこで倒しちゃう
[00:53:57.119] とかないのではぎ取れないみたいなクソ
[00:53:59.760] だるいやつ
[00:54:02.400] 笑1匹も知ってるモンスターいない
[00:54:05.839] なえアプトノスとか出ないのアプケロスと
[00:54:09.400] かあこれあれじゃない四つみ和道じゃない
[00:54:12.400] これあ四つみ和道じゃないこれう知ってる
[00:54:16.200] これよつみ和道じゃないこれ
[00:54:20.599] 違うあのカエルみてなやつ
[00:54:28.520] ドスランポス
[00:54:29.799] まだロス出るって聞いたえギロス出んのあ
[00:54:33.599] てないなゲロ出ん
[00:54:38.119] のできんのあそれえええ人みたいのいた今
[00:54:43.400] えあれモンスター今のあこれコミったとこ
[00:54:47.480] 来るとあれだなFPSがガクガクに
[00:54:51.960] なるああ弱い
[00:54:55.319] なスキュラもトレンドに入ってたから出る
[00:54:58.440] かもメルスキュラって何ごめん懐かしの
[00:55:02.119] モンスターみたいに言ってるけど知らない
[00:55:04.240] メルスキラって誰あがらキャラクターが
[00:55:08.480] 多くてガタガタ
[00:55:12.599] だキャラクターが多いとこダメクのやつ
[00:55:15.280] だっ
[00:55:18.680] けクのやつなんかいたもスイッチより低い
[00:55:23.920] スイッチより低い
[00:55:27.079] どうなのでもこれって実際戦えてんのあ出
[00:55:33.039] たやけにリアルなご飯
[00:55:37.000] ねあんま美味しそうじゃねえな今回の料理
[00:55:41.039] なんかこういう感じねうりとか
[00:55:46.160] そううりとかそういう感じ
[00:55:55.240] ねい今回こういう感じ
[00:55:57.839] だあえ快適にプレイできます料理とかある
[00:56:01.640] のかねか快適にプレイできるってについて
[00:56:05.359] ないどうこれちょうどこいくに行くやん
[00:56:09.200] できちゃうじゃんこれでこれこれこれ
[00:56:12.720] できると判断していいの
[00:56:15.640] これこれできるなの
[00:56:18.920] これ全然
[00:56:21.559] できるそう
[00:56:26.520] 今今カカだ
[00:56:29.200] けど
[00:56:31.160] えーグラ下げたら余裕そうグラ下げてみ
[00:56:34.480] たいグラ下げてみたいあなんか
[00:56:41.640] このええみんなとできるんだったらやって
[00:56:45.440] もいいかなどうやグラ下げん
[00:56:51.839] のグラどどれどれ避けたらいいどれ避け
[00:56:55.640] たらいい
[00:56:58.039] グラグラ
[00:56:59.480] はどれ避けたらいい
[00:57:03.240] よ裏のとこ見せてこれどれこれ
[00:57:08.000] ディスプレイグラフィック
[00:57:10.720] これグラフィックプリセット中でいいん
[00:57:13.559] ちゃ別にそんな配信で見てってさ
[00:57:17.760] めちゃめちゃ綺麗な画質じゃなくていい
