[00:00:12.599] ひ
[02:39:14.080] 2
[02:39:14.319] 個だろ?ま、これ使ってねえんだけど。ぶっちゃけこれ
[02:39:17.080] 1
[02:39:17.200] 番使ってねえんだけど。ストリームデック
[02:39:18.640] 2個だろ。
[02:39:20.880] で、あと何刺さってんだ?えっと、
[02:39:25.240] オーディオインターフェイス刺さってん
[02:39:26.960] だろ。もうあまりにもいろんなものが
[02:39:29.439] 刺さりすぎてんだよ、パソコンに。
[02:39:33.359] 多分電力が足んなくなってたまに落ちるん
[02:39:35.880] だよね。
[02:39:41.359] いらねえ。もん抜くか。
[02:39:46.479] ストリームデック。
[02:39:48.840] ほんま宝の持ちぐれなんだよな。俺
[02:39:52.520] 行くよ。
[02:39:53.200] あるやん。ストリームデッてこのよく配信者ご用達のこのこれ。俺これ
[02:39:59.439] 2個あるねん。
[02:40:01.279] 1個も使いきれてないのに。
[02:40:06.560] もう大丈夫よ。
[02:40:08.520] なんかストリームが増されたキーボードと。
[02:40:11.600] へえ。あ、そうなんだ。ぶっちゃけ俺みてえな。
[02:40:17.520] ぶっちゃけ俺みてね、あのただ配信つけてゲームやって喋ってるだけだったらいいらない。俺にはあんま必要ないような気がする。めっちゃ便利だし。これ商品はすっごいいいものだからあれなんだけど俺には宝の持ちれ感がする。
[02:40:38.040] じゃあもらうよ。
[02:40:39.080] あげねえや。
[02:40:39.720] 手ホいみ
[02:40:41.880] たけんだから。
[02:40:42.359] もう大丈夫よ
[02:40:46.040] ね。これ強ない?何こいつ?
[02:40:51.359] もうあれじゃねえか。アムウェイじゃねえか。物はいいから
[02:41:00.040] くらえ。
[02:41:02.240] 強
[02:41:04.960] は
[02:41:21.960] ザメハ。ザメハって何だっけ?なんか
[02:41:26.040] あんまり使わなかった気がする。
[02:41:30.120] ダメって眠り眠りを覚ますとかなんかそんな感じだよな。確か
[02:41:33.880] ラリホの逆
[02:41:34.880] そうだよね。あの寝眠るのをあれするんだよね。起こすんだよね。わあ、ラダトーム帰ってきた。やべえ。
[02:41:48.120] こういうのがあるからいいよな。ドラクエはポケモンのさ、金銀でもそうだけどさ、昔の舞台に出るのあちいよな。
[02:41:57.640] 昔の金銀もさ、あのエンディングの後にさ
[02:42:00.439] 、電動売りの後にさ、あの関東地方行ける
[02:42:03.040] やん。同じ暑さがある。
[02:42:06.399] てカタカタカタラタラララ
[02:42:15.240] みたいな。あそこめっちゃ熱いんだよな。
[02:42:26.800] どんな武器売ってんだよ。
[02:42:30.319] お、強えな。強いような気が。あ、強いね
[02:42:33.160] 。戦士の鎧いとか何これ?た、強いって。
[02:42:48.640] ちょっと王様に会いに行こうか。
[02:42:54.000] 言うたらだってさ、ここの王様とはさ、血
[02:42:56.399] が繋がってるわけだからね。ローラ姫の俺
[02:43:00.760] ら暇だかなんだかなんだから。ここが世界
[02:43:04.399] を救った勇者にロトの称号を預けた。授け
[02:43:06.800] たというあの伝説の舞台ラタトームです。
[02:43:09.600] ラトームの姫が勇者の妻となり2人で
[02:43:11.960] 旅立って作った国があなたの国家
[02:43:13.840] ローレシア。
[02:43:16.640] そっから世代を経て勇者の血を継ぐ者たち
[02:43:18.880] が新たに作っていた2国が合わせて勇者
[02:43:21.359] 3国と呼ばれています。すいません。それ
[02:43:24.120] はご存知ですよね。私みたいに説明私ん。
[02:43:28.080] 今みたいに説明。私が説明するといつも父
[02:43:30.439] が正したり補足してくれたりしたんです。
[02:43:32.840] それが習慣になっていて知識を引きらかし
[02:43:35.560] てるように見えたのですいません。
[02:43:39.200] ていうかすごいね。お父さんとそんな会話
[02:43:41.680] してるなんて考えられない。うちの
[02:43:43.439] お父さんが僕に言うことってほとんどが
[02:43:45.160] おやつ食べすぎるなとか妹と喧嘩するなと
[02:43:47.479] かばっかだもん。
[02:43:54.279] これからも色々説明してください。レも
[02:43:56.640] 色々と教えてもらいたいです。色々教えて
[02:43:58.520] ほしい。手取り、足取り。
[02:44:03.160] では私が知ってる範囲でよければまたお
[02:44:05.040] 話しさせていただきますね。
[02:44:16.399] 夜のことも教えてほしい。
[02:44:18.600] やっぱり主人公会しか言え園本当にないでもドラクエはそれでいいんじゃない?まずはラダトモードお話しに行きましょうか。ムーンブルクが襲撃されたことを知らせラダトームも警戒するようにお伝えしなければ。もしハーゴンや紋章に関する情報を持っていたら教えていただきたいち。そうですね。そうしましょう。ではラト毛のところへ参りましょう。
[02:44:51.439] でもさ、これさ、ローラ姫がさ、
[02:44:55.640] ブンブンブンブンブンブンブンブ
[02:44:57.640] ローラ姫がいなくなって、この国はどう
[02:44:59.880] やって子孫を反映したの?もう1人だって
[02:45:02.800] ことか。あれから
[02:45:05.399] あれからもう1人だのか。
[02:45:12.439] あれ?王様いない?
[02:45:15.640] 王様じゃないんだ。あれ?
[02:45:18.319] 私たちは勇者三国の王家なものです。今日は陛下に大切なお話があって来たのですが、何をそのように改まって。本日はローレシアとサマルトリアの方もお連れなのですね。
[02:45:39.880] 知り合いなんか。
[02:45:40.600] まあ、訓練にローレシアとサマルトリアも参加されるということですかな。
[02:45:47.279] す、すみません。
[02:45:49.640] 話が見えないのですが、
[02:45:52.240] 訓練とは何のことでしょう?私たちはムーンブルク壊滅のことをお知らせせねばとまったのですが
[02:46:03.160] む、ムーンブルクが壊滅。
[02:46:07.640] 何を上談王先日一緒に兵たちの訓練を取り行おうといらっしゃったばかりではない。
[02:46:14.439] どういうことや?
[02:46:16.479] 兵たちの訓練
[02:46:19.560] 姫がおっしゃったじゃないですか。互いの国の兵たちを集めにしましょうと。
[02:46:26.359] そのために準備を進めていますが
[02:46:28.920] なんか悪いやつおるの?
[02:46:30.680] どういうことでしょう?私そんなこと言ってません。
[02:46:35.160] ダダトームにも初めて来ました。
[02:46:38.760] え、ですがとムーンブルク王家の証も見せてくださいましたよ。
[02:46:44.960] ほらないもんだって奪われてんねん。もう
[02:46:47.399] マおさんいた。
[02:46:48.920] マおさんお
[02:46:51.240] すごい。
[02:46:51.880] ブルブルクで盗まれたって話してたよね。魔物が取っていったって思ってたけど。
[02:46:58.840] なんですと?一体何がどうなっているのです?王の証を盗んだ魔物がブンブルク王城に成り変わり大地を騙したということであろう。
[02:47:13.560] 誰じゃ?あ、王様や。
[02:47:20.880] あ、これいいか。
[02:47:22.920] 何?何?何?何?何?何?何?
[02:47:27.840] 何?
[02:47:30.160] えか?いらっしゃったのですか?てっきり
[02:47:33.960] どこかでまたサボっているのかと。
[02:47:39.359] すまん、すまん。気が緩みすぎておったな
[02:47:42.600] 。
[02:47:43.240] で、訓練の話を持ちかけた方のムーンブルク王女は他には何か話していなかったか?え、確か竜王の城へ行くにはどうしたらいいかと聞かれたのですが、私には分かりかねますし、何より危ないからやめるように伝えたのですが、あまり聞いていないご様子でしたね。
[02:48:08.720] 竜王の城、あの伝説のロトの勇者が竜王と
[02:48:13.279] 首都を繰り広げたっていう。
[02:48:21.479] そうだ。どうま、落ち着くがよい。ここを
[02:48:26.520] 訪れた経緯を詳しく話してほしい。誠か。
[02:48:31.880] 勇者三国の1
[02:48:32.960] つムーンブルクが落ちたというのはうん。なるほど。それで勇者の血を継ぐ諸君らでハーゴンを打つ旅をしていると。
[02:48:58.000] これラダトム王ってさ。
[02:48:59.760] はい。
[02:49:00.040] ですから僕たちはちゃんとローレシアとサマルトリアの王家の証を持っていますよ。これ
[02:49:05.200] さすがにあの
[02:49:06.040] うん
[02:49:06.680] こあのあれだよな。ワンの時の人ではないよね。でも多分さすがにな
[02:49:09.680] こうも考えられ
[02:49:10.920] 長気すぎだよな。そしたらな
[02:49:12.319] ムーンブルク王家の証を持っていた王女が本物でお前が持っている証が盗んだものかもしれん。
[02:49:21.600] お前とか言うの?
[02:49:23.760] 違います。僕たちは父さんからもらったんです。
[02:49:28.920] ほら、僕の目を見てください。正直の目をしているでしょ。綺麗な目をしているでしょ。
[02:49:35.640] いや、近い、近い。目で分かるか?よう、自分で言うわ。ずれにせよ勇者の秩筋を語る魔物がいるとはどきな。
[02:49:53.920] ロの勇者とその妻を送り出した国としても不愉快である。
[02:50:00.960] 王様、僕たち持っています。僕たちが勇者の血を継ぐ者のだって証明できるものを
[02:50:06.920] ああ、
[02:50:08.359] 王女の愛な。
[02:50:17.720] ここは自動で行かないんかい?ほう。それは
[02:50:23.000] ダブル
[02:50:23.520] 我が祖先にして勇者の妻が勇者に送ったという首飾り。確かにそれが反応するのは勇者の血を継ぐものだけであろうな。失礼した。ローレシア王子とサマルトリア子。
[02:50:42.120] そしてムンブルク王城。まずはムーンブルクを襲った悲劇に奥闇を申し上げる。
[02:50:50.840] お心遣い痛み入ります。
[02:50:55.640] うん。しかしそうか。ハーゴン目動き出したか。これは少し考えねばならんな。
[02:51:08.920] 大臣、
[02:51:10.880] 予定していたムーンブルクとの訓練の中止
[02:51:14.120] を伝え、殺球に町の守りを固めるように、
[02:51:20.080] 我が兵を訓練用の装備でおびき出し、一気
[02:51:24.120] に叩く策であったのだろう。彼らのおかげ
[02:51:27.880] で罠にはまらずに住んだな。
[02:51:32.040] え、本当に感謝です。なるほどな。
[02:51:36.000] 諸君らは屋上に行っててもらえるか?大臣と話した後は私もすぐに向かう。そこで渡したいものがあるのだ。渡したいものって何だ?ムンブルクなを盗み出し一体どうするもりなのかと思っていましたが、こういうことだったんですね。まさか私になりすますて。
[02:52:06.279] 王女の愛でおかげで助かりましたね。勇者
[02:52:08.399] の道守ってくれるってのは本当みたいです
[02:52:10.520] な。
[02:52:12.840] 屋上ってこっち
[02:52:23.760] ルプカナで聞こえた夢の声はこういった
[02:52:25.920] 魔物の策略から世界を守るようにという
[02:52:28.080] 導きだったでしょうね。やだとしたら
[02:52:30.239] ちょっと安心ですね。
[02:52:34.080] だって味方がどっかにいるってことじゃ
[02:52:35.479] ないですか?いつか会ってみたいですね。
[02:52:38.000] あの声の主。あの声の主はあれか、あの
[02:52:41.800] ルビスなのかな。
[02:52:48.319] そのたちはハーゴンを打つための旅をし
[02:52:50.080] てるということだったな。八居場所につい
[02:52:52.520] て手掛かりは得られたのか。
[02:52:55.600] いや、まだ何も。とにかく世界中を回り
[02:52:58.279] 情報を集めようと考えております。やはり
[02:53:00.479] そうか。私もハーゴの名を聞くのは
[02:53:02.120] ロンダルキや滅亡以来だ。
[02:53:04.720] そこ出た。職の行き先について1つ私から
[02:53:06.960] 進めたい場所がある。
[02:53:12.080] いや、もう竜王の城やん。絶対虹のしって
[02:53:15.160] 。
[02:53:24.000] あの、これは一体
[02:53:26.479] 虹のしく。竜王の城がある島に橋をかける
[02:53:29.560] ものだ。これを持つものだけがその橋を
[02:53:31.520] 渡れる。
[02:53:33.720] は陛下は私たち竜王の城へ行けとそうした
[02:53:35.960] のですか?そうだ。そして竜王の城のある
[02:53:38.080] と話してみればいい。私自身会ったことが
[02:53:40.160] ないか。仙代から聞いたことによるとこの
[02:53:42.120] 世界の見届け人のような存在らしい。
[02:53:44.520] ハーゴンに関する情報を持ってるかもしれ
[02:53:46.479] ん。
[02:53:48.080] 世界の見届け人。その今の竜王の城のア字
[02:53:52.040] とは一体誰なんですか?それは諸君の目で
[02:53:54.200] 確かめるんだ。私自身会ったことのない
[02:53:56.120] ものの説明はうまくできない。ただ例の
[02:53:59.000] ムーンブルク王女の偽物も竜王の城に
[02:54:00.880] 向かった可能性がある。気をつけるか。
[02:54:02.760] なるほどな。
[02:54:05.319] りうちゃんな。りうちゃんに会いに行く
[02:54:07.279] わけですよ。
[02:54:10.640] おお、
[02:54:14.600] おもろなってきたやんけ。
[02:54:21.439] これ宝どこにあんの?
[02:54:27.200] 宝3つもあるらしいけど全然わかんないね
[02:54:29.160] 。
[02:54:31.200] まいっか。
[02:54:37.760] バババ。もう、もうこれ何?竜王のストーリーの補足しっかりしてるやん。
[02:54:42.920] そうだね。じゃあ行きますか。
[02:54:50.439] こっから当分あれなんかな?
[02:54:53.920] ラダラえっとラダトームじゃなくてえっと
[02:54:57.120] アレフガルドを中心でいいのかな?
[02:55:09.640] 12個も宝あるんだ。
[02:55:16.800] なんかさ、あの巻き物の取り逃しが本当に怖いから、もうそれだけはほんま
[02:55:23.439] 全部いただき。
[02:55:25.880] いや、早くさ、レミラーマがないとこれ無理よ。マジでどこにあるかわかんねえんだもん。
[02:55:38.760] 種とかさ、小さなメダルは後から回収すれ
[02:55:42.000] ばいいけど、
[02:55:45.040] 巻き物だけは積むからな。
[02:55:49.080] 巻き物だけはこれ取らないと積むだろう
[02:55:51.239] みたいな。結構あるからね。
[02:55:59.279] 2度出になるしな。
[02:56:08.359] まあでもねえかな。
[02:56:11.239] ま、巻き物があんのは多分本棚なんだよな
[02:56:13.439] 。多分本棚
[02:56:15.640] 壺の中に入ってたりとかしねえと思うんだ
[02:56:17.680] 。
[02:56:25.439] ここは入れないでしょ、多分。
[02:56:28.279] そうだよね。
[02:56:35.520] まあないよね、多分ね。
[02:56:39.960] ボボボ
[02:56:41.920] 。チーメだ。よし。
[02:56:50.840] 13枚も持ってるやん。故郷に帰ったら
[02:56:54.120] 自慢するです。あのラダトームで勇者様が
[02:56:56.000] いたという場所を見てきたと。うん。
[02:57:00.279] 行くか。じゃあ
[02:57:02.800] の城に向けて。
[02:57:07.960] ま、この辺も探索してえんだけどさ、
[02:57:12.880] ちょっとでも進めておきたい。
[02:57:35.239] いや、この辺も探索したらいっぱい色々あ
[02:57:37.160] んだろうけど。あ、なんかいる。
[02:57:41.399] 見える、見えます。あなたたちの運命が。
[02:57:43.319] いつか足しきものがそなたたちを、あなた
[02:57:45.720] たちを騙そうとするでしょう。なんて
[02:57:47.319] びっくりした。占い師になる練習中なの。
[02:57:51.200] 思わせぶりなとこに嫌やがって何もないん
[02:57:53.399] かい。
[02:58:05.439] そこまで行かなきゃいけないんだね。でも
[02:58:07.439] そんな遠くないよね、これね。そんな遠く
[02:58:09.960] ないよな、これ。
[02:58:16.760] わあ、これ勇者の墓とか行きてえけどさ。
[02:58:26.040] いいね。
[02:58:35.239] これワンよりはさすがにちっちゃくなってるんだよね。このこのマップね。ちっちゃくなってるよな。多分な。
[02:58:46.600] 巻き上がれ。
[02:58:49.120] 敵玉。
[02:58:51.200] いいね。
[02:59:14.120] スライムツムりが何気にしんどい。
[02:59:17.399] ギラはいや、白まだいけるかな?今日
[02:59:44.880] 行こう。
[02:59:46.840] いや、ちょ、向かってるけど、でもなんか
[02:59:49.000] 中途半端のとこでやめたくねえからさ。
[02:59:53.160] あれだったらまあ一旦別次にまで明日
[02:59:56.439] 明後日まででもいいんだよね。
[03:00:04.960] いや、この辺も宝あえて
[03:00:07.120] 今取り残す。
[03:00:12.760] いいとこ見せます。いいね。
[03:00:18.319] 風よ。良いことなれ。
[03:00:38.439] 痛いでしょ。
[03:00:40.520] うーん。強い。
[03:00:44.000] いたギラマサクサクでいいよ。え、めっちゃ経験値もらえるやん。窓ハンド
[03:00:56.479] 300ももらえたんだけど。ちゃんと
[03:01:05.880] 1のBGMになってるのいいな。
[03:01:08.600] 巻きやがれ。
[03:01:10.640] 行くよ。
[03:01:19.880] やあ。やっぱ暖房だめだ。気持ち悪い。
[03:01:47.640] この
[03:01:49.640] ここですね。よし。リオの行けそうだね。行けるかな?行ける。行けそうだよね、多分これ。いい。
[03:02:09.200] ちゃんとこムービーシーンなんや。
[03:02:19.720] おお。
[03:02:30.120] ま、船持ってたら渡れるけどな。船持っ
[03:02:33.840] てんねんからわしら。
[03:02:45.080] それ
[03:02:51.840] いた
[03:03:07.920] よし。いいね。スク。あ、祈りの。おお、
[03:03:25.520] うまい。
[03:03:26.840] うまち。うまち。
[03:03:30.239] 久々に来たで。え、これさ、あれ、これ
[03:03:35.200] 最新部まで行かなきゃいけないんだっけ?
[03:03:37.279] 結構いや、結構めんどいな。今日ここまで
[03:03:41.080] しようかな。これ最新部まで行かなきゃ
[03:03:44.160] いけんな。
[03:03:46.640] だってこれ宝とかもじゃあさ、拾って
[03:03:48.720] いかなってなるやん。
[03:03:52.399] 宝とかも拾っていかねえとなっていうこと
[03:03:54.720] になってくるじゃないですか。
[03:03:58.840] いた
[03:03:59.880] 叩き込むや。や、ま、どうすっかな。
[03:04:24.080] あの、割とここなんか取り逃しちゃまずい
[03:04:26.399] もんとかありそうな感じするやん。
[03:04:35.000] ほら、あるねん。こういうのが
[03:04:39.279] なあ。
[03:04:50.560] なんかあれよ。うわ。ええ。普通にドラゴン出てくんだけど。これ行けんの?
[03:04:59.840] バギマ。
[03:05:04.560] ちょ待って。大丈夫?これ。これ大丈夫か?う、
[03:05:13.319] 嘘でしょ、これ。
[03:05:14.560] 危ね。
[03:05:17.760] あ、ま、あ、ま、ま、まあ、ま、まずいっす。まずいっす。あ、これ終わ。あれ?これ。こいつ何にも使えねえぞ。あれ?呪文とか
[03:05:38.600] 毎度のこと桶に入るのが早い。おわ。
[03:05:42.600] おわじゃないの、これ?おわ。
[03:05:49.200] しかもトンまで帰んねえぞ。だめだ。ちゃんとレベル上げしてこよ。ちょっと今
[03:05:54.640] 1回トイレ行くわ。1
[03:05:55.880] 回トイレ行こう。なんだよ。じゃ、ちょっと
[03:05:57.880] 8時までレベル上げするか。
[03:06:00.520] ちょっとトイレ行ってくんね。う、全うあ。
[03:06:14.279] ポがいてえ。ほがしになる。俺も
[03:06:18.160] ほがしになりそうね。
[03:07:11.399] としはハンターハンターある
[03:07:13.080] しセーラームーンもあるけどちゃまゲームはな。
[03:07:38.640] う、
[03:07:43.600] 今日風すごかった。
[03:07:45.840] なんかもう足元邪魔。
[03:07:54.520] 爆速爆速しべ男。
[03:08:01.279] よいしょ。
[03:08:10.399] もう今日終わりにしよっかな。
[03:08:13.439] もう今日終わりにしようかな。今日風
[03:08:16.120] すごかったね。めちゃくちゃ寒い。
[03:08:19.160] 明日もっと寒いんでしょ。無理だな。無理、無理。全然無理。これメタルスライムってこの時点でどっかで会えたりします?メタルスライムってこの時点でどっかで会えたりする?
[03:08:36.040] 雪フルド。
[03:08:37.800] え、明日
[03:08:44.319] するけど。
[03:08:46.359] え、する?教えて。
[03:08:51.200] 教えて、教えて。もうちょっと、そ、
[03:08:52.960] 8時までちょっとレベル足しよう。
[03:08:58.840] そこは雑魚が倒せへんで。警戒。
[03:09:01.399] お前が好きや。あ、警戒なんだ。明日来るって言ってたね。命くなったな。
[03:09:11.040] マジ?170円。
[03:09:20.319] スタッドレス履いてるか?
[03:09:21.880] 履いてない。別に出かけねえからいいよ。別に出かけねえし。雪踏んだ。やだな。もう雪で喜べなくなっちまったよな。俺もサーンになったってことな。
[03:09:47.840] デルコンダル
[03:09:50.479] デルコンダルってあったね。デルコンダル
[03:09:53.479] 王の名を受けムの情報を山に山盛り
[03:09:55.840] 持ち帰えるつもりだがあまりにもここの飯
[03:09:58.160] が美味しくて山盛り食べてちまった報告せ
[03:10:00.760] ねばトムの宿やうまい飯がトのなく出て
[03:10:03.960] くるために早めにお代わり不と告げる必要
[03:10:05.920] がある。あ、デルコンダル周辺で出るんだ
[03:10:09.279] 。
[03:10:11.439] ベルコンダルって結構最後の方じゃなかったっけ?そっか。じゃあまだ
[03:10:17.160] ちゃまさんの住んでる地域は雪きツもった。
[03:10:21.800] なんだろ、そのチまゲーム歴浅いやつのコメントみたいな。今日やるけど雪降ったよ。
[03:10:33.840] 雪降ったよ。降って。ま、つもりはし
[03:10:36.600] なかったけど。
[03:10:43.000] やだね。
[03:10:49.520] ちょっとレベル上げする。え
[03:10:52.319] 、ここに、え、ここに船あったら、あ、
[03:10:55.680] そっか。さすがにさすがに行けなくなるわ
[03:10:57.680] な。それはさすがに行けないよな。
[03:10:58.720] びっくりした。え、いや、待って。行ける
[03:11:00.720] やん。
[03:11:04.080] え、あ、ここは行けないのかな?さすがにそうだよな。さすがにな。さすがに行けねえわ。
[03:11:16.000] 食らえ。
[03:11:17.600] いいよ。レベル上げしねえとな。どこが
[03:11:23.760] 1
[03:11:23.920] 番いいんだろう。レベル上げって。さっき窓ハンドめっちゃ経験値くれてたんだよね。
[03:11:37.359] それ
[03:11:40.880] やべりゃいた。
[03:11:53.239] キアリク。
[03:11:54.479] ああ、いいすな。
[03:12:07.120] はよ倒して
[03:12:12.040] キアリク
[03:12:15.040] ちょ強いってこのさリンスライム系統ほんま嫌いスライムつりとさるね
[03:12:26.279] めっちゃ強いめちゃめ
[03:12:28.080] めっちゃ硬いし。あ、もう
[03:12:34.319] だるいよ。
[03:12:38.680] いた。
[03:12:39.760] 巻きやがれ。
[03:12:42.080] 倒して。それ。いや、もういいって。それ
[03:12:54.040] 巻きやがれ。
[03:12:55.920] いや、
[03:13:03.239] この丸焼きです。
[03:13:07.479] よしよしよし。いやあ、ちょっとやだな。海でレベル上げよっかなともちょっと思ったけどあと
[03:13:12.479] 300
[03:13:12.960] でも結構うまいな。結構うまいなとも思っちゃった。まあでもここだろうな。窓
[03:13:23.600] ハンド出てこねえかな。
[03:13:30.960] おお、来た。は、
[03:13:32.920] 仲間呼んでいいぜ。
[03:13:35.080] 玉までバンバン削れる場所がええな。
[03:13:37.920] そう、この辺だね。この辺
[03:13:49.279] れ、
[03:13:51.359] もう仲間ガンガン呼んでいいのにな。
[03:13:55.279] いや、うまいっしょ、これ。経験値
[03:13:57.200] 340。これでどら
[03:14:04.560] んまデイマジ来い。
[03:14:09.040] え、デイマジン出んの?これ。う、レベル
[03:14:14.840] 20
[03:14:15.200] ぐらいまで上げようかな、ここで。あ、でももうだめだ。みんなレベル
[03:14:19.359] 20
[03:14:19.680] ぐらいまで上げようと思ったけど。だめだ、みんな。今日も終わりだ。
[03:14:22.960] 今日も終わりだ。配信終了の時間です。名残り惜しいけどな。
[03:14:28.319] 行くよ。
[03:14:29.600] もう深夜の深夜の夜深夜の
[03:14:32.279] 8
[03:14:32.479] 時だからもうもうダメだって。これ以上配信しちゃいね。
[03:14:39.479] 邪魔げ。あららら。
[03:14:42.600] お腹空いた。
[03:14:49.439] 入った。
[03:14:51.120] もうちょっとなんかもっとガンガン倒して。もっとガンガン。もう命令すんのめんどくせえからさ。もうガンガン行け。全員もういいよ。
[03:15:03.520] MP
[03:15:03.800] 気にしないで。レベル上げなんだろ。なさい
[03:15:14.840] だからってもろ場切りやるなよ。
[03:15:20.760] ちょっとAIちょっとあんまうわ、うまい
[03:15:23.800] 。400ももらえんのこれ。
[03:15:28.560] え、これさ、なんかさ
[03:15:31.640] 、特技使わないみたいのないのかな?
[03:15:36.000] もろバりやんないで欲しい。死ぬから。
[03:15:41.520] できないか。そういうのはない。さすがに
[03:15:42.760] ないか。なんか前、昔あったよね。そう
[03:15:45.080] いうドラクエ。ドラクエだったかな。あ。
[03:15:48.479] 確かに確かに俺はMP使うなでいいよな。
[03:15:53.760] そうだわ。
[03:15:56.000] うん。1番だって強いんだから。それが
[03:15:57.920] こいつはMP使わない方が
[03:16:01.640] あと口笛
[03:16:06.479] 巻き上がれ。
[03:16:09.080] 入った
[03:16:11.960] 。れ、
[03:16:14.399] いいね。
[03:16:18.199] ベギラ。
[03:16:23.560] うん。あ、ここ結構すぐレベル上げられそうだね。
[03:16:35.920] サクサクや。キだるこ。
[03:16:38.560] え。
[03:16:48.439] でもなんか思ったより窓ハンドが仲間呼んだりしないんだね。くらえ。
[03:16:56.680] 無限に呼んでいいのに。それやっちゃえ。
[03:17:12.720] やぱあれだ。主人公素早さ遅いな。
[03:17:23.319] ちょっと調整失敗したセトにしてなるし。
[03:17:29.199] まあまあね。
[03:17:32.600] レベリング。
[03:17:34.720] そうなんだよ。
[03:17:45.080] ちょっと待って。今な、あとどんくらい
[03:17:46.399] レベル上げ、レベル上がるまで
[03:17:53.600] 2600
[03:17:55.359] クッキーのレベルが上がったら終わりに
[03:17:57.160] しよう、今日はな。
[03:18:01.880] やっちゃえ。
[03:18:04.319] マギ
[03:18:05.800] いいよ、いいよ。そっちから倒すのいいよ
[03:18:07.160] 。
[03:18:08.640] いいよ。死なない。死なない。
[03:18:16.840] いいよ。いいじゃない?いいじゃない。こういうのいいよ。すごい。すぐ倒した。
[03:18:23.880] 一生レベル上がるな。
[03:18:26.520] いいよ、いいよ、いいよ。や、
[03:18:31.120] 叩き込む。
[03:18:31.760] あ、もう倒した。爆速で倒した。こいつらが。
[03:18:37.199] うまい。もうレベル上がるやん。もうレベル上がりますやん。じゃあや、
[03:18:46.279] それ
[03:18:51.279] さ。終わりにしよっか。もう終わりにしようぜ。
[03:18:57.080] 叩き込む。
[03:19:01.319] いや、じゃ、
[03:19:04.000] ま、またやるからよ。
[03:19:05.399] またやるからよ。ま、ちょ、明日は無理だけど。明日は無理だな。月曜日の夜。うーん。
[03:19:16.520] て感じかな。
[03:19:17.920] まあまだ。うお。稲妻りとラマトラマナ。はい。こんな感じでここまでにしようか。やってや。
[03:19:27.520] ここまでやるやで。クリアまでやるやで。
[03:19:35.000] さて、今日はレイドどうしよっかなというとこですね。今日はレイドをどうしましょうかねというとこです。
[03:19:45.920] はい。
[03:19:48.000] え、ダンジョンで中段ができる。
[03:19:50.160] できるねん。できるねん。
[03:19:51.840] ダンジョンで中段がお、もうじゃあマーブルでもうノータイムマーブル邪魔便利な世の中にな
[03:20:04.000] 考えるのがめんどくさいからもうマーブルに連動するわけよ。はい。お疲れさん。
[03:20:07.800] 便利なあいつ。
[03:20:09.359] 便利なあいつ。ということでありがとうございました。あの
[03:20:13.680] お疲れ様。
[03:20:15.479] ありがとう。お疲れさん。ありがとう。
[03:20:18.040] 着々とMSX
[03:20:19.840] が揃ってきてますんで、そのうち
[03:20:23.479] MSX配信やりますんで。
[03:20:25.640] お、
[03:20:26.120] よろしく。よろしく。いいよね。めっちゃいいよね。この良すぎか。良すぎ。ま、なんや、なんやねんそれって感じでしょうけど。
[03:20:42.680] うすね。うしゃすね。うすね。
[03:20:46.520] てか箱で買いの良いよな。
[03:20:48.680] そう者っすね。これあの
[03:20:50.880] MSX
[03:20:51.720] でしかできないコナミのゲームなんすよ。これ楽しみ。そのうちやりますんでよろしく。ということでじゃあ今日は
[03:21:00.199] うスおしゃれやな。それ
[03:21:01.720] うす
[03:21:02.359] 見たことも聞いたこともない。
[03:21:04.040] そうなんだよ。リメイクとか移植全くされてないのよ。やりますんで。そのうちやりたいゲーム多すぎてもいいつになるかわからんけどな。
[03:21:16.040] はい。そんな感じで今日はマーブル君に映像しますんで。
[03:21:20.399] ありがとな。
[03:21:21.080] はい。またな。またよろしく。またよろしく。はい。お疲れちゃん。さ、腹減ったね。こういうでっかい箱。今なら何でもコンパ。か最高。
[03:21:34.520] おつちゃま。
[03:21:35.160] 最高。でかい箱にでかい説明書。最高ね。
[03:21:38.840] でもアスデートなの許さん。
[03:21:40.640] うん。そう。マジでそう。
[03:21:43.960] 明日デートだからよろしく。
[03:21:45.640] お休みちゃゲーム時代を超えたゲームで心を踊らせたい時間は今日は終わりだ。
[03:21:54.960] レオンの光が夢をぐ派手なバカは
[03:22:02.840] 俺も今日嫁ちゃんとデートした。
[03:22:05.479] いいね。
[03:22:07.520] を包むき時代を共に感じるカロンが主なんて冗談さ。なんかゲームの先に弱明けが見えたよ。お休みちゃまゲーム時代を超えたゲームで心を踊らせたい時間は今日は終わりだ。
[03:22:32.880] レオンの光が夢をつぐ派手なバカは今日は脱いで邪魔げ休み楽しい時間は今日は終わりだけゲームお休み邪
[03:23:06.239] おみちゃ。
[03:23:07.640] はい。じゃあお疲れちゃん。またね。
