[00:00:29.720] ສ
[00:30:07.559] でもさ、でもさ、でもでも待ってらない。俺さ、あの、ちゃんとさ、ちゃんと言う、あの、これでじゃ全然パッと来てないのに、あれ、あ、レナルさん、こんばんはとか言うよりはよ、言うよりは本当にあれ、ちょっと待って。あれなんだっけみたいな。うわあ、これからもそういうリスナー出てきそうだな。まあ、ちょっと今日からまた仲良くしてくれな。
[00:30:35.720] もう30
[00:30:36.320] 前のおっさんだから。いや、そっか。
[00:30:38.200] あれだな。
[00:30:39.559] おっさんしか友達いないって言ってけど、もう俺も
[00:30:41.559] 30
[00:30:42.000] だもんな、来年。もうそらおっさんやで。もうそらおっさんやで。さあ、やってきます。うわあ、なんかドラクエ久々にあるわ。勇者ロで、
[00:30:56.039] あと半年で水じ。やばくねえか。マジで俺が
[00:30:58.760] 30
[00:30:59.200] 歳になることあんだ。え、勇者ロトと導きの公演の情報を集めよう。なんやねんそれ。
[00:31:04.799] え、お金が溜まったら武器や防具を高いものに変える。変えるとです。なんだこ。あ、変えることですか?びっくりした。ひしかと思った。えー、そうすればもっと強くなれるでしょう。
[00:31:17.120] B
[00:31:17.320] ダッシュあるんや。はあ。素情の知れないものを簡単に信じるなんて陛下も困ったもんだわ。
[00:31:22.480] ひしです。
[00:31:23.840] カエルトです。えー、久々の人々の声には話にはよく耳を傾けることできっと役立つことでしょう。はい。
[00:31:32.600] なんか宝箱とかねえんか。なんかいる。なんかほら見て。ほらこういうとこに見えない人がいるん。旅に必要なものは城出たラダトムの場で売ってますわ。そこでまず武器や防具をいまちゃ。
[00:31:50.799] これさ、カメラって回せないんだよな。カメラ回せないんだよね。ああ、普通に歩いてんのか。さあ、やっていくか。
[00:32:00.120] ドラグニティクエストやべえ。なんかでも
[00:32:02.200] 年末にめ
[00:32:04.159] 年末にドラクエ1やるのめっちゃ久しぶり
[00:32:06.840] じゃね?
[00:32:08.679] そして
[00:32:10.200] もうぶち切れて帰った。
[00:32:13.240] 俺が名前覚えてなかったから
[00:32:17.240] ちょ許
[00:32:19.440] あいた。
[00:32:23.120] ごめん。ぶち切れてるけどね。
[00:32:26.360] ごめん。いやもうごめんて。
[00:32:29.360] こんちは。お久しぶりです。
[00:32:31.600] ガリほちゃんは覚えてる?
[00:32:34.039] わとか言ってごめんて。久しぶりなあ。今日からやってくぞ。
[00:32:41.639] 誰って?え、30歳まだ若いよ。
[00:32:45.639] 30
[00:32:46.039] 歳手前なんかまだ若いよ。そうだよな。そうだよな。まだわけよな。まだ
[00:32:51.000] 30だと
[00:32:52.960] 私のことも忘れてなかった。
[00:32:55.600] いや、なるきちゃんは覚えてるよな。
[00:32:57.440] じゃ、なんかね、覚えてる人は
[00:32:59.480] Twitter
[00:32:59.960] で繋がってる人なんだよね。配信してなくてもなんだかんだ見るじゃん。
[00:33:04.120] Twitterで流れてくれば
[00:33:05.880] かわからない風予想って
[00:33:08.480] やだよ。だ、俺そういう嘘つきたくないの。分かる人は分かる、わかんない人はわかんない。だから連さんはわかんない。連さんはもうちょっと覚えてないや。ごめんなさい。本当に本当にごめんなさい。
[00:33:24.679] 笑笑。
[00:33:26.080] だって嘘つけないもん。
[00:33:27.320] 笑笑。ひでえ。笑。
[00:33:29.200] でも嘘つきよりはただもうもう忘れないわ。こんななったらもう忘れんで。もう忘れん。で、もうゲームちょっとゲーム集中していいか。
[00:33:41.000] き間違いでした。
[00:33:42.399] ゲーム集中していいか?ゲームな。これ絶対小さなメダルとかあるんで。こういうとこに
[00:33:47.320] 16
[00:33:47.960] ゴールドま、ニアピンだな。でも言うてドラクエ
[00:33:51.960] 1なんてさ。
[00:33:54.200] 俺分かるぜ。ドラクエ
[00:33:57.159] 1もうなんか年末にドラクエ1
[00:33:58.960] やんのめっちゃ久しぶりだよな。年末にドラクエン
[00:34:04.240] 1
[00:34:04.399] クリアタイクやって俺ケ出したんだよな。あ、違ったっけ?年末じゃなかったかな?年末
[00:34:09.320] パッケージいいやつ買ったの?
[00:34:10.839] パッケージいいやつ何が?あ、これ。うん。パッケージいいやつ買ったねん。なんか変なあの全部セットのやつ買って、今日初めて開けた。今日初めてこれ開けて。これな、あれなんだよ、これ。
[00:34:22.440] あの、ほら、こ、こうなるやつ。こうなるやつ。し、こう、ほら、これめっちゃ弱ない?これ、これ、これとちょっと待って。これとあれよ。
[00:34:35.639] これなんか変な2万ぐらいしんだ。これ
[00:34:38.960] 寝かしておい。
[00:34:39.679] これ変な。この、このなんかこれアクリルブロックセットっていうこなんか
[00:34:46.599] 2
[00:34:46.800] 万ぐらいしたやつ。これまだこれ開けてないんだけど別になんかもう勝手満足したわ。
[00:34:52.679] ガチの邪魔。これもう部屋にもしまくてガチのやつ。そう。ガチのやつ。予約したんだ。
[00:35:00.320] Twitterフォローしてきました。
[00:35:02.400] ああ、フォローした。あ、あ、あります。
[00:35:06.000] ま、こんなの買ったんですよね。今日半年ぐらい経って開けてなんでちょっとこれを何より
[00:35:17.320] およしよ。こんばんは。久しぶり。
[00:35:20.839] 久しぶりじゃん。元気だよ。元気。別になんかそのなんかなんか別になんかそのなんかね、ただ配信をしてなかったっていうだけで病んでたとかそういうことじゃないですよ。別になっと元気ですよ。別にありがとうございますね。
[00:35:37.920] めっちゃ痩せてるやん。
[00:35:39.640] いえ、痩せてないだろ。別に痩せてないわ、別に。えー、装備品を買いましょうかね。
[00:35:48.440] 見違えたわ。
[00:35:51.240] み、見間違えた。鉄の槍り聖なるナイフ。銅の剣俺今どうの剣持ってんだ?や、鉄の槍り欲しいよな。よし、金貯めよう。
[00:36:06.960] 見違えてはない。
[00:36:09.280] あ、痩せたってみ、見間違えたってことね。
[00:36:14.200] まあまあまあまあまあまあでもね、あれだよ。配信しないでちゃんとしかない。
[00:36:23.640] ちゃんと寝るだけでもマジで体の調子めっちゃいいか。尋面帳とか出てくんの?これドラク
[00:36:31.800] 1じゃないのかよ、これ。
[00:36:33.280] これドラクマに出たっけ?ウイなんか敵ちっちゃくね?敵ちっちゃく
[00:36:42.319] スライムじゃないん
[00:36:43.240] なあ。でもめっちゃ強えぞ俺。金全然くんねえな。カジノあんの?これカジノカジノあるの?いや、言うてドラクエ
[00:36:57.240] 1
[00:36:57.520] なんてさ、水増ししたところでそんな長くないよな。
[00:37:02.960] 強。
[00:37:04.839] ちゃんと寝るの大事だよ。健康的に。
[00:37:07.440] いや、マジでな。ほんまもう、もう俺もう夜中、夜中に配信つけて朝までとかもうやらん。
[00:37:18.000] 良くない。いくない。ああいうことするのほんまに行くないでと思うじゃん。何これ長くなんの?これな結構長いの言うてどんなもうバリバリ足した。
[00:37:31.160] 足されてないとそうはならないんじゃないの?ただこれちょっとあれだな。どこまで進んでいいかわかんないね。なんかあのあ、スライムベスていうか俺
[00:37:40.599] 1
[00:37:40.760] 人なのに対し敵いっぱいいんの何なんだよ。
[00:37:44.599] 普通ドラクエ1って1対1だったよな。
[00:37:48.560] なんか結構むずいって聞いたんだよね。
[00:37:50.440] これ
[00:37:51.119] せや
[00:37:52.000] ラは普通にプレイしててもめちゃめちゃむずいって聞いた。や
[00:37:59.160] パパパパパパパパパパパパラパパパラパパパラパパパパパ
[00:38:03.440] 仲間いないんよね。
[00:38:04.640] 仲間いないらしいね。いないんだよね。わかんないけど。いないんじゃない?わかんねえけど。布の服。絶対人の死体あったやんそこ。絶対死体あったやんそこ。
[00:38:22.119] で、
[00:38:22.319] なんかこの主人公が結構なんか特技とか覚えるからなんか結構その全体でもなんか戦えるというんだよ。
[00:38:28.920] ボストルの服じゃね。
[00:38:30.280] ボストロールの服
[00:38:33.640] 前世の俺なんかそのあのあのなんだっけ?ダクソみたいな感じ。ダクソみたいな感じ。死んだ場所に
[00:38:42.880] 布の服と棒でしょ。
[00:38:45.880] ボストロールが来てんの布の服って言わねだろあれ。
[00:38:51.880] えー、これもうだん進めちゃっていいのかな?鉄の槍買いたいんだけどさ。
[00:38:57.720] が持ってた服は切れないな。
[00:38:59.599] 鉄の槍さ、買いていんだけどさ、こ
[00:39:03.160] データが少なんて無理だよ。
[00:39:05.839] こ1
[00:39:06.680] はデータが少ないからで、でもあれだろうがでもこれもう
[00:39:09.920] Nintendoswitch
[00:39:10.560] だからな。てか俺SCH2
[00:39:12.200] 持ってんのにわざわざsイッチ
[00:39:13.680] 版買ったんだけど。
[00:39:15.680] スイッチ2
[00:39:16.440] 持ってんのにわざわざスイッチ版買ったの。なんでかって言うとこれが揃えたかったから俺これ揃えたいからわざわざこっち俺スイッチ
[00:39:25.000] 版買ったんだよ。イt2
[00:39:26.680] はなんかここになんか赤いの入っちゃってなんかダサいな。なんかで
[00:39:31.000] かっこよ。
[00:39:31.880] かっこいいでしょ。これめっちゃいいしょね。これめっちゃ衣装しね。これめっちゃええやろ。これこれがやりたくて買ったわる。なんかもう喉の調子おかしくなってきた。
[00:39:42.240] めっちゃ欲しいんだけど、
[00:39:43.800] もう手に入りません。もう手に入りません。
